,,,,,,,,Playing Time,,,,,Starts,,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
2600,Amir Rrahmani\Amir-Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,36,3228,90,94.4,35.9,36,90,35,0,,1,1.28,43,49,-6,-0.17,-1.10,45.7,48.8,-3.1,-0.09,+0.03,Matches
2601,Rubén\Ruben,es ESP,GK,Osasuna,es La Liga,35,1984,19,1583,83,46.3,17.6,18,86,17,1,35,7,1.26,22,24,-2,-0.11,+0.18,24.5,19.1,+5.4,+0.31,+0.65,Matches
2602,Waldo Rubio\Waldo-Rubio,es ESP,MFFW,Valladolid,es La Liga,23,1995,21,878,42,25.7,9.8,9,72,2,12,19,8,1.19,9,14,-5,-0.51,-0.30,7.4,13.1,-5.7,-0.59,-0.41,Matches
2603,John Ruddy\John-Ruddy,eng ENG,GK,Wolves,eng Premier League,32,1986,0,,,,,0,,0,0,,38,,,,,,,,,,,,Matches
2604,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,eng Premier League,26,1993,20,1710,86,50.0,19.0,19,88,18,1,45,3,1.65,33,24,+9,+0.47,+0.16,32.4,15.9,+16.6,+0.87,+0.24,Matches
2605,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Hoffenheim,de Bundesliga,29,1990,32,2734,85,89.3,30.4,31,87,25,1,45,1,1.53,45,47,-2,-0.07,-0.62,42.6,45.2,-2.6,-0.09,-0.27,Matches
2606,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22,1980,90,78.6,22.0,22,90,22,0,,0,1.00,25,40,-15,-0.68,-0.52,24.6,28.1,-3.5,-0.16,+0.35,Matches
2607,Dion Ruffo Luci\Dion-Ruffo-Luci,it ITA,MF,Bologna,it Serie A,18,2001,1,1,1,0.0,0.0,0,,0,1,1,3,1.00,0,2,-2,-180.00,-179.71,0.0,0.9,-0.9,-81.02,-80.99,Matches
2608,Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,it Serie A,25,1994,10,690,69,20.2,7.7,7,90,7,3,20,27,1.60,11,15,-4,-0.52,-1.74,14.2,8.9,+5.2,+0.68,-0.03,Matches
2609,Mário Rui\Mario-Rui,pt POR,DF,Napoli,it Serie A,28,1991,24,1966,82,57.5,21.8,22,87,18,2,28,9,1.58,39,35,+4,+0.18,-0.25,37.3,24.1,+13.1,+0.60,-0.01,Matches
2610,Aitor Ruibal\Aitor-Ruibal,es ESP,DFFW,Leganés,es La Liga,23,1996,25,1220,49,35.7,13.6,13,71,5,12,25,9,1.00,10,13,-3,-0.22,+0.52,15.4,13.7,+1.7,+0.12,+0.26,Matches
2611,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MF,Napoli,it Serie A,23,1996,33,2684,81,78.5,29.8,30,87,22,3,28,4,1.76,48,38,+10,+0.34,+0.21,50.5,29.8,+20.7,+0.69,+0.41,Matches
2612,Jesús Ruiz\Jesus-Ruiz,es ESP,GK,Mallorca,es La Liga,22,1997,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
2613,Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25,2250,90,89.3,25.0,25,90,25,0,,0,1.60,35,27,+8,+0.32,+2.65,28.7,28.2,+0.5,+0.02,+0.88,Matches
2614,Lukas Rupp\Lukas-Rupp,de GER,FWMF,Norwich City,eng Premier League,28,1991,12,695,58,20.3,7.7,8,79,1,4,15,4,0.58,2,18,-16,-2.07,-0.98,5.6,15.6,-10.0,-1.29,-0.83,Matches
2615,Lukas Rupp\Lukas-Rupp,de GER,MFFW,Hoffenheim,de Bundesliga,28,1991,7,340,49,11.1,3.8,4,64,0,3,29,8,1.71,7,6,+1,+0.26,+0.30,5.5,4.0,+1.5,+0.39,+0.51,Matches
2616,Marco Russ\Marco-Russ,de GER,DFMF,Eint Frankfurt,de Bundesliga,33,1985,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2617,Alessandro Russo\Alessandro-Russo,it ITA,GK,Sassuolo,it Serie A,18,2001,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
2618,Stefano Russo\Stefano-Russo,de GER,DF,Augsburg,de Bundesliga,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2619,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,eng Premier League,27,1992,38,3420,90,100.0,38.0,38,90,38,0,,0,1.08,39,54,-15,-0.39,,41.2,54.5,-13.3,-0.35,,Matches
2620,Julian Ryerson\Julian-Ryerson,no NOR,DF,Union Berlin,de Bundesliga,21,1997,14,368,26,12.0,4.1,3,90,3,11,9,10,1.43,5,8,-3,-0.73,-0.27,5.3,6.8,-1.5,-0.37,+0.02,Matches
2621,Frederik Rønnow\Frederik-Ronnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,26,1992,9,810,90,26.5,9.0,9,90,9,0,,20,1.00,16,14,+2,+0.22,+0.34,15.2,12.5,+2.7,+0.30,+0.27,Matches
2622,João Victor Santos Sá\Joao-Victor-Santos-Sa,br BRA,MFFW,Wolfsburg,de Bundesliga,25,1994,32,1629,51,53.2,18.1,18,77,4,14,17,2,1.41,20,24,-4,-0.22,-0.60,22.3,22.5,-0.1,-0.01,-0.47,Matches
2623,Roli Pereira de Sa\Roli-Pereira-de-Sa,fr FRA,MF,Nantes,fr Ligue 1,22,1996,1,6,6,0.2,0.1,0,,0,1,5,4,0.00,0,0,0,0.00,+0.11,0.1,0.9,-0.7,-10.91,-10.73,Matches
2624,Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,26,1993,12,913,76,36.2,10.1,10,85,7,2,32,0,1.08,17,16,+1,+0.10,-0.18,12.0,13.0,-1.0,-0.10,+0.04,Matches
2625,Stefano Sabelli\Stefano-Sabelli,it ITA,DF,Brescia,it Serie A,26,1993,36,3168,88,92.6,35.2,36,88,34,0,,1,0.69,31,68,-37,-1.05,+1.45,39.2,71.6,-32.4,-0.92,+0.07,Matches
2626,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,MF,Paderborn 07,de Bundesliga,22,1996,24,1048,44,34.2,11.6,9,80,5,15,22,5,0.67,15,26,-11,-0.94,+0.22,15.0,23.1,-8.2,-0.70,+0.23,Matches
2627,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,25,1994,32,2499,78,81.7,27.8,30,82,21,2,24,0,1.94,73,26,+47,+1.69,+2.17,57.7,28.6,+29.1,+1.05,+0.15,Matches
2628,Ihsan Sacko\Ihsan-Sacko,fr FRA,FW,Nice,fr Ligue 1,22,1997,3,145,48,5.8,1.6,2,72,1,1,2,0,2.00,4,3,+1,+0.62,+0.54,3.0,2.4,+0.6,+0.35,+0.62,Matches
2629,Alexis Saelemaekers\Alexis-Saelemaekers,be BEL,FWMF,Milan,it Serie A,20,1999,13,684,53,20.0,7.6,6,76,3,7,32,3,2.23,20,9,+11,+1.45,+1.25,15.7,9.5,+6.2,+0.82,+0.62,Matches
2630,Jorge Sáenz\Jorge-Saenz,es ESP,DFFW,Celta Vigo,es La Liga,22,1996,7,371,53,10.8,4.1,5,65,3,2,23,13,0.71,4,7,-3,-0.73,-0.46,4.8,7.4,-2.6,-0.62,-0.57,Matches
2631,Modibo Sagnan\Modibo-Sagnan,ml MLI,DF,Real Sociedad,es La Liga,20,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2632,Nuri Şahin\Nuri-Sahin,tr TUR,MF,Werder Bremen,de Bundesliga,30,1988,16,1249,78,40.8,13.9,16,78,7,0,,8,0.88,20,33,-13,-0.94,-0.24,18.8,21.5,-2.6,-0.19,+0.02,Matches
2633,Wesley Saïd\Wesley-Said,fr FRA,MFFW,Toulouse,fr Ligue 1,24,1995,23,1160,50,46.0,12.9,14,74,4,9,14,0,0.52,8,27,-19,-1.47,-0.35,11.4,18.9,-7.4,-0.58,-0.14,Matches
2634,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,MFFW,Newcastle Utd,eng Premier League,22,1997,26,1863,72,54.5,20.7,23,79,9,3,18,1,1.46,26,22,+4,+0.19,+1.58,21.5,29.6,-8.0,-0.39,+0.61,Matches
2635,Théo Sainte-Luce\Theo-Sainte-Luce,fr FRA,DFFW,Nîmes,fr Ligue 1,20,1998,3,22,7,0.9,0.2,0,,0,3,6,5,0.00,0,1,-1,-4.09,-3.59,0.1,0.6,-0.5,-2.20,-1.71,Matches
2636,Borja Sainz\Borja-Sainz,es ESP,MFFW,Alavés,es La Liga,18,2001,19,573,30,16.8,6.4,5,66,0,14,18,17,0.74,5,9,-4,-0.63,+0.04,7.4,10.1,-2.7,-0.42,0.00,Matches
2637,Romain Saïss\Romain-Saiss,ma MAR,DF,Wolves,eng Premier League,29,1990,33,2705,82,79.1,30.1,31,86,28,2,22,2,1.58,41,34,+7,+0.23,-0.27,39.3,25.6,+13.7,+0.46,+0.64,Matches
2638,Bukayo Saka\Bukayo-Saka,eng ENG,DFFW,Arsenal,eng Premier League,17,2001,26,1753,67,51.3,19.5,19,80,10,7,33,6,1.42,22,18,+4,+0.21,-0.01,21.9,26.6,-4.7,-0.24,-0.10,Matches
2639,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Marseille,fr Ligue 1,29,1990,21,1620,77,64.3,18.0,19,84,15,2,9,1,1.90,22,19,+3,+0.17,-0.73,22.8,20.6,+2.2,+0.12,-0.02,Matches
2640,Moïse Sakava\Moise-Sakava,cm CMR,MF,Reims,fr Ligue 1,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2641,Diafra Sakho\Diafra-Sakho,sn SEN,FW,Rennes,fr Ligue 1,29,1989,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2642,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,eng Premier League,29,1990,14,931,67,27.2,10.3,11,73,8,3,42,2,1.07,7,21,-14,-1.35,-1.17,9.1,16.4,-7.3,-0.71,-0.35,Matches
2643,Jacopo Sala\Jacopo-Sala,it ITA,DF,SPAL,it Serie A,27,1991,16,853,53,24.9,9.5,9,72,5,7,29,7,0.75,5,18,-13,-1.37,-0.07,9.9,15.2,-5.3,-0.56,+0.25,Matches
2644,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,eng Premier League,27,1992,34,2876,85,84.1,32.0,33,86,20,1,27,3,2.68,68,26,+42,+1.31,-0.34,61.1,32.7,+28.3,+0.89,+0.37,Matches
2645,Bartosz Salamon\Bartosz-Salamon,pl POL,DF,SPAL,it Serie A,28,1991,7,344,49,10.1,3.8,3,90,3,4,19,18,0.29,2,10,-8,-2.09,-0.86,3.3,8.3,-5.0,-1.31,-0.63,Matches
2646,Eddy Salcedo\Eddy-Salcedo,it ITA,FWMF,Hellas Verona,it Serie A,17,2001,17,680,40,19.9,7.6,7,68,0,10,21,6,1.06,8,8,0,0.00,+0.13,10.1,13.3,-3.2,-0.42,-0.42,Matches
2647,William Saliba\William-Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2001,12,992,83,39.4,11.0,11,90,11,1,1,1,1.25,10,15,-5,-0.45,+0.19,10.1,12.1,-2.0,-0.18,+0.09,Matches
2648,Yannis Salibur\Yannis-Salibur,fr FRA,MFFW,Mallorca,es La Liga,28,1991,4,82,21,2.4,0.9,0,,0,4,21,7,0.25,1,3,-2,-2.20,-1.57,1.3,1.8,-0.4,-0.49,+0.07,Matches
2649,Romain Salin\Romain-Salin,fr FRA,GK,Rennes,fr Ligue 1,35,1984,4,360,90,14.3,4.0,4,90,4,0,,21,1.80,6,5,+1,+0.25,-0.29,5.0,5.6,-0.5,-0.13,-0.46,Matches
2650,Mohammed Salisu\Mohammed-Salisu,gh GHA,DF,Valladolid,es La Liga,20,1999,31,2725,88,79.7,30.3,30,89,28,1,59,3,1.13,24,33,-9,-0.30,-0.04,28.1,36.5,-8.3,-0.28,+0.04,Matches
2651,Roland Sallai\Roland-Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,22,1997,21,1162,55,38.0,12.9,15,68,1,6,25,11,1.14,16,17,-1,-0.08,-0.17,13.3,22.7,-9.4,-0.72,-0.26,Matches
2652,Lazar Samardzic\Lazar-Samardzic,de GER,MF,Hertha BSC,de Bundesliga,17,2002,3,34,11,1.1,0.4,0,,0,3,11,5,1.00,0,1,-1,-2.65,-2.35,0.2,1.5,-1.3,-3.56,-3.28,Matches
2653,Diadie Samassékou\Diadie-Samassekou,ml MLI,MF,Hoffenheim,de Bundesliga,23,1996,21,1310,62,42.8,14.6,16,77,10,5,16,5,1.52,23,25,-2,-0.14,-0.24,22.0,27.5,-5.5,-0.38,-0.56,Matches
2654,Mbwana Samatta\Mbwana-Samatta,tz TAN,FW,Aston Villa,eng Premier League,26,1992,14,943,67,27.6,10.5,11,79,5,3,24,0,0.71,7,18,-11,-1.05,-0.50,10.0,16.3,-6.2,-0.59,+0.12,Matches
2655,Mama Samba Baldé\Mama-Samba-Balde,gw GNB,FWMF,Dijon,fr Ligue 1,23,1995,24,1676,70,66.5,18.6,20,76,9,4,40,0,1.08,21,29,-8,-0.43,-0.22,19.1,29.0,-9.9,-0.53,-0.07,Matches
2656,Junior Sambia\Junior-Sambia,fr FRA,DFMF,Montpellier,fr Ligue 1,22,1996,17,587,35,23.3,6.5,5,72,1,12,19,4,1.71,11,12,-1,-0.15,-0.25,7.6,10.0,-2.4,-0.37,-0.39,Matches
2657,Frédéric Sammaritano\Frederic-Sammaritano,fr FRA,MFFW,Dijon,fr Ligue 1,33,1986,10,518,52,20.6,5.8,6,66,0,4,31,6,1.10,8,10,-2,-0.35,+0.01,6.3,9.8,-3.4,-0.59,-0.10,Matches
2658,Fede San Emeterio\Fede-San-Emeterio,es ESP,MF,Valladolid,es La Liga,22,1997,25,1751,70,51.2,19.5,20,83,14,5,19,7,1.12,14,20,-6,-0.31,-0.04,18.3,25.3,-7.1,-0.36,-0.16,Matches
2659,Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,es La Liga,30,1989,9,359,40,10.5,4.0,3,82,2,6,19,14,1.50,6,4,+2,+0.50,+0.47,3.7,3.8,-0.2,-0.05,+0.17,Matches
2660,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Genoa,it Serie A,23,1996,24,1387,58,40.6,15.4,16,76,5,8,21,7,1.08,20,34,-14,-0.91,-0.38,18.1,24.0,-5.9,-0.38,-0.12,Matches
2661,Oihan Sancet\Oihan-Sancet,es ESP,MF,Athletic Club,es La Liga,19,2000,17,741,44,21.7,8.2,9,64,0,8,21,4,1.65,11,7,+4,+0.49,+0.52,8.5,9.7,-1.2,-0.15,+0.07,Matches
2662,Renato Sanches\Renato-Sanches,pt POR,MFFW,Lille,fr Ligue 1,21,1997,19,1483,78,58.8,16.5,16,88,14,3,25,1,1.95,19,15,+4,+0.24,-0.10,23.4,17.7,+5.7,+0.35,-0.04,Matches
2663,Renato Sanches\Renato-Sanches,pt POR,MF,Bayern Munich,de Bundesliga,21,1997,1,6,6,0.2,0.1,0,,0,1,6,0,1.00,0,0,0,0.00,-2.00,0.2,0.0,+0.2,+2.92,+1.51,Matches
2664,Alexis Sánchez\Alexis-Sanchez,cl CHI,FW,Inter,it Serie A,30,1988,22,923,42,27.0,10.3,10,74,4,12,15,4,2.05,31,9,+22,+2.15,+1.32,23.6,11.0,+12.5,+1.22,+0.53,Matches
2665,Carlos Sánchez\Carlos-Sanchez,co COL,MFDF,West Ham,eng Premier League,33,1986,6,117,20,3.4,1.3,1,61,0,5,11,12,1.67,3,2,+1,+0.77,+1.15,1.7,2.7,-1.0,-0.76,-0.38,Matches
2666,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,eng Premier League,23,1996,29,2431,84,71.1,27.0,27,88,26,2,23,6,1.55,49,37,+12,+0.44,+0.26,35.1,38.3,-3.2,-0.12,+0.14,Matches
2667,Germán Sánchez\German-Sanchez,es ESP,DF,Granada,es La Liga,32,1986,28,2293,82,67.0,25.5,26,87,22,2,18,1,1.61,40,30,+10,+0.39,+0.63,31.0,25.5,+5.5,+0.22,+0.66,Matches
2668,Javi Sánchez\Javi-Sanchez,es ESP,DF,Valladolid,es La Liga,22,1997,8,497,62,14.5,5.5,6,81,4,2,5,7,1.25,4,7,-3,-0.54,-0.30,5.4,7.0,-1.6,-0.30,-0.01,Matches
2669,Manuel Sánchez\Manuel-Sanchez,es ESP,DF,Atlético Madrid,es La Liga,18,2000,5,325,65,9.5,3.6,4,76,2,1,22,10,2.60,5,0,+5,+1.38,+0.83,7.0,3.0,+4.0,+1.10,+0.59,Matches
2670,Víctor Sánchez\Victor-Sanchez,es ESP,MFDF,Espanyol,es La Liga,31,1987,25,1688,68,49.4,18.8,20,80,12,5,16,7,0.77,13,31,-18,-0.96,-0.28,16.4,22.1,-5.7,-0.31,-0.01,Matches
2671,Jadon Sancho\Jadon-Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,19,2000,32,2287,71,74.7,25.4,25,84,15,7,28,1,1.97,72,31,+41,+1.61,+1.38,47.1,27.2,+19.9,+0.78,+0.79,Matches
2672,Mattia Sandri\Mattia-Sandri,it ITA,MF,Torino,it Serie A,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2673,Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,it Serie A,28,1991,29,2385,82,69.7,26.5,27,87,24,2,24,3,2.03,48,31,+17,+0.64,-0.75,49.8,29.9,+19.9,+0.75,+0.14,Matches
2674,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,eng Premier League,23,1996,1,12,12,0.4,0.1,0,,0,1,12,2,3.00,0,0,0,0.00,-1.77,0.2,0.0,+0.2,+1.79,+0.25,Matches
2675,Salif Sané\Salif-Sane,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,15,1126,75,36.8,12.5,13,84,12,2,19,0,1.27,16,18,-2,-0.16,+0.68,14.7,14.2,+0.5,+0.04,+0.73,Matches
2676,Luca Sangalli\Luca-Sangalli,es ESP,MF,Real Sociedad,es La Liga,24,1995,11,372,34,10.9,4.1,5,61,0,6,12,10,2.00,3,5,-2,-0.48,-0.78,3.7,4.9,-1.2,-0.30,-0.51,Matches
2677,Ibrahim Sangaré\Ibrahim-Sangare,ci CIV,MF,Toulouse,fr Ligue 1,21,1997,25,2175,87,86.3,24.2,25,87,23,0,,0,0.40,15,52,-37,-1.53,-1.79,25.7,38.9,-13.2,-0.55,-0.32,Matches
2678,Oier Sanjurjo\Oier-Sanjurjo,es ESP,MF,Osasuna,es La Liga,33,1986,29,2320,80,67.8,25.8,27,83,18,2,45,1,1.52,34,31,+3,+0.12,+1.02,33.7,29.3,+4.3,+0.17,+0.66,Matches
2679,Sam Sanna\Sam-Sanna,fr FRA,MF,Toulouse,fr Ligue 1,20,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2680,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,26,1993,15,910,61,36.1,10.1,9,80,6,6,31,5,0.27,11,24,-13,-1.29,0.00,11.2,17.3,-6.1,-0.60,-0.16,Matches
2681,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Marseille,fr Ligue 1,24,1994,27,2173,80,86.2,24.1,26,83,12,1,8,0,1.96,34,21,+13,+0.54,+0.80,28.5,23.4,+5.0,+0.21,+0.58,Matches
2682,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Bologna,it Serie A,27,1991,33,2269,69,66.3,25.2,26,79,15,7,31,1,1.18,34,42,-8,-0.32,+0.07,34.6,33.7,+0.9,+0.03,+0.25,Matches
2683,Baptiste Santamaria\Baptiste-Santamaria,fr FRA,MF,Angers,fr Ligue 1,24,1995,28,2505,89,99.4,27.8,28,89,27,0,,0,1.39,28,33,-5,-0.18,-0.18,27.0,28.7,-1.7,-0.06,-0.33,Matches
2684,Federico Santander\Federico-Santander,py PAR,FW,Bologna,it Serie A,28,1991,24,770,32,22.5,8.6,5,77,3,19,20,2,1.25,13,12,+1,+0.12,+0.59,15.5,12.9,+2.6,+0.30,+0.45,Matches
2685,Davide Santon\Davide-Santon,it ITA,DF,Roma,it Serie A,28,1991,15,619,41,18.1,6.9,7,66,2,8,19,10,1.87,12,12,0,0.00,-0.84,11.0,10.6,+0.4,+0.05,-0.72,Matches
2686,Samir Santos\Samir-Santos,br BRA,DF,Udinese,it Serie A,24,1994,21,1546,74,45.2,17.2,16,89,15,5,24,8,1.29,14,30,-16,-0.93,-1.03,18.2,26.1,-7.9,-0.46,-0.30,Matches
2687,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Genoa,it Serie A,27,1991,4,168,42,4.9,1.9,2,62,0,2,22,4,0.20,3,3,0,0.00,+0.72,2.7,3.4,-0.7,-0.39,-0.08,Matches
2688,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Lecce,it Serie A,27,1991,13,947,73,27.7,10.5,11,81,6,2,27,3,1.23,21,25,-4,-0.38,+0.68,19.1,22.3,-3.3,-0.31,+0.67,Matches
2689,Ivan Šaponjić\Ivan-Saponjic,rs SRB,FWDF,Atlético Madrid,es La Liga,21,1997,2,6,3,0.2,0.1,0,,0,2,3,17,1.00,0,0,0,0.00,-0.63,0.3,0.0,+0.3,+4.53,+3.97,Matches
2690,Pablo Sarabia\Pablo-Sarabia,es ESP,FWMF,Paris S-G,fr Ligue 1,27,1992,21,1164,55,47.9,12.9,13,80,5,8,15,4,2.62,32,8,+24,+1.86,-0.06,30.3,8.9,+21.4,+1.66,-0.24,Matches
2691,Marcelo Saracchi\Marcelo-Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,4,179,45,5.8,2.0,1,90,1,3,30,7,2.50,2,3,-1,-0.50,-1.91,3.3,2.9,+0.3,+0.17,-0.90,Matches
2692,Josh Sargent\Josh-Sargent,us USA,FW,Werder Bremen,de Bundesliga,19,2000,28,1416,51,46.3,15.7,15,77,1,13,20,2,1.11,24,23,+1,+0.06,+1.60,20.3,21.7,-1.4,-0.09,+0.20,Matches
2693,Bouna Sarr\Bouna-Sarr,gn GUI,DFFW,Marseille,fr Ligue 1,27,1992,27,2164,80,85.9,24.0,25,85,17,2,21,0,2.04,35,24,+11,+0.46,+0.20,28.7,25.3,+3.3,+0.14,+0.07,Matches
2694,Ismaila Sarr\Ismaila-Sarr,sn SEN,FWMF,Watford,eng Premier League,21,1998,28,2028,72,59.3,22.5,22,86,14,6,24,2,0.96,24,35,-11,-0.49,+0.61,29.7,30.8,-1.1,-0.05,+0.66,Matches
2695,Malang Sarr\Malang-Sarr,fr FRA,DF,Nice,fr Ligue 1,20,1999,19,1454,77,57.7,16.2,16,86,13,3,28,4,1.63,25,18,+7,+0.43,+0.77,19.4,25.3,-5.9,-0.37,-0.31,Matches
2696,Mouhamadou Sarr\Mouhamadou-Sarr,sn SEN,GK,Bologna,it Serie A,22,1997,0,,,,,0,,0,0,,32,,,,,,,,,,,,Matches
2697,Sidy Sarr\Sidy-Sarr,sn SEN,MF,Nîmes,fr Ligue 1,23,1996,22,1165,53,46.2,12.9,12,86,10,10,13,1,0.95,15,22,-7,-0.54,-0.01,13.7,19.8,-6.1,-0.47,+0.06,Matches
2698,Joan Sastre Vanrell\Joan-Sastre-Vanrell,es ESP,DF,Mallorca,es La Liga,22,1997,19,1360,72,39.8,15.1,16,83,12,3,12,8,0.74,13,29,-16,-1.06,-0.67,14.8,24.8,-10.0,-0.66,-0.17,Matches
2699,Razvan Sava\Razvan-Sava,ro ROU,GK,Lecce,it Serie A,17,2002,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
2700,Téji Savanier\Teji-Savanier,fr FRA,MF,Montpellier,fr Ligue 1,27,1991,19,1524,80,60.5,16.9,18,83,9,1,26,0,1.37,24,22,+2,+0.12,+0.21,19.0,20.9,-1.9,-0.11,-0.10,Matches
2701,Kike Saverio\Kike-Saverio,es ESP,FW,Barcelona,es La Liga,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2702,Stefan Savić\Stefan-Savic,me MNE,DF,Atlético Madrid,es La Liga,28,1991,22,1980,90,57.9,22.0,22,90,22,0,,3,1.77,28,15,+13,+0.59,-0.10,27.3,18.4,+8.8,+0.40,-0.41,Matches
2703,Christian Saydee\Christian-Saydee,lr LBR,MF,Bournemouth,eng Premier League,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2704,Fabian Schär\Fabian-Schar,ch SUI,DFMF,Newcastle Utd,eng Premier League,27,1991,22,1672,76,48.9,18.6,18,89,15,4,18,10,0.82,14,38,-24,-1.29,-1.50,13.6,32.5,-18.8,-1.01,-0.69,Matches
2705,Louis Schaub\Louis-Schaub,at AUT,MF,Köln,de Bundesliga,24,1994,9,623,69,20.4,6.9,7,82,2,2,25,6,1.11,5,10,-5,-0.72,-0.24,7.1,9.2,-2.2,-0.31,-0.23,Matches
2706,Ezequiel Schelotto\Ezequiel-Schelotto,it ITA,DF,Brighton,eng Premier League,30,1989,8,361,45,10.6,4.0,4,75,0,4,16,8,1.33,6,8,-2,-0.50,-0.12,4.7,4.4,+0.3,+0.07,+0.47,Matches
2707,Patrik Schick\Patrik-Schick,cz CZE,FW,RB Leipzig,de Bundesliga,23,1996,22,1298,59,42.4,14.4,15,74,4,7,28,2,1.82,32,15,+17,+1.18,-0.20,25.9,16.1,+9.8,+0.68,-0.60,Matches
2708,Patrik Schick\Patrik-Schick,cz CZE,FW,Roma,it Serie A,23,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2709,Julian Schieber\Julian-Schieber,de GER,FW,Augsburg,de Bundesliga,30,1989,2,43,22,1.4,0.5,0,,0,2,22,13,1.50,1,2,-1,-2.09,-1.59,0.4,0.9,-0.5,-1.05,-0.68,Matches
2710,Kingsley Schindler\Kingsley-Schindler,de GER,FWMF,Köln,de Bundesliga,26,1993,13,849,65,27.7,9.4,9,79,4,4,35,12,0.62,10,23,-13,-1.38,-1.17,10.0,15.5,-5.4,-0.58,-0.62,Matches
2711,Xaver Schlager\Xaver-Schlager,at AUT,MF,Wolfsburg,de Bundesliga,21,1997,23,1719,75,56.2,19.1,21,81,14,2,6,2,1.65,34,26,+8,+0.42,+0.82,29.7,23.9,+5.8,+0.30,+0.21,Matches
2712,Keven Schlotterbeck\Keven-Schlotterbeck,de GER,DF,Union Berlin,de Bundesliga,22,1997,23,1939,84,63.4,21.5,23,84,20,0,,2,1.35,25,35,-10,-0.46,+0.10,20.4,29.7,-9.3,-0.43,-0.13,Matches
2713,Nico Schlotterbeck\Nico-Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,19,1999,13,373,29,12.2,4.1,4,81,3,9,5,20,1.77,10,8,+2,+0.48,+0.52,6.1,9.8,-3.7,-0.88,-0.36,Matches
2714,Jeffrey Schlupp\Jeffrey-Schlupp,gh GHA,MFDF,Crystal Palace,eng Premier League,26,1992,17,1036,61,30.3,11.5,11,79,5,6,28,2,1.24,11,16,-5,-0.43,+0.09,10.1,14.0,-3.9,-0.34,+0.17,Matches
2715,Kasper Schmeichel\Kasper-Schmeichel,dk DEN,GK,Leicester City,eng Premier League,32,1986,38,3420,90,100.0,38.0,38,90,38,0,,0,1.63,67,41,+26,+0.68,,61.6,44.5,+17.1,+0.45,,Matches
2716,Marcel Schmelzer\Marcel-Schmelzer,de GER,DF,Dortmund,de Bundesliga,31,1988,7,66,9,2.2,0.7,0,,0,7,9,14,2.29,3,1,+2,+2.73,+1.49,1.5,1.0,+0.5,+0.61,+0.03,Matches
