Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Bruma,pt POR,MF,FW,RB Leipzig,Europa League,2019,1994,5.5,,1,12,5,41.7,2.18,0.91,0.08,0.2,23.9,0,0,0,0.7,0.7,0.06,0.3,0.3,,259,329,78.7,3901,1296,154,184,83.7,83,103,80.6,16,24,66.7,2,1.3,0.7,15,18,11,3,36,,299,30,16,2,44,5,7,8,0,0,0,272,22,35,34,281,7,4,1,4,1,13,18,,22,4,15,4,1,0,0,2,2,0.36,2,0,0,0,0,0,0,,9,7,4,2,3,5,9,55.6,4,75,22,29.3,15,38,22,8,0,0,8,7,16,1,0,,411,1,30,205,210,27,383,12,24,50,16,0,323,1650,887,47,19,10,13,11,342,283,82.7,55,,2,0,0,4,10,2,7,7,7,0,0,0,68,2,4,33.3
Mario Budimir,hr CRO,FW,,Dinamo Zagreb,Europa League,2019,1986,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,0,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,3,1,3,0,0,,0,0,3,5,3,0,0,0,0,2,3,3,100,3,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Mykyta Burda,ua UKR,DF,,Dynamo Kyiv,Europa League,2019,1995,10,,0,2,1,50,0.2,0.1,0,0,23.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1,,510,590,86.4,11837,3820,106,117,90.6,289,308,93.8,109,149,73.2,0,0.5,-0.5,2,25,0,0,27,,576,14,12,0,100,28,0,0,0,0,0,468,44,78,52,495,30,2,1,1,11,6,11,,5,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,11,19,1,1,5,10,50,5,72,19,26.4,44,26,2,18,9,1,9,13,34,53,1,,710,75,419,333,14,6,697,5,7,71.4,6,0,474,2696,1472,32,5,0,4,4,479,467,97.5,2,,1,0,0,8,7,0,0,13,11,0,0,0,116,15,10,60
Mick van Buren,nl NED,FW,MF,Slavia Prague,Europa League,2019,1992,0.8,,1,3,2,66.7,3.97,2.65,0.33,0.5,10.4,0,0,0,0.3,0.3,0.1,0.7,0.7,,29,40,72.5,463,158,11,15,73.3,13,15,86.7,2,3,66.7,0,0,0,1,3,2,1,6,,38,2,0,0,13,0,2,0,0,0,0,22,13,5,3,29,3,0,0,0,0,2,2,,2,2.65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,20,3,15,2,13,5,2,0,0,2,0,0,0,0,,51,0,1,25,26,6,49,1,2,50,1,0,31,150,62,3,1,0,2,2,62,34,54.8,13,,1,0,0,4,0,1,2,0,0,0,0,0,13,5,4,55.6
Oliver Burke,sco SCO,FW,,Celtic,Europa League,2019,1997,1.8,,0,2,0,0,1.11,0,0,,13.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,26,33,78.8,325,12,19,25,76,4,4,100,1,1,100,0,0.1,-0.1,1,1,1,0,1,,29,4,1,0,5,1,2,0,0,0,0,27,4,2,0,32,1,0,0,0,0,2,1,,3,1.67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,1,1,0,1,2,50,1,68,5,7.4,8,37,23,5,0,0,5,0,2,1,0,,52,1,4,22,30,6,49,1,1,100,1,0,38,178,90,4,1,3,5,4,76,38,50,15,,1,0,0,5,1,1,2,0,0,0,0,0,3,1,4,20
Bohdan Butko,ua UKR,DF,,Shakhtar,Europa League,2019,1991,1.7,,0,1,1,100,0.58,0.58,0,0,24.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,,82,97,84.5,1220,509,51,58,87.9,26,29,89.7,3,6,50,0,0,0,0,1,1,0,4,,70,27,1,0,26,2,1,0,0,0,0,53,29,15,15,52,4,26,0,0,0,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,1,2,0,1,1,100,0,34,10,29.4,24,8,2,3,0,0,3,3,6,5,0,,113,4,38,49,34,0,87,4,5,80,4,0,62,225,75,3,3,0,0,1,70,61,87.1,5,,0,0,0,0,1,0,1,3,2,0,0,0,12,0,0,
Vitaliy Buyalskyi,ua UKR,MF,FW,Dynamo Kyiv,Europa League,2019,1993,6.6,,2,10,4,40,1.51,0.6,0.2,0.5,24.3,0,0,0,1,1,0.1,1,1,,236,284,83.1,4597,991,87,100,87,111,125,88.8,35,51,68.6,2,1.1,0.9,4,25,4,0,22,,269,15,13,3,55,3,3,0,0,0,0,223,26,35,59,208,11,2,1,0,3,4,6,,9,1.36,8,1,0,0,0,0,3,0.45,3,0,0,0,0,0,0,,11,7,6,5,0,4,15,26.7,11,160,49,30.6,43,95,22,7,1,0,6,5,16,9,0,,352,8,62,254,62,13,340,5,10,50,8,1,259,1368,741,33,10,1,8,9,291,241,82.8,17,,3,0,0,16,9,0,3,5,7,0,0,0,62,4,7,36.4
Jovane Cabral,cv CPV,FW,MF,Sporting CP,Europa League,2019,1998,2.6,,2,14,6,42.9,5.43,2.33,0.14,0.33,18.8,0,0,0,1.6,1.6,0.11,0.4,0.4,,72,94,76.6,1309,275,36,44,81.8,20,27,74.1,13,19,68.4,0,0.6,-0.6,4,8,6,2,10,,89,5,1,0,14,6,6,1,0,0,0,67,14,13,10,79,1,3,1,1,5,2,5,,8,3.1,5,0,2,1,0,0,1,0.39,1,0,0,0,0,0,0,,7,5,3,1,3,1,2,50,1,50,13,26,7,33,10,1,0,0,1,1,8,1,0,,146,1,9,78,65,18,142,5,12,41.7,5,0,116,487,287,22,3,6,6,7,138,107,77.5,23,,1,0,0,5,5,0,6,1,5,0,0,0,20,0,0,
Martín Cáceres,uy URU,DF,MF,Lazio,Europa League,2019,1987,3.8,,0,1,0,0,0.26,0,0,,5,0,0,0,0.5,0.5,0.46,-0.5,-0.5,,151,174,86.8,2886,1044,63,71,88.7,61,66,92.4,23,32,71.9,0,0.4,-0.4,3,14,4,3,14,,152,22,2,0,18,5,6,0,0,0,0,116,20,38,32,119,3,20,0,0,0,3,2,,3,0.78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,0,2,1,1,3,33.3,2,37,11,29.7,12,24,1,6,0,0,6,2,5,2,0,,196,7,44,113,55,4,175,0,0,,0,0,137,583,324,14,6,0,4,4,164,144,87.8,11,,0,0,0,0,1,0,6,2,1,0,0,0,16,1,1,50
Gary Cahill,eng ENG,DF,,Chelsea,Europa League,2019,1985,4,,0,3,0,0,0.75,0,0,,6,0,0,0,0.5,0.5,0.16,-0.5,-0.5,,281,297,94.6,5571,1781,88,91,96.7,153,160,95.6,36,42,85.7,0,0,0,0,26,0,0,13,,291,6,5,0,21,4,0,0,0,0,0,257,17,23,29,248,13,1,1,0,2,1,0,,4,1,3,0,0,1,0,0,2,0.5,2,0,0,0,0,0,0,,2,1,2,0,0,0,3,0,3,12,5,41.7,2,8,2,6,4,0,2,2,4,16,0,,328,30,110,219,15,5,322,0,0,,0,0,241,1111,595,23,2,0,0,1,254,248,97.6,3,,1,0,0,4,3,0,0,2,1,0,0,0,44,8,5,61.5
Felipe Caicedo,ec ECU,FW,,Lazio,Europa League,2019,1988,4.7,,1,6,1,16.7,1.26,0.21,0.17,1,16.4,0,0,0,1,1,0.16,0,0,,91,124,73.4,1167,251,62,77,80.5,20,29,69,4,8,50,1,1.3,-0.3,8,4,11,0,14,,124,0,0,2,31,0,0,0,0,0,0,87,21,16,79,26,3,0,6,2,2,2,7,,15,3.16,13,0,0,0,2,0,2,0.42,1,0,0,0,1,0,0,,3,0,0,2,1,1,4,25,3,80,13,16.3,6,35,39,1,0,0,1,0,3,0,0,,164,2,5,90,77,16,164,5,9,55.6,5,0,107,346,185,8,6,0,6,7,213,135,63.4,48,,1,0,0,9,10,2,0,0,0,1,0,0,21,10,9,52.6
Muhammet Çakı,tr TUR,FW,,Fenerbahçe,Europa League,2019,2000,0.2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,7,9,77.8,142,3,1,1,100,5,6,83.3,1,1,100,0,0,0,0,0,0,0,0,,9,0,0,0,2,0,0,0,0,0,0,7,1,1,8,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,,0,5,2,40,0,4,1,0,0,0,0,0,1,0,0,,11,0,3,7,1,0,11,0,0,,0,0,7,39,4,0,0,0,0,0,9,8,88.9,1,,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100
Davide Calabria,it ITA,DF,,Milan,Europa League,2019,1996,4,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,214,261,82,3929,1577,87,97,89.7,102,124,82.3,25,36,69.4,0,0.3,-0.3,3,18,5,4,23,,215,46,6,0,24,3,11,0,0,0,0,171,50,40,12,203,6,40,0,0,3,7,11,,10,2.5,8,1,1,0,0,0,1,0.25,1,0,0,0,0,0,0,,17,12,10,7,0,12,18,66.7,6,61,18,29.5,26,26,9,3,1,0,2,1,18,9,0,,295,7,67,172,69,3,252,2,3,66.7,2,0,191,871,503,19,3,1,4,1,202,191,94.6,9,,0,0,0,4,3,0,11,1,12,0,0,0,26,2,5,28.6
Mattia Caldara,it ITA,DF,,Milan,Europa League,2019,1994,1,,0,2,0,0,2,0,0,,8.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2,,67,73,91.8,1448,499,17,18,94.4,38,39,97.4,12,16,75,0,0,0,0,5,0,0,2,,72,1,1,0,5,2,0,0,0,0,0,61,2,10,6,63,2,0,1,0,2,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,,0,3,1,33.3,2,1,0,1,0,0,1,0,1,2,0,,81,3,30,52,2,2,80,1,1,100,1,0,66,331,216,9,0,1,1,0,65,65,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,50
Duje Ćaleta-Car,hr CRO,DF,,Marseille,Europa League,2019,1996,5,,0,1,0,0,0.2,0,0,,15.8,0,0,0,0,0,0.02,0,0,,229,252,90.9,5319,1670,60,65,92.3,113,120,94.2,56,67,83.6,0,0.1,-0.1,2,13,1,0,11,,248,4,1,0,20,7,0,0,0,0,0,195,22,35,59,170,18,3,1,0,1,3,0,,4,0.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,2,0,0,3,0,3,30,14,46.7,19,10,1,6,2,0,4,9,11,24,0,,296,33,162,138,8,4,292,0,0,,0,0,199,816,434,8,2,0,3,1,193,191,99,3,,1,0,0,9,0,0,0,9,2,0,0,0,58,4,7,36.4
Hakan Çalhanoğlu,tr TUR,MF,FW,Milan,Europa League,2019,1994,3.5,,1,15,5,33.3,4.29,1.43,0.07,0.2,21,1,0,0,1.1,1.1,0.07,-0.1,-0.1,,174,222,78.4,3640,1019,77,83,92.8,59,78,75.6,36,55,65.5,2,2.5,-0.5,15,20,6,2,25,,194,28,8,0,28,22,9,14,0,0,0,152,24,46,17,194,5,5,0,1,4,6,4,,28,8,19,5,0,1,0,1,6,1.71,2,1,0,1,0,0,2,,3,1,1,2,0,0,3,0,3,60,11,18.3,7,35,18,4,0,0,4,4,7,0,0,,269,2,23,135,135,15,240,4,8,50,4,1,206,1085,563,33,14,4,6,5,215,195,90.7,26,,2,0,0,3,1,1,9,4,1,0,0,0,31,1,3,25
José Callejón,es ESP,MF,,Napoli,Europa League,2019,1987,5,,1,8,3,37.5,1.6,0.6,0.13,0.33,13.2,0,0,0,1,1,0.12,0,0,,231,282,81.9,3928,989,110,123,89.4,88,107,82.2,23,37,62.2,2,1,1,10,20,7,3,19,,266,16,2,2,36,10,18,4,0,3,0,177,61,44,36,229,5,10,2,0,8,4,5,,13,2.6,13,0,0,0,0,0,2,0.4,2,0,0,0,0,0,0,,3,2,2,1,0,1,9,11.1,8,107,22,20.6,32,48,27,6,0,0,6,2,5,7,0,,317,4,55,148,134,16,303,3,8,37.5,4,0,249,927,515,24,6,1,2,0,284,235,82.7,35,,1,0,0,3,9,1,18,2,2,0,0,0,45,1,9,10
Mohamed Camara,gn GUI,MF,,Olympiacos,Europa League,2019,1997,5.9,,0,13,4,30.8,2.22,0.68,0,0,26,0,0,0,0.5,0.5,0.04,-0.5,-0.5,,291,334,87.1,6332,1533,101,112,90.2,129,141,91.5,60,79,75.9,1,0.1,0.9,2,39,3,0,33,,328,6,5,1,35,26,1,0,0,0,0,267,27,40,43,278,10,1,0,3,9,7,2,,10,1.7,5,0,0,3,0,2,1,0.17,0,0,0,1,0,0,0,,8,6,0,6,2,2,11,18.2,9,177,28,15.8,49,108,20,4,0,0,4,12,20,7,0,,392,5,77,277,57,5,386,5,6,83.3,5,0,305,1395,553,24,6,0,5,3,320,305,95.3,13,,3,0,0,14,14,0,1,12,6,0,0,0,45,4,1,80
Gustavo Campanharo,br BRA,MF,,Ludogorets,Europa League,2019,1992,3.7,,0,6,1,16.7,1.63,0.27,0,0,22.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,,112,134,83.6,1908,596,50,58,86.2,51,60,85,8,11,72.7,0,0.1,-0.1,3,11,1,0,11,,130,4,4,0,18,2,0,0,0,0,0,103,18,13,17,107,7,0,2,2,1,3,2,,9,2.45,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,,8,4,4,2,2,2,8,25,6,62,17,27.4,21,31,10,10,2,0,8,10,18,4,0,,189,8,54,103,43,7,185,7,10,70,7,0,132,469,203,9,3,0,5,7,111,104,93.7,8,,2,0,0,9,5,0,0,10,4,0,0,0,42,2,1,66.7
Sergio Canales,es ESP,MF,,Betis,Europa League,2019,1991,5.2,,1,13,5,38.5,2.49,0.96,0.08,0.2,19.5,1,0,0,0.9,0.9,0.07,0.1,0.1,,296,369,80.2,5769,1231,121,137,88.3,121,141,85.8,49,78,62.8,1,1.4,-0.4,12,30,15,1,32,,340,29,12,5,64,22,14,16,0,0,0,266,38,65,330,34,3,1,0,2,9,4,8,,20,3.83,12,4,1,0,2,1,2,0.38,1,1,0,0,0,0,0,,9,8,2,6,1,7,17,41.2,10,101,30,29.7,26,51,24,9,2,0,7,4,13,3,0,,415,5,58,218,179,13,389,12,13,92.3,13,2,346,2108,1174,49,24,2,5,5,360,329,91.4,39,,3,0,0,4,6,0,14,4,8,0,0,0,31,1,0,100
José Cañas,es ESP,MF,,PAOK,Europa League,2019,1987,3,,0,3,0,0,1,0,0,,26.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,296,328,90.2,6323,1159,92,102,90.2,134,143,93.7,68,79,86.1,0,0.1,-0.1,5,34,2,0,20,,320,8,7,0,40,17,2,0,0,0,0,263,24,41,36,282,7,1,1,0,3,4,2,,11,3.67,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,5,20,4,20,3,15,10,7,3,8,2,0,6,3,4,2,0,,352,2,46,258,77,0,345,1,2,50,2,0,285,1579,732,34,15,0,2,1,297,286,96.3,15,,0,0,0,1,5,0,2,3,0,0,0,0,43,2,2,50
Daniel Candeias,pt POR,FW,MF,Rangers,Europa League,2019,1988,4.3,,1,4,2,50,0.94,0.47,0.25,0.5,25.8,0,0,0,0.4,0.4,0.1,0.6,0.6,,91,146,62.3,1390,412,55,71,77.5,28,46,60.9,6,21,28.6,1,0.8,0.2,3,9,1,0,9,,140,6,0,1,18,5,16,0,0,0,0,89,17,40,21,106,10,5,0,2,6,3,5,,8,1.87,7,0,0,0,0,1,3,0.7,2,0,0,0,0,1,0,,11,6,2,6,3,2,11,18.2,9,77,17,22.1,16,47,14,12,0,0,12,2,13,3,0,,198,4,21,97,94,5,192,4,7,57.1,4,0,132,540,248,11,6,1,6,5,169,130,76.9,29,,2,1,1,9,4,2,16,2,6,0,0,0,26,5,6,45.5
Antonio Candreva,it ITA,FW,MF,Inter,Europa League,2019,1987,2.5,,0,4,1,25,1.59,0.4,0,0,26.9,0,0,0,0.5,0.5,0.12,-0.5,-0.5,,62,93,66.7,1102,338,32,40,80,18,31,58.1,9,18,50,1,0.8,0.2,4,5,2,2,7,,84,9,2,1,17,9,9,5,0,2,1,52,11,30,14,76,1,2,0,0,1,1,6,,4,1.59,3,1,0,0,0,0,1,0.4,1,0,0,0,0,0,0,,2,2,1,1,0,1,5,20,4,67,15,22.4,26,28,13,3,0,0,3,1,3,2,0,,119,4,18,52,64,8,111,7,9,77.8,7,0,95,612,312,12,6,0,4,2,109,82,75.2,19,,2,0,0,2,4,0,9,1,2,0,0,0,17,0,0,
Mahsun Çapkan,tr TUR,FW,,Fenerbahçe,Europa League,2019,1999,0.8,,0,1,1,100,1.25,1.25,0,0,20.1,0,0,0,0.1,0.1,0.14,-0.1,-0.1,,20,28,71.4,272,21,12,18,66.7,8,8,100,0,1,0,0,0,0,0,0,0,0,0,,28,0,0,0,5,0,0,0,0,0,0,18,7,3,1,25,2,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,1,1,1,1,3,33.3,2,21,3,14.3,0,17,4,1,1,0,0,1,4,0,0,,40,0,8,21,11,1,40,0,1,0,1,0,32,88,29,1,0,0,2,2,34,26,76.5,7,,0,0,0,4,3,0,0,1,2,0,0,0,9,0,0,
Mustapha Carayol,gm GAM,FW,,Apollon,Europa League,2019,1988,1.7,,0,3,0,0,1.75,0,0,,20.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,,42,53,79.2,916,232,21,25,84,13,15,86.7,8,12,66.7,0,0,0,0,5,4,2,5,,52,1,0,0,4,7,6,1,0,0,0,41,2,10,11,41,1,0,0,0,2,2,1,,2,1.17,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,2,2,2,0,0,1,3,33.3,2,29,6,20.7,10,10,9,3,0,0,3,0,2,1,0,,76,1,19,42,29,6,75,7,9,77.8,7,0,71,631,408,11,5,3,3,5,74,62,83.8,6,,1,0,0,4,3,1,6,0,2,0,0,0,6,0,0,
Mehdi Carcela,ma MAR,FW,,Standard Liège,Europa League,2019,1989,5.8,,1,11,4,36.4,1.9,0.69,0.09,0.25,18.3,1,0,0,0.8,0.8,0.08,0.2,0.2,,133,197,67.5,2397,657,68,85,80,42,62,67.7,21,44,47.7,1,1.5,-0.5,10,14,9,1,17,,174,23,4,2,29,12,15,12,0,0,0,135,14,48,165,25,3,1,2,3,8,3,7,,22,3.8,10,6,3,1,2,0,2,0.35,1,1,0,0,0,0,0,,4,3,0,3,1,1,4,25,3,128,24,18.8,18,80,30,6,0,0,6,3,7,2,0,,281,3,24,154,128,23,259,17,29,58.6,21,2,231,1390,768,46,18,10,19,15,279,206,73.8,56,,2,0,0,5,12,4,15,3,3,0,0,0,30,1,5,16.7
Nicolas Careca,br BRA,FW,,Vorskla Poltava,Europa League,2019,1997,2.4,,0,3,1,33.3,1.23,0.41,0,0,15.9,0,0,0,0.3,0.3,0.1,-0.3,-0.3,,43,65,66.2,700,106,23,31,74.2,14,21,66.7,5,11,45.5,1,0.2,0.8,3,2,1,0,2,,60,5,0,0,10,1,0,0,0,0,0,39,10,16,13,35,10,0,2,1,4,1,1,,4,1.64,3,0,0,1,0,0,1,0.41,1,0,0,0,0,0,0,,3,1,0,3,0,1,3,33.3,2,59,7,11.9,1,36,22,2,0,0,2,0,3,0,0,,95,0,7,62,35,8,90,3,9,33.3,3,0,61,246,144,6,4,1,8,3,111,70,63.1,22,,0,0,0,4,3,1,0,0,1,0,0,0,13,5,11,31.3
Igor Carioca,br BRA,DF,FW,AÉK Lárnaka,Europa League,2019,1996,5.9,,0,8,4,50,1.36,0.68,0,0,29.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,,196,286,68.5,3831,1613,86,108,79.6,82,115,71.3,27,48,56.3,0,0,0,2,20,2,1,27,,224,62,7,0,33,10,14,0,0,0,0,163,71,52,21,200,6,55,0,1,5,12,17,,7,1.19,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,20,12,14,5,1,5,10,50,5,65,14,21.5,33,22,10,6,1,0,5,15,35,14,0,,374,17,102,187,110,9,315,12,23,52.2,17,1,232,1189,740,31,11,1,11,5,222,200,90.1,14,,3,0,0,8,5,0,14,15,12,0,0,0,55,5,4,55.6
Daniel Carriço,pt POR,DF,,Sevilla,Europa League,2019,1988,5,,0,1,0,0,0.2,0,0,,7.1,0,0,0,0,0,0.02,0,0,,233,279,83.5,4376,1667,81,93,87.1,122,127,96.1,27,53,50.9,0,0,0,0,18,1,0,17,,269,10,7,0,23,2,0,0,0,0,0,207,24,48,32,221,18,3,1,0,3,6,2,,6,1.2,5,0,0,0,1,0,1,0.2,0,0,0,0,1,0,0,,5,3,4,1,0,1,5,20,4,15,4,26.7,8,6,1,7,2,0,5,5,10,11,0,,315,13,120,196,23,1,306,3,3,100,3,0,221,1158,699,19,4,0,0,1,221,218,98.6,2,,0,0,0,2,8,1,0,5,3,0,0,0,56,6,7,46.2
William Carvalho,pt POR,MF,,Betis,Europa League,2019,1992,6.8,,0,2,1,50,0.29,0.15,0,0,25,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,503,533,94.4,9045,1648,224,236,94.9,216,223,96.9,56,64,87.5,0,0.6,-0.6,7,59,3,0,34,,528,5,5,0,93,13,0,0,0,0,0,457,43,33,80,437,11,0,1,1,5,7,2,,11,1.62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,2,2,4,2,5,13,38.5,8,78,22,28.2,17,47,14,6,2,0,4,3,11,3,0,,583,5,56,449,105,3,578,7,9,77.8,7,0,491,1852,947,42,9,1,10,6,515,491,95.3,16,,1,0,0,7,8,0,0,3,2,0,0,0,62,4,0,100
Santiago Cáseres,ar ARG,MF,,Villarreal,Europa League,2019,1997,6.4,,0,5,2,40,0.79,0.31,0,0,17.8,0,0,0,0.7,0.7,0.15,-0.7,-0.7,,413,443,93.2,8888,1686,137,147,93.2,197,206,95.6,78,87,89.7,0,0.3,-0.3,6,27,3,1,22,,415,28,24,1,50,26,2,3,0,1,1,375,35,33,48,374,14,1,1,1,5,4,4,,10,1.57,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,19,19,11,6,2,4,11,36.4,7,131,32,24.4,45,73,13,5,3,0,2,4,23,5,0,,501,13,123,360,53,3,477,7,8,87.5,7,0,373,1670,659,19,6,0,7,4,388,373,96.1,8,,3,0,0,10,13,0,2,4,19,0,1,0,61,5,5,50
Nacho Cases,es ESP,MF,,AÉK Lárnaka,Europa League,2019,1987,1.4,,0,1,0,0,0.71,0,0,,35.1,0,0,0,0,0,0.02,0,0,,54,67,80.6,1308,231,11,16,68.8,30,34,88.2,13,17,76.5,0,0,0,1,5,1,0,2,,55,12,10,1,11,3,0,2,0,0,0,43,13,11,53,8,6,0,0,1,1,0,0,,2,1.43,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,2,0,0,3,0,3,18,3,16.7,8,9,1,3,1,0,2,2,4,0,0,,83,2,14,60,12,0,72,0,0,,0,0,49,196,101,7,1,0,3,2,51,48,94.1,1,,1,0,0,2,3,1,0,2,0,0,0,0,14,0,0,
Samu Castillejo,es ESP,FW,MF,Milan,Europa League,2019,1995,3.6,,0,10,2,20,2.8,0.56,0,0,17.7,1,0,0,0.8,0.8,0.08,-0.8,-0.8,,113,150,75.3,1928,496,53,65,81.5,53,61,86.9,6,18,33.3,2,1,1,7,7,5,3,9,,138,12,4,1,29,2,11,7,0,0,0,117,10,23,111,34,2,1,0,0,2,2,9,,17,4.75,14,0,2,0,1,0,2,0.56,2,0,0,0,0,0,0,,4,2,1,1,2,3,10,30,7,93,15,16.1,15,60,18,5,0,0,5,1,5,0,0,,191,0,21,81,105,21,180,6,8,75,7,1,155,809,401,21,6,5,4,8,182,143,78.6,31,,0,1,0,5,8,2,11,1,2,0,0,0,23,3,3,50
David Català,es ESP,DF,,AÉK Lárnaka,Europa League,2019,1980,3,,1,4,2,50,1.33,0.67,0.25,0.5,7.4,0,0,0,0.3,0.3,0.07,0.7,0.7,,122,148,82.4,3241,1221,22,24,91.7,60,64,93.8,40,58,69,0,0,0,0,5,0,0,1,,142,6,6,0,17,5,0,0,0,0,0,95,16,37,125,9,11,0,2,3,2,0,1,,2,0.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,1,1,0,0,1,0,1,19,10,52.6,11,8,0,9,6,0,3,8,10,7,1,,177,20,112,68,4,4,171,1,1,100,1,0,98,422,183,2,0,0,2,0,112,110,98.2,4,,0,0,0,1,0,2,0,8,0,0,0,0,34,2,4,33.3
