Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Đorđe Ivanović,rs SRB,FW,,Partizan,Europa League,2020,1995,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,0,1,0,0,0,0,0,,0,1,0,0,0,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,,3,0,0,3,1,0,3,0,0,,0,0,2,25,8,0,0,0,0,1,4,2,50,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Ryan Jack,sco SCO,MF,,Rangers,Europa League,2020,1992,7.6,,0,4,0,0,0.53,0,0,,22.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,,358,417,85.9,6298,1965,154,178,86.5,166,178,93.3,30,45,66.7,1,0.3,0.7,5,26,2,1,27,,406,11,10,0,79,7,3,1,0,1,0,328,45,44,62,334,17,0,0,2,6,13,10,,12,1.58,10,1,0,0,0,1,2,0.26,2,0,0,0,0,0,0,,19,17,5,11,3,4,11,36.4,7,138,50,36.2,45,77,16,22,1,0,21,12,31,13,0,,507,22,141,301,92,7,496,4,8,50,6,1,315,1466,538,15,4,0,5,9,329,307,93.3,13,,4,1,1,12,0,0,3,12,17,0,0,0,111,4,2,66.7
Antonio Jakoliš,hr CRO,DF,MF,APOEL,Europa League,2020,1992,3.6,,0,1,0,0,0.28,0,0,,15.8,0,0,0,0.1,0.1,0.15,-0.1,-0.1,,77,110,70,1349,429,38,55,69.1,28,39,71.8,10,15,66.7,0,0.1,-0.1,3,5,1,0,9,,98,12,2,0,21,3,5,1,0,0,1,64,24,22,12,83,5,9,0,0,2,4,3,,4,1.1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,11,4,8,3,0,4,14,28.6,10,76,18,23.7,37,30,9,8,0,0,8,4,15,0,0,,154,1,40,79,46,4,142,5,10,50,6,2,96,606,380,18,4,2,6,3,125,96,76.8,16,,1,0,0,5,8,2,5,4,4,0,0,0,19,1,1,50
Daniel James,wal WAL,FW,,Manchester Utd,Europa League,2020,1997,3.3,,1,5,2,40,1.53,0.61,0.2,0.5,16,0,0,0,0.7,0.7,0.14,0.3,0.3,,81,99,81.8,1217,278,51,54,94.4,24,32,75,4,7,57.1,0,0.3,-0.3,2,6,6,0,12,,98,1,0,0,18,2,9,0,0,0,0,76,16,7,8,90,0,0,0,0,2,1,6,,10,3.05,5,0,1,3,1,0,2,0.61,0,0,1,1,0,0,0,,2,2,0,1,1,0,5,0,5,50,18,36,14,17,19,4,1,0,3,2,4,1,0,,133,2,16,47,77,15,132,6,11,54.5,6,0,105,647,376,17,0,3,9,4,159,110,69.2,25,,0,0,0,1,9,3,9,2,2,0,0,0,13,1,0,100
Rangelo Janga,cw CUW,FW,,Astana FK,Europa League,2020,1992,1.7,,0,1,0,0,0.58,0,0,,10.3,0,0,0,0.1,0.1,0.07,-0.1,-0.1,,26,34,76.5,402,42,13,14,92.9,8,14,57.1,3,4,75,0,0,0,0,3,0,0,2,,25,9,0,0,10,0,0,0,0,0,0,23,7,4,0,28,1,0,1,1,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,1,1,1,1,100,0,71,7,9.9,10,45,16,0,0,0,0,1,3,4,0,,50,4,8,30,12,4,41,1,3,33.3,1,0,26,63,22,2,0,1,3,2,60,24,40,6,,0,0,0,4,0,0,0,1,2,0,0,0,7,4,8,33.3
Saidy Janko,ch SUI,DF,,Young Boys,Europa League,2020,1995,5.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,203,267,76,3368,1214,110,125,88,71,91,78,18,42,42.9,0,0.1,-0.1,3,8,4,2,10,,194,73,5,0,37,3,11,0,0,0,0,135,64,68,29,161,8,67,1,0,7,7,7,,4,0.78,4,0,0,0,0,0,1,0.19,1,0,0,0,0,0,0,,14,10,11,2,1,5,5,100,0,86,29,33.7,48,34,4,8,3,0,5,7,21,17,0,,333,19,105,174,91,0,263,11,16,68.8,12,0,193,1351,853,39,16,0,12,4,185,161,87,6,,0,0,0,4,8,0,11,7,10,0,0,0,51,6,3,66.7
Tony Jantschke,de GER,DF,,M'Gladbach,Europa League,2020,1990,1.3,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,85,101,84.2,1837,690,21,22,95.5,52,60,86.7,12,18,66.7,0,0,0,0,6,0,0,10,,94,7,5,0,11,2,0,0,0,0,0,74,11,16,13,79,7,2,0,2,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,2,1,4,0,2,3,66.7,1,12,5,41.7,4,8,0,2,2,0,0,3,8,10,0,,120,10,65,57,2,1,114,1,1,100,1,0,72,352,156,2,0,0,0,0,77,77,100,1,,0,0,0,0,3,0,0,3,2,0,0,0,17,1,3,25
Jason,es ESP,MF,,Getafe,Europa League,2020,1994,1.6,,0,1,0,0,0.63,0,0,,23.4,0,0,0,0,0,0.02,0,0,,43,65,66.2,800,315,22,26,84.6,12,18,66.7,6,13,46.2,0,0.2,-0.2,3,2,5,2,7,,60,5,1,0,17,4,8,4,2,0,0,35,14,16,7,53,3,0,0,0,1,1,8,,5,3.17,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,6,3,1,4,1,4,5,80,1,33,16,48.5,2,17,14,3,0,0,3,0,6,2,0,,94,0,7,39,53,6,89,2,5,40,3,1,67,361,187,10,2,2,9,3,88,69,78.4,17,,0,0,0,1,2,0,8,0,3,0,0,0,7,4,3,57.1
Mike Jensen,dk DEN,MF,,APOEL,Europa League,2020,1988,2,,0,1,0,0,0.5,0,0,,18.4,0,0,0,0,0,0.02,0,0,,87,96,90.6,1946,367,23,27,85.2,44,45,97.8,20,23,87,0,0,0,0,9,0,0,7,,92,4,4,0,21,3,1,0,0,0,0,73,11,12,7,85,2,0,0,0,2,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,5,3,3,1,4,4,100,0,39,13,33.3,9,27,3,2,1,0,1,2,9,0,0,,114,2,22,85,14,1,110,4,4,100,4,0,79,391,156,8,1,0,2,6,92,77,83.7,2,,2,0,0,3,0,0,1,2,5,0,0,0,21,2,4,33.3
Mike Jensen,dk DEN,MF,,Rosenborg,Europa League,2020,1988,6,,0,8,0,0,1.33,0,0,,20.8,2,0,0,0.5,0.5,0.06,-0.5,-0.5,,158,211,74.9,2953,751,59,81,72.8,74,87,85.1,20,30,66.7,0,0.5,-0.5,4,13,7,1,22,,193,18,4,0,55,4,2,0,0,0,0,133,43,35,20,165,11,7,4,1,3,4,10,,9,1.5,7,0,0,1,1,0,1,0.17,1,0,0,0,0,0,0,,9,6,5,4,0,3,10,30,7,121,37,30.6,28,74,19,5,1,0,4,6,15,5,0,,266,7,46,139,106,13,248,4,5,80,4,0,169,1188,569,27,14,1,7,8,200,158,79,27,,1,0,0,8,9,1,2,6,6,0,0,0,59,4,2,66.7
Jesé,es ESP,FW,,Sporting CP,Europa League,2020,1993,0.8,,0,2,0,0,2.61,0,0,,10.8,0,0,0,0.3,0.3,0.14,-0.3,-0.3,,16,19,84.2,200,68,11,13,84.6,4,5,80,1,1,100,0,0,0,0,2,0,0,2,,19,0,0,0,6,0,1,0,0,0,0,16,2,1,2,16,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,1,1,0,2,0,2,21,7,33.3,5,9,7,1,0,0,1,1,3,0,0,,28,0,3,15,12,6,28,3,3,100,3,0,19,210,101,3,1,2,3,2,37,21,56.8,3,,0,0,0,1,0,0,1,1,1,0,0,0,3,0,3,0
Juan Jesus,br BRA,DF,,Roma,Europa League,2020,1991,1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,69,74,93.2,1423,490,20,20,100,36,38,94.7,12,13,92.3,0,0,0,0,0,0,0,2,,72,2,2,0,5,0,0,0,0,0,0,55,11,8,57,13,3,0,0,0,0,0,2,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,2,0,0,0,1,0,1,10,6,60,4,5,1,4,2,0,2,2,4,0,0,,83,10,56,33,1,1,81,0,0,,0,0,57,321,85,0,0,0,1,0,60,60,100,0,,1,0,0,2,1,0,0,2,2,0,0,0,12,1,0,100
Raúl Jiménez,mx MEX,FW,,Wolves,Europa League,2020,1991,8.5,,4,25,9,36,2.96,1.06,0.08,0.22,16.8,0,2,3,4,1.8,0.07,0,0.2,,161,232,69.4,2752,573,85,106,80.2,44,68,64.7,24,36,66.7,3,1.4,1.6,11,17,2,1,20,,227,5,0,1,89,11,10,0,0,0,0,126,58,48,14,197,5,0,10,2,8,3,14,,21,2.48,16,0,2,1,2,0,4,0.47,2,0,0,1,1,0,0,,8,3,1,1,6,0,1,0,1,158,31,19.6,8,84,66,4,1,0,3,2,10,7,0,,344,11,32,182,153,41,336,13,23,56.5,14,1,244,1025,445,23,10,4,17,20,436,271,62.2,105,,4,0,0,20,9,1,10,2,3,1,0,0,36,12,18,40
Bertino João Barbosa,pt POR,FW,,F91 Dudelange,Europa League,2020,1992,0.5,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,8,8,100,82,18,6,6,100,1,1,100,0,0,,0,0,0,0,0,0,0,0,,8,0,0,0,3,0,0,0,0,0,0,8,0,0,1,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,2,0,0,1,1,100,0,10,0,0,2,5,3,0,0,0,0,0,2,0,0,,13,1,4,7,4,0,13,1,3,33.3,1,0,10,22,5,0,0,0,0,0,14,10,71.4,0,,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
Joãozinho,pt POR,DF,,APOEL,Europa League,2020,1989,1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,38,49,77.6,703,366,14,15,93.3,18,20,90,5,12,41.7,1,0.5,0.5,3,1,3,3,9,,43,6,0,0,6,1,8,0,0,0,0,24,11,14,36,5,2,6,0,0,2,0,2,,4,4,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,,3,2,0,2,1,0,0,,0,12,1,8.3,5,3,4,0,0,0,0,1,4,2,0,,60,3,8,31,26,2,54,4,6,66.7,4,0,42,218,122,7,2,0,1,1,42,40,95.2,3,,0,0,0,2,0,0,8,1,2,0,0,0,8,1,2,33.3
Bjørn Johnsen,no NOR,FW,,Rosenborg,Europa League,2020,1991,2.4,,1,4,2,50,1.64,0.82,0.25,0.5,9.8,0,0,0,0.7,0.7,0.17,0.3,0.3,,38,66,57.6,537,66,23,38,60.5,12,19,63.2,2,3,66.7,0,0,0,0,2,1,0,3,,59,7,0,0,24,0,1,0,0,0,0,30,17,19,13,32,8,0,2,1,2,1,4,,2,0.82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,1,2,0,1,3,33.3,2,84,27,32.1,9,33,42,2,0,0,2,0,3,2,0,,89,2,5,47,41,7,82,1,2,50,2,0,44,115,21,2,1,1,7,2,121,62,51.2,25,,1,0,0,3,1,2,1,0,1,0,0,0,10,13,13,50
Michael Johnston,sco SCO,MF,,Celtic,Europa League,2020,1999,1.1,,1,3,1,33.3,2.84,0.95,0.33,1,23.3,0,0,0,0.1,0.1,0.02,0.9,0.9,,30,36,83.3,482,152,12,16,75,16,17,94.1,1,1,100,0,0,0,1,4,2,0,4,,36,0,0,0,11,0,0,0,0,0,0,26,7,3,2,30,4,0,0,0,0,1,2,,5,4.74,3,0,2,0,0,0,1,0.95,1,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,13,3,23.1,1,7,5,1,0,0,1,0,0,0,0,,60,0,4,35,33,4,60,6,9,66.7,7,1,52,285,168,11,4,1,7,4,64,47,73.4,11,,0,0,0,0,2,0,0,0,0,0,0,0,8,0,3,0
Jordan Jones,nir NIR,MF,,Rangers,Europa League,2020,1994,0.3,,0,1,0,0,3.6,0,0,,22.8,0,0,0,0,0,0.03,0,0,,7,8,87.5,125,42,3,3,100,3,3,100,1,2,50,0,0,0,1,0,1,0,2,,7,1,0,0,1,0,1,0,0,0,0,5,2,1,0,7,0,1,0,0,0,0,0,,1,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,7,1,14.3,0,1,6,0,0,0,0,0,0,0,0,,12,0,0,6,6,0,11,0,1,0,0,0,10,56,17,1,0,0,0,0,12,9,75,1,,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,
Phil Jones,eng ENG,DF,,Manchester Utd,Europa League,2020,1992,2.3,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,132,144,91.7,2855,824,42,47,89.4,64,66,97,26,31,83.9,0,0,0,1,12,0,0,9,,136,8,2,0,19,3,0,0,0,0,0,109,19,16,15,114,4,6,0,0,2,2,0,,2,0.89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4,4,1,0,3,4,75,1,19,7,36.8,7,11,1,2,1,0,1,3,8,9,0,,170,15,64,112,9,0,162,4,6,66.7,5,0,121,646,397,13,2,0,0,2,126,123,97.6,1,,1,0,0,1,2,0,0,3,4,0,0,0,19,8,3,72.7
Luuk de Jong,nl NED,FW,,Sevilla,Europa League,2020,1990,4.4,,3,8,4,50,1.81,0.91,0.38,0.75,10.4,0,0,0,1.5,1.5,0.18,1.5,1.5,,101,122,82.8,1445,144,64,73,87.7,32,39,82.1,3,5,60,1,1.2,-0.2,8,5,0,0,5,,116,6,0,0,32,1,3,0,0,0,0,70,36,16,34,63,8,0,5,0,3,1,3,,11,2.49,10,0,1,0,0,0,1,0.23,1,0,0,0,0,0,0,,5,4,0,5,0,1,4,25,3,61,21,34.4,4,34,23,4,1,0,3,0,5,5,0,,167,3,12,98,64,25,161,4,4,100,4,1,100,368,147,10,4,1,9,7,187,117,62.6,45,,0,0,0,8,8,5,3,0,4,0,0,0,27,16,18,47.1
Jony,es ESP,DF,,Lazio,Europa League,2020,1991,4.2,,0,3,2,66.7,0.72,0.48,0,0,25.9,1,0,0,0.1,0.1,0.02,-0.1,-0.1,,154,224,68.8,3227,1242,55,70,78.6,61,84,72.6,33,59,55.9,0,1.1,-1.1,10,8,7,4,12,,178,46,9,1,29,9,26,9,3,5,1,108,60,56,170,21,4,28,0,0,5,7,15,,10,2.39,7,3,0,0,0,0,1,0.24,1,0,0,0,0,0,0,,8,3,7,1,0,1,8,12.5,7,55,15,27.3,22,21,12,4,0,0,4,5,13,5,0,,276,5,55,106,125,10,230,3,10,30,4,0,175,577,352,15,5,2,13,5,215,177,82.3,22,,1,0,0,3,6,3,26,5,3,0,0,0,26,2,1,66.7
Joan Jordán,es ESP,MF,,Sevilla,Europa League,2020,1994,8.3,,0,16,2,12.5,1.93,0.24,0,0,23.9,1,0,0,0.7,0.7,0.04,-0.7,-0.7,,655,726,90.2,13075,2764,271,291,93.1,267,287,93,108,134,80.6,0,1.6,-1.6,14,75,10,3,50,,687,39,22,2,105,41,9,15,7,3,0,553,79,94,79,625,12,2,2,2,9,10,10,,33,3.97,23,4,4,1,0,1,1,0.12,1,0,0,0,0,0,0,,13,11,2,9,2,4,16,25,12,113,46,40.7,20,66,27,12,0,0,12,6,19,4,0,,802,12,96,556,214,15,767,18,23,78.3,19,1,628,2705,1368,83,25,2,12,10,676,637,94.2,41,,2,0,0,14,12,0,9,6,11,0,0,0,88,6,11,35.3
Bruno Jordão,pt POR,MF,,Wolves,Europa League,2020,1998,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,3,4,75,32,0,1,1,100,1,2,50,0,0,,0,0,0,0,0,0,0,0,,4,0,0,0,2,0,0,0,0,0,0,2,1,1,2,2,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,,8,1,4,4,0,0,8,0,0,,0,0,4,18,9,1,0,0,0,0,5,5,100,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Jorginho,gw GNB,FW,,Ludogorets,Europa League,2020,1995,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,4,5,80,45,9,2,2,100,2,3,66.7,0,0,,0,0,0,0,0,0,0,0,,4,1,0,0,1,0,0,1,0,0,0,5,0,0,0,5,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,6,0,0,3,3,1,5,0,0,,0,0,4,27,12,1,0,1,0,0,6,5,83.3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Jota,pt POR,FW,,Benfica,Europa League,2020,1999,0.1,,0,1,0,0,7.5,0,0,,,,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,0,,,,
Diogo Jota,pt POR,FW,MF,Wolves,Europa League,2020,1996,4.2,,6,12,8,66.7,2.88,1.92,0.5,0.75,10.7,0,0,0,2.8,2.8,0.23,3.2,3.2,,90,116,77.6,1627,320,45,52,86.5,30,39,76.9,12,18,66.7,0,0.4,-0.4,6,8,1,0,8,,112,4,0,0,37,5,4,1,1,0,0,74,21,21,38,70,3,1,0,1,2,1,7,,13,3.12,6,1,1,1,4,0,1,0.24,0,0,0,0,1,0,0,,0,0,0,0,0,0,9,0,9,121,23,19,18,75,28,5,0,0,5,3,3,1,0,,176,3,20,82,86,19,172,6,13,46.2,8,1,134,751,466,26,6,4,12,7,197,130,66,36,,2,1,1,8,12,1,4,3,0,0,0,0,30,6,6,50
Christopher Jullien,fr FRA,DF,,Celtic,Europa League,2020,1993,7.5,,1,8,2,25,1.07,0.27,0.13,0.5,7.4,0,0,0,0.9,0.9,0.11,0.1,0.1,,321,391,82.1,7703,2777,82,90,91.1,152,175,86.9,86,123,69.9,0,0,0,0,18,0,0,21,,382,9,8,0,71,11,0,0,0,0,0,248,66,77,93,248,26,1,2,2,14,9,2,,2,0.27,2,0,0,0,0,0,1,0.13,1,0,0,0,0,0,0,,19,13,14,5,0,8,15,53.3,7,53,26,49.1,29,24,0,9,5,0,4,5,24,66,0,,497,80,293,224,13,9,488,1,1,100,1,0,261,1475,790,10,0,0,0,1,291,283,97.3,11,,2,0,0,13,5,1,0,5,13,0,0,0,99,42,7,85.7
Zlatko Junuzović,at AUT,MF,,RB Salzburg,Europa League,2020,1987,1,,0,1,0,0,1,0,0,,28,1,0,0,0.1,0.1,0.07,-0.1,-0.1,,32,47,68.1,651,362,15,17,88.2,12,18,66.7,5,11,45.5,0,0.1,-0.1,1,6,1,0,6,,40,7,4,0,10,2,0,3,1,2,0,24,4,19,9,34,3,0,1,0,0,0,1,,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,3,3,2,0,2,2,100,0,11,7,63.6,3,7,1,1,0,0,1,1,6,0,0,,60,2,10,42,8,1,54,0,0,,0,0,28,92,57,3,0,0,1,1,37,34,91.9,2,,0,0,0,2,3,0,0,1,3,0,0,0,10,0,2,0
Nicolai Jørgensen,dk DEN,FW,,Feyenoord,Europa League,2020,1991,1.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,34,38,89.5,530,92,20,21,95.2,10,12,83.3,4,4,100,0,0.1,-0.1,2,5,2,0,5,,36,2,0,0,5,0,1,0,0,0,0,23,9,6,4,27,4,0,0,0,0,0,1,,2,1.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,20,6,30,0,8,12,1,0,0,1,0,0,0,0,,47,0,0,24,24,6,45,2,2,100,2,0,33,113,32,1,0,0,2,4,57,35,61.4,13,,0,0,0,2,2,0,1,0,0,0,0,0,9,3,4,42.9
Tamás Kádár,hu HUN,DF,,Dynamo Kyiv,Europa League,2020,1990,4,,0,1,0,0,0.25,0,0,,6,0,0,0,0.1,0.1,0.1,-0.1,-0.1,,337,358,94.1,7533,2996,87,93,93.5,184,190,96.8,66,75,88,0,0,0,0,33,1,0,35,,355,3,3,0,24,4,0,0,0,0,0,296,28,34,293,44,13,0,2,0,2,5,0,,2,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,2,2,0,2,4,50,2,24,7,29.2,16,8,0,5,4,0,1,2,6,20,0,,393,23,132,272,6,1,390,1,1,100,1,0,273,1150,611,27,1,0,1,0,305,304,99.7,1,,1,0,0,1,2,0,0,2,2,0,0,0,54,9,3,75
İrfan Kahveci,tr TUR,MF,,Başakşehir,Europa League,2020,1995,8.6,,2,9,3,33.3,1.05,0.35,0.22,0.67,25.1,0,0,0,0.6,0.6,0.06,1.4,1.4,,269,355,75.8,5099,1369,128,145,88.3,94,116,81,39,75,52,0,1.2,-1.2,11,30,13,2,28,,334,21,9,2,75,19,12,8,0,7,1,217,61,77,285,44,15,4,3,3,12,9,12,,24,2.79,21,1,2,0,0,0,1,0.12,1,0,0,0,0,0,0,,12,12,6,6,0,3,17,17.6,14,168,45,26.8,42,82,44,7,1,0,6,5,17,3,0,,445,10,77,262,149,14,425,16,28,57.1,17,0,334,2157,1246,65,21,4,15,17,405,323,79.8,34,,2,0,0,13,11,1,12,5,12,0,0,0,65,4,9,30.8
Kerem Kalafat,tr TUR,DF,,Beşiktaş,Europa League,2020,2001,0.8,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,37,52,71.2,593,258,20,25,80,14,19,73.7,3,4,75,0,0,0,1,1,1,0,3,,41,11,1,0,16,0,0,0,0,0,0,37,10,5,5,36,0,10,0,2,0,3,5,,1,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,2,2,0,3,5,60,2,11,3,27.3,7,3,1,3,0,0,3,1,5,2,0,,62,5,18,43,6,0,51,1,1,100,1,0,35,219,145,4,0,0,0,0,38,34,89.5,0,,0,0,0,1,0,0,0,1,2,0,0,0,6,2,0,100
Nikola Kalinić,hr CRO,FW,,Roma,Europa League,2020,1988,1.2,,0,8,4,50,6.73,3.36,0,0,13.8,0,0,0,1,1,0.12,-1,-1,,19,21,90.5,275,28,12,13,92.3,4,5,80,2,2,100,0,0.1,-0.1,1,0,0,0,0,,20,1,0,0,11,0,0,0,0,0,0,15,6,0,4,17,0,0,0,0,2,0,0,,4,3.36,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,,36,0,1,15,22,7,35,1,2,50,1,0,25,80,34,3,2,1,2,2,61,32,52.5,12,,0,0,0,0,2,0,0,0,0,0,0,0,3,2,1,66.7
Daichi Kamada,jp JPN,MF,FW,Eint Frankfurt,Europa League,2020,1996,8.2,,6,11,8,72.7,1.35,0.98,0.55,0.75,13.5,0,0,0,2.3,2.3,0.21,3.7,3.7,,207,277,74.7,3942,1192,86,104,82.7,74,100,74,37,53,69.8,2,1.6,0.4,18,28,8,1,33,,250,27,4,1,76,10,6,20,3,14,0,177,57,43,38,218,15,1,0,1,9,5,11,,36,4.4,23,10,1,0,2,0,6,0.73,2,2,1,0,1,0,0,,13,8,1,5,7,5,14,35.7,9,198,59,29.8,25,105,68,12,2,1,10,0,13,4,0,,376,7,33,176,193,31,350,10,16,62.5,10,0,246,1253,715,53,11,9,19,18,389,259,66.6,75,,2,0,0,14,12,1,6,0,8,0,0,0,53,6,16,27.3
Glen Kamara,fi FIN,MF,,Rangers,Europa League,2020,1995,7.2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,288,323,89.2,4314,1148,168,190,88.4,99,105,94.3,17,21,81,0,0.1,-0.1,3,24,4,1,23,,312,11,7,0,77,3,1,0,0,0,0,271,29,23,48,254,18,1,1,1,5,2,5,,12,1.66,12,0,0,0,0,0,1,0.14,1,0,0,0,0,0,0,,10,7,7,3,0,1,7,14.3,6,120,30,25,34,68,18,13,1,0,12,7,17,10,0,,388,13,84,253,69,4,377,9,11,81.8,9,0,272,1136,561,24,7,1,7,6,275,249,90.5,9,,3,0,0,9,14,0,1,7,7,0,0,0,83,3,6,33.3
Florian Kamberi,ch SUI,FW,,Rangers,Europa League,2020,1995,1.5,,0,3,1,33.3,1.96,0.65,0,0,12.2,0,0,0,0.4,0.4,0.14,-0.4,-0.4,,29,42,69,409,96,14,17,82.4,10,12,83.3,1,4,25,0,0.1,-0.1,1,1,0,0,1,,41,1,0,0,7,1,2,0,0,0,0,23,11,8,4,35,3,0,0,0,1,0,4,,2,1.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,0,2,2,0,1,0,1,36,10,27.8,5,16,15,1,0,0,1,0,4,4,0,,69,4,8,36,28,8,68,1,3,33.3,2,1,44,244,143,8,0,2,5,4,86,49,57,17,,1,0,0,4,2,7,2,0,2,0,0,0,7,0,3,0
