Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Abdallahi Mahmoud,mr MTN,MF,,Alavés,es La Liga,2021,2000,0.7,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,13,18,72.2,194,61,6,8,75,5,6,83.3,1,2,50,0,0,0,1,2,0,0,0,,18,0,0,0,4,0,0,0,0,0,0,9,4,5,1,14,2,0,0,0,1,0,1,,1,1.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,1,2,0,1,2,50,1,14,4,28.6,5,6,3,0,0,0,0,1,4,0,0,,24,0,6,14,4,0,24,0,0,,0,0,12,30,14,2,0,0,0,1,18,11,61.1,0,,0,0,0,1,1,0,0,1,2,0,0,0,5,1,2,33.3
Hicham Mahou,fr FRA,DF,,Nice,fr Ligue 1,2021,1999,0.4,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,12,18,66.7,234,60,5,6,83.3,5,9,55.6,2,3,66.7,0,0,0,1,0,0,0,1,,16,2,1,0,3,1,3,0,0,0,0,12,3,3,1,16,0,1,0,0,1,1,0,,1,2.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,3,0,0,1,2,50,1,9,1,11.1,4,3,2,3,0,0,3,1,4,0,0,,25,0,7,8,11,0,23,0,0,,0,0,11,77,49,3,1,0,0,0,16,14,87.5,0,,1,0,0,3,0,0,3,1,1,0,0,0,1,0,0,
Riyad Mahrez,dz ALG,FW,,Manchester City,eng Premier League,2021,1991,19,,9,51,20,39.2,2.69,1.06,0.18,0.45,16.2,1,0,0,5.1,5.1,0.1,3.9,3.9,,799,952,83.9,13070,2727,423,462,91.6,303,346,87.6,58,99,58.6,4,5.5,-1.5,37,28,48,6,79,,893,59,9,7,129,24,54,37,19,0,2,727,93,132,859,59,11,9,1,1,12,13,26,,72,3.8,51,6,5,6,1,3,10,0.53,5,1,2,1,0,1,0,,20,15,3,9,8,8,30,26.7,22,213,53,24.9,20,91,102,21,0,0,21,4,24,3,0,,1174,5,52,421,784,141,1118,35,70,50,38,0,923,4907,2683,174,37,45,28,33,1135,948,83.5,162,,0,0,0,11,24,6,54,4,15,0,0,0,107,13,15,46.4
Arne Maier,de GER,MF,FW,Arminia,de Bundesliga,2021,1999,5.6,,0,3,0,0,0.54,0,0,,19.1,1,0,0,0.1,0.1,0.05,-0.1,-0.1,,139,177,78.5,2709,615,48,54,88.9,64,77,83.1,24,36,66.7,0,0.6,-0.6,4,8,3,0,12,,164,13,7,1,31,1,5,5,2,0,0,116,23,38,26,138,10,1,1,0,0,8,5,,9,1.84,6,1,0,1,0,1,1,0.2,1,0,0,0,0,0,0,,11,8,2,7,2,3,6,50,3,88,26,29.5,23,45,20,8,1,0,7,2,13,7,0,,215,3,41,124,66,6,203,6,7,85.7,6,0,142,704,288,14,8,1,4,6,157,131,83.4,8,,0,0,0,1,5,2,5,2,8,0,0,0,39,2,1,66.7
Arne Maier,de GER,MF,,Hertha BSC,de Bundesliga,2021,1999,0.3,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,20,21,95.2,463,108,5,5,100,12,12,100,3,4,75,0,0.2,-0.2,1,2,1,0,3,,21,0,0,1,3,1,0,0,0,0,0,15,2,4,3,18,0,0,0,0,0,0,0,,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,,0,3,1,33.3,0,3,0,0,0,0,0,0,1,0,0,,24,0,4,22,3,0,24,0,0,,0,0,21,161,92,2,2,0,2,0,26,22,84.6,0,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0
Habib Maïga,ci CIV,MF,,Metz,fr Ligue 1,2021,1996,23,,1,19,5,26.3,0.83,0.22,0.05,0.2,17.4,0,0,0,1.3,1.3,0.07,-0.3,-0.3,,842,1042,80.8,16439,4167,334,390,85.6,386,440,87.7,115,193,59.6,3,2.1,0.9,25,91,8,3,89,,1015,27,21,2,157,39,14,0,0,0,0,754,96,192,97,871,43,5,2,3,32,14,17,,61,2.66,49,0,4,2,4,2,10,0.44,6,0,2,1,1,0,0,,72,45,37,31,4,31,74,41.9,43,522,159,30.5,194,278,50,42,7,0,35,25,97,32,0,,1299,47,346,842,207,26,1279,22,32,68.8,24,2,864,4330,2304,94,33,3,23,32,915,837,91.5,39,,8,0,0,47,30,3,14,25,45,1,0,0,249,35,28,55.6
Ainsley Maitland-Niles,eng ENG,DF,,Arsenal,eng Premier League,2021,1997,5.4,,0,2,1,50,0.37,0.18,0,0,20.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,,226,288,78.5,4033,1102,109,126,86.5,93,108,86.1,22,42,52.4,0,0.2,-0.2,3,15,3,1,14,,253,35,4,1,27,9,4,0,0,0,0,203,51,34,50,196,7,31,0,1,7,8,9,,11,2.02,7,1,2,0,1,0,1,0.18,0,0,0,0,1,0,0,,17,11,9,6,2,8,11,72.7,3,113,25,22.1,48,44,21,13,3,0,10,13,30,12,1,,356,21,127,166,90,8,322,6,14,42.9,7,0,220,1126,615,18,5,3,6,8,240,213,88.8,12,,0,0,0,6,3,2,4,13,11,1,0,0,44,5,4,55.6
Ainsley Maitland-Niles,eng ENG,MF,,West Brom,eng Premier League,2021,1997,8,,0,5,1,20,0.62,0.12,0,0,24.2,0,0,0,0.3,0.3,0.06,-0.3,-0.3,,198,253,78.3,3045,844,111,131,84.7,55,73,75.3,22,34,64.7,0,0.4,-0.4,3,10,6,1,19,,243,10,0,1,34,5,7,2,1,0,0,175,37,41,32,193,18,2,1,1,4,11,8,,11,1.37,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,15,9,7,5,3,4,14,28.6,10,193,61,31.6,54,93,46,12,0,0,12,13,28,14,0,,354,22,76,176,127,15,344,12,24,50,13,0,218,1173,623,29,11,3,12,22,283,213,75.3,26,,1,0,0,4,10,0,7,13,9,0,0,0,71,8,12,40
Josh Maja,ng NGA,FW,,Fulham,eng Premier League,2021,1998,6.1,,2,15,7,46.7,2.45,1.15,0.13,0.29,13.5,0,0,0,3.5,3.5,0.23,-1.5,-1.5,,165,187,88.2,2118,264,107,114,93.9,43,51,84.3,5,7,71.4,0,0.6,-0.6,9,8,3,0,6,,114,4,0,0,23,2,0,0,0,0,0,93,15,10,22,89,2,1,1,0,1,1,7,,11,1.8,6,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,7,2,3,3,1,1,12,8.3,11,155,45,29,12,74,69,5,0,0,5,5,12,9,0,,280,10,30,161,99,30,271,6,11,54.5,7,0,195,754,298,15,3,6,19,14,367,207,56.4,69,,0,0,0,4,3,2,0,3,2,0,0,0,22,6,26,18.8
Josh Maja,ng NGA,FW,,Bordeaux,fr Ligue 1,2021,1998,8.9,,2,19,9,47.4,2.13,1.01,0.11,0.22,14.5,0,0,0,3.1,3.1,0.16,-1.1,-1.1,,103,118,87.3,1648,108,56,60,93.3,35,38,92.1,9,10,90,0,0.6,-0.6,4,0,2,0,3,,178,9,0,0,55,1,0,0,0,0,0,145,32,10,27,140,6,2,7,0,0,3,4,,15,1.68,12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,3,2,0,1,2,1,4,25,3,63,18,28.6,2,27,34,4,0,0,4,3,6,1,0,,176,2,16,88,80,27,172,10,11,90.9,10,0,129,387,117,6,3,0,17,11,264,135,51.1,39,,2,0,0,8,12,2,0,5,2,0,0,0,33,12,20,37.5
Abdul Majeed Waris,gh GHA,FW,MF,Strasbourg,fr Ligue 1,2021,1991,6.1,,1,9,2,22.2,1.47,0.33,0,0,19,0,1,1,1.6,0.9,0.1,-0.6,-0.9,,106,141,75.2,1595,220,63,76,82.9,33,39,84.6,7,14,50,0,0,0,0,4,1,1,5,,140,1,0,0,17,4,9,0,0,0,0,100,27,14,15,115,6,0,4,1,3,3,9,,6,0.98,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,0,4,0,4,55,15,27.3,16,25,14,5,1,0,4,3,4,2,0,,219,4,27,105,108,23,217,8,15,53.3,8,1,170,931,621,34,15,6,11,18,262,171,65.3,47,,0,0,0,9,19,2,9,3,1,0,0,0,31,2,9,18.2
Marco Majouga,fr FRA,FW,MF,Nîmes,fr Ligue 1,2021,2001,1.2,,0,5,1,20,4.29,0.86,0,0,25.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,,23,33,69.7,348,58,11,15,73.3,9,10,90,1,2,50,0,0.3,-0.3,3,1,0,0,0,,33,0,0,0,10,1,1,0,0,0,0,22,5,6,7,22,1,0,0,0,0,1,4,,5,4.29,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,10,2,20,0,2,8,1,0,0,1,1,1,1,0,,46,0,4,20,29,6,46,2,3,66.7,3,0,37,276,199,11,4,2,2,2,59,36,61,7,,0,0,0,3,1,1,1,1,0,0,0,0,8,3,2,60
Jean-Victor Makengo,fr FRA,MF,,Udinese,it Serie A,2021,1998,3.6,,0,2,0,0,0.56,0,0,,25.2,0,0,0,0,0,0.02,0,0,,88,109,80.7,1431,425,50,55,90.9,29,33,87.9,6,11,54.5,0,0,0,1,10,1,0,15,,108,1,0,0,23,4,2,0,0,0,0,74,21,14,81,18,3,1,2,1,5,1,6,,4,1.12,4,0,0,0,0,0,1,0.28,1,0,0,0,0,0,0,,8,7,4,2,2,2,12,16.7,10,73,23,31.5,33,31,9,2,0,0,2,2,10,3,0,,151,5,35,78,50,8,150,5,5,100,5,0,110,580,310,16,6,2,1,14,116,94,81,10,,1,0,0,8,4,0,2,2,7,0,0,0,33,5,0,100
Nemanja Maksimović,rs SRB,MF,,Getafe,es La Liga,2021,1995,22.2,,1,10,2,20,0.45,0.09,0.1,0.5,14.5,0,0,0,1.5,1.5,0.15,-0.5,-0.5,,427,553,77.2,7487,1563,175,208,84.1,158,205,77.1,56,88,63.6,0,0.6,-0.6,11,36,12,5,38,,517,36,10,0,86,12,14,0,0,0,0,346,73,134,42,415,68,1,3,0,15,6,13,,27,1.22,22,0,1,1,1,2,1,0.05,0,0,0,1,0,0,0,,43,27,24,13,6,8,41,19.5,33,417,117,28.1,118,228,71,42,4,0,38,37,80,44,0,,749,36,158,438,193,21,716,10,18,55.6,12,0,366,2134,936,54,16,2,14,11,414,335,80.9,25,,3,0,0,20,9,0,14,37,27,0,0,0,194,37,42,46.8
Nikola Maksimović,rs SRB,DF,,Napoli,it Serie A,2021,1991,13.4,,0,5,1,20,0.37,0.07,0,0,7.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4,,888,947,93.8,20248,5773,196,209,93.8,511,527,97,178,201,88.6,0,0.1,-0.1,3,37,0,0,42,,911,36,26,0,67,44,1,0,0,0,0,787,89,71,53,837,28,2,8,0,9,6,5,,8,0.6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,6,12,8,1,6,16,37.5,10,113,39,34.5,65,44,4,18,7,0,11,17,38,65,1,,1080,169,603,515,27,12,1045,4,4,100,4,0,681,4235,2012,42,4,1,3,3,790,777,98.4,3,,1,0,0,6,6,0,1,17,6,0,0,1,137,37,13,74
Adilson Malanda,fr FRA,MF,,Nîmes,fr Ligue 1,2021,2001,0.2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,4,6,66.7,93,6,1,1,100,1,3,33.3,1,1,100,0,0,0,0,0,0,0,0,,5,1,0,0,1,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,,10,0,1,6,3,0,9,0,1,0,0,0,4,7,0,0,0,0,1,1,10,8,80,2,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100
Filip Malbašić,rs SRB,FW,MF,Cádiz,es La Liga,2021,1992,5.3,,0,6,0,0,1.14,0,0,,15.1,0,0,0,0.4,0.4,0.07,-0.4,-0.4,,56,93,60.2,914,236,29,40,72.5,22,31,71,4,12,33.3,1,0,1,1,6,3,1,10,,88,5,1,0,26,2,7,1,0,0,0,48,26,19,11,71,6,0,1,1,5,3,8,,5,0.95,3,0,1,0,0,1,2,0.38,1,0,1,0,0,0,0,,11,7,4,4,3,4,12,33.3,8,116,29,25,15,54,47,9,0,0,9,2,13,2,0,,161,3,17,71,82,16,156,2,7,28.6,3,0,96,445,279,17,5,5,14,11,218,112,51.4,27,,2,0,0,11,11,5,7,2,7,0,0,0,16,4,28,12.5
Kévin Malcuit,ma MAR,DF,,Fiorentina,it Serie A,2021,1991,2.2,,0,2,0,0,0.93,0,0,,21,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,59,84,70.2,904,248,35,37,94.6,21,32,65.6,3,9,33.3,0,0.1,-0.1,1,5,1,0,6,,70,14,0,0,7,0,6,0,0,0,0,46,18,20,5,59,4,14,0,0,1,1,6,,3,1.39,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,2,1,0,0,3,0,3,25,8,32,9,8,8,5,0,0,5,2,5,5,0,,114,5,28,45,49,5,100,5,11,45.5,5,0,75,439,314,14,3,2,4,4,82,66,80.5,3,,0,0,0,4,1,0,6,2,2,0,0,0,17,2,1,66.7
Kévin Malcuit,ma MAR,MF,FW,Napoli,it Serie A,2021,1991,0.4,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,21,24,87.5,381,84,9,10,90,10,11,90.9,2,3,66.7,0,0,0,0,2,2,0,3,,23,1,0,1,3,0,0,0,0,0,0,20,3,1,2,19,1,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,,0,11,2,18.2,5,4,2,1,0,0,1,2,3,1,0,,31,1,5,23,4,0,30,1,2,50,1,0,23,146,112,5,0,0,3,0,23,22,95.7,1,,0,0,0,0,0,0,0,2,0,0,0,0,2,1,2,33.3
Daniel Maldini,it ITA,FW,MF,Milan,it Serie A,2021,2001,0.3,,0,1,1,100,3.1,3.1,0,0,17.1,0,0,0,0.1,0.1,0.15,-0.1,-0.1,,15,17,88.2,268,100,7,7,100,5,7,71.4,2,2,100,0,0,0,0,2,1,1,2,,17,0,0,0,1,0,1,0,0,0,0,11,3,3,1,13,1,0,2,0,0,1,0,,3,9.31,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,2,0,2,16,7,43.8,5,5,6,0,0,0,0,0,1,0,0,,21,0,4,8,12,1,21,1,1,100,1,0,15,95,80,2,1,0,1,0,21,15,71.4,3,,0,0,0,4,1,0,1,0,0,0,0,0,5,0,0,
Ruslan Malinovskyi,ua UKR,FW,MF,Atalanta,it Serie A,2021,1993,14.6,,3,46,12,26.1,3.15,0.82,0.04,0.17,20,8,1,1,4.4,3.7,0.08,-1.4,-1.7,,577,788,73.2,11577,3790,218,265,82.3,250,315,79.4,94,163,57.7,6,6.2,-0.2,53,61,35,3,108,,705,83,18,5,152,40,21,60,24,26,10,543,78,167,688,63,15,4,1,2,14,25,29,,88,6.02,57,17,4,3,6,1,8,0.55,7,1,0,0,0,0,0,,16,12,0,13,3,4,13,30.8,9,294,80,27.2,29,139,126,15,0,0,15,2,18,6,0,,988,6,80,439,544,63,905,38,56,67.9,40,2,759,4115,2285,139,40,15,31,43,894,747,83.6,145,,2,0,0,35,38,1,21,2,12,0,0,0,111,23,18,56.1
Yunus Mallı,tr TUR,MF,,Wolfsburg,de Bundesliga,2021,1992,0.6,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,11,13,84.6,204,62,4,4,100,6,7,85.7,1,2,50,0,0.1,-0.1,2,2,1,0,2,,12,1,0,0,1,0,0,0,0,0,0,10,2,1,1,12,0,0,0,0,0,0,0,,2,3.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,,20,0,3,14,7,1,19,0,2,0,0,0,15,45,23,1,1,0,0,3,29,17,58.6,3,,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0
Hugo Mallo,es ESP,DF,,Celta Vigo,es La Liga,2021,1991,24,,2,17,9,52.9,0.71,0.37,0.12,0.22,13.6,0,0,0,1.4,1.4,0.09,0.6,0.6,,1142,1479,77.2,19991,8358,552,627,88,465,577,80.6,111,223,49.8,1,2,-1,13,58,21,9,104,,1186,293,34,2,128,26,57,0,0,0,0,828,338,313,134,977,73,259,7,5,38,33,40,,30,1.25,26,0,1,2,1,0,1,0.04,1,0,0,0,0,0,0,,62,32,32,30,0,22,42,52.4,20,339,94,27.7,141,147,51,65,9,0,56,23,85,77,0,,1774,82,566,871,419,33,1490,15,25,60,15,1,928,3781,1989,84,29,4,26,14,1132,1006,88.9,40,,5,0,0,45,24,4,57,23,32,0,2,0,229,46,47,49.5
Mickael Malsa,mq MTQ,MF,,Levante,es La Liga,2021,1995,19.1,,0,17,5,29.4,0.89,0.26,0,0,21.8,0,0,0,0.9,0.9,0.06,-0.9,-0.9,,849,995,85.3,16961,4622,328,363,90.4,371,419,88.5,141,194,72.7,0,0.3,-0.3,9,83,8,1,88,,983,12,10,1,142,34,4,0,0,0,0,764,86,145,95,851,30,1,2,0,15,25,10,,18,0.94,15,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,48,28,23,25,0,16,40,40,24,312,93,29.8,120,172,20,31,8,1,23,32,80,39,0,,1183,71,342,761,135,11,1173,12,16,75,12,0,831,3582,1852,66,13,2,6,23,859,807,93.9,21,,4,0,0,30,27,0,4,32,28,0,0,0,197,21,22,48.8
Dennis Man,ro ROU,FW,,Parma,it Serie A,2021,1998,4.9,,1,14,4,28.6,2.87,0.82,0.07,0.25,13.5,0,0,0,1.9,1.9,0.14,-0.9,-0.9,,138,167,82.6,2197,561,81,94,86.2,41,51,80.4,13,15,86.7,1,0.3,0.7,3,12,5,3,15,,165,2,0,0,30,3,8,1,0,0,0,132,16,19,141,15,8,1,0,0,2,6,4,,11,2.26,8,0,2,0,1,0,2,0.41,2,0,0,0,0,0,0,,7,4,2,4,1,4,12,33.3,8,67,16,23.9,12,36,19,5,0,0,5,4,11,4,0,,224,4,29,116,103,24,222,8,10,80,8,0,150,1093,587,29,12,5,12,7,233,172,73.8,40,,1,0,0,5,5,0,8,4,4,0,0,0,29,7,7,50
Hianga Mananga Mbock,fr FRA,MF,,Brest,fr Ligue 1,2021,1999,5,,0,4,1,25,0.8,0.2,0,0,22.9,1,0,0,0.2,0.2,0.06,-0.2,-0.2,,196,214,91.6,4390,692,53,56,94.6,94,100,94,46,51,90.2,0,0,0,1,19,1,0,9,,212,2,2,0,28,13,1,0,0,0,0,177,12,25,33,167,7,0,1,1,1,2,3,,4,0.8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,6,4,4,2,0,2,6,33.3,4,95,22,23.2,40,44,11,7,0,0,7,1,7,7,0,,256,10,83,167,35,2,253,7,9,77.8,7,0,202,1143,667,17,5,0,5,6,200,192,96,7,,1,0,0,8,3,0,1,1,4,0,0,0,36,7,5,58.3
Vincent Manceau,fr FRA,DF,,Angers,fr Ligue 1,2021,1989,19.7,,0,6,2,33.3,0.31,0.1,0,0,26.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,,957,1186,80.7,16950,7611,458,501,91.4,395,472,83.7,96,185,51.9,0,1,-1,10,56,20,9,87,,959,227,20,0,72,16,34,0,0,0,0,690,241,255,129,805,34,207,3,1,13,29,28,,22,1.12,19,3,0,0,0,0,1,0.05,0,1,0,0,0,0,0,,34,17,17,16,1,18,50,36,32,252,79,31.3,136,86,30,40,1,0,39,22,56,51,0,,1343,59,423,682,301,6,1118,8,12,66.7,8,0,739,3002,1742,69,24,1,5,5,851,792,93.1,14,,2,0,0,12,12,0,34,22,17,0,0,0,165,11,12,47.8
Gianluca Mancini,it ITA,DF,,Roma,it Serie A,2021,1996,24.7,,4,20,9,45,0.81,0.36,0.2,0.44,11.5,0,0,0,2,2,0.1,2,2,,1336,1507,88.7,27418,8266,427,458,93.2,686,741,92.6,211,282,74.8,2,0.6,1.4,4,121,12,4,106,,1443,64,50,1,109,26,10,0,0,0,0,1225,101,181,152,1283,33,14,4,1,16,19,20,,22,0.89,18,0,0,2,0,2,2,0.08,2,0,0,0,0,0,0,,52,34,27,20,5,13,27,48.1,14,332,123,37,155,153,24,39,16,0,23,49,101,71,0,,1720,150,678,981,181,29,1661,9,11,81.8,10,0,1191,6011,3475,121,30,2,8,5,1291,1246,96.5,8,,9,0,0,54,23,2,10,49,34,0,1,0,188,48,27,64
Reinildo Mandava,mz MOZ,DF,,Lille,fr Ligue 1,2021,1994,17.8,,0,2,0,0,0.11,0,0,,22.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,,940,1178,79.8,15732,5234,475,520,91.3,378,447,84.6,70,166,42.2,0,1.1,-1.1,11,62,23,12,83,,994,184,17,1,119,21,42,0,0,0,0,729,227,222,816,125,46,167,3,2,13,25,43,,24,1.35,24,0,0,0,0,0,3,0.17,3,0,0,0,0,0,0,,51,33,29,18,4,22,41,53.7,19,251,90,35.9,95,113,43,37,3,0,34,37,88,58,0,,1374,50,362,729,371,12,1200,15,21,71.4,17,1,838,3609,1995,91,30,3,8,16,888,821,92.5,42,,1,1,0,31,30,2,42,37,33,0,0,0,173,39,19,67.2
Aïssa Mandi,dz ALG,DF,,Betis,es La Liga,2021,1991,20.6,,3,9,7,77.8,0.44,0.34,0.33,0.43,7.7,0,0,0,2.3,2.3,0.25,0.7,0.7,,1087,1184,91.8,24957,7975,275,293,93.9,544,571,95.3,258,303,85.1,1,0.1,0.9,2,35,1,0,43,,1136,48,42,0,91,40,1,0,0,0,0,967,99,118,110,1006,43,4,2,1,6,12,6,,7,0.34,6,0,0,1,0,0,1,0.05,0,0,0,1,0,0,0,,19,14,12,7,0,5,10,50,5,127,48,37.8,75,45,7,24,12,2,12,24,43,90,0,,1348,149,702,678,35,21,1300,1,1,100,1,0,889,3887,1787,39,3,0,6,1,970,954,98.4,5,,5,2,1,14,12,2,1,24,14,0,1,0,174,49,24,67.1
Rolando Mandragora,it ITA,MF,,Udinese,it Serie A,2021,1997,4.4,,0,9,4,44.4,2.04,0.9,0,0,22,1,0,0,0.8,0.8,0.09,-0.8,-0.8,,131,165,79.4,2263,565,61,69,88.4,58,66,87.9,10,20,50,0,0.2,-0.2,4,10,6,1,18,,162,3,0,0,31,2,3,1,1,0,0,104,29,32,122,31,6,1,0,0,5,4,6,,7,1.58,7,0,0,0,0,0,1,0.23,1,0,0,0,0,0,0,,8,5,3,4,1,3,12,25,9,71,16,22.5,32,28,11,14,3,0,11,3,11,5,0,,219,9,60,109,61,8,215,3,3,100,3,0,133,582,351,13,2,2,3,8,185,143,77.3,15,,0,0,0,5,4,1,3,3,5,0,1,0,37,6,2,75
Rolando Mandragora,it ITA,MF,,Torino,it Serie A,2021,1997,8,,2,13,5,38.5,1.62,0.62,0.15,0.4,17.4,0,0,0,1.6,1.6,0.12,0.4,0.4,,280,359,78,5021,1101,122,145,84.1,118,137,86.1,32,63,50.8,1,0.2,0.8,4,22,2,0,18,,307,52,34,0,44,10,8,14,5,6,0,234,48,77,280,57,17,0,0,1,1,6,6,,14,1.75,6,3,0,3,2,0,4,0.5,1,1,0,2,0,0,0,,9,6,2,4,3,1,12,8.3,11,150,35,23.3,52,67,31,10,3,0,7,7,16,18,0,,437,15,103,241,103,11,388,4,6,66.7,5,0,210,774,348,11,2,1,5,3,250,222,88.8,9,,1,0,0,16,14,1,8,7,6,0,0,0,106,7,4,63.6
Mario Mandžukić,hr CRO,FW,,Milan,it Serie A,2021,1986,0.9,,0,4,2,50,4.5,2.25,0,0,8.4,0,0,0,0.7,0.7,0.18,-0.7,-0.7,,18,31,58.1,237,62,11,18,61.1,6,8,75,0,1,0,0,0,0,0,0,0,0,1,,31,0,0,0,11,0,0,0,0,0,0,15,10,6,3,20,2,0,0,0,1,2,1,,1,1.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,4,2,2,2,0,0,0,,0,15,6,40,5,6,4,0,0,0,0,1,5,0,0,,38,1,3,21,16,4,38,0,0,,0,0,16,67,16,0,1,0,0,0,41,29,70.7,2,,0,0,0,2,2,2,0,1,2,0,0,0,5,7,3,70
Sadio Mané,sn SEN,FW,,Liverpool,eng Premier League,2021,1992,25.1,,7,76,29,38.2,3.03,1.16,0.09,0.24,12.8,0,0,0,11.8,11.8,0.16,-4.8,-4.8,,608,828,73.4,10307,2056,308,388,79.4,215,280,76.8,69,96,71.9,5,4,1,41,27,48,6,75,,817,11,2,3,158,19,52,1,0,0,0,588,141,99,224,543,22,8,17,3,10,30,52,,93,3.71,66,0,7,7,12,1,9,0.36,4,0,0,3,1,1,0,,32,26,7,16,9,7,18,38.9,11,352,125,35.5,46,119,187,33,2,0,31,13,45,6,0,,1252,14,86,473,805,219,1242,72,116,62.1,75,5,954,5436,3099,176,58,42,77,72,1537,997,64.9,324,,3,0,0,39,67,24,52,13,26,1,0,0,128,23,70,24.7
