Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Ladislav Krejčí,cz CZE,MF,DF,Bologna,it Serie A,2019,1992,11.8,,0,9,4,44.4,0.76,0.34,0,0,18.3,1,0,0,0.7,0.7,0.07,-0.7,-0.7,,491,603,81.4,8612,3105,210,234,89.7,223,259,86.1,48,87,55.2,3,1.7,1.3,18,25,20,6,49,,499,104,12,1,76,11,25,9,0,0,0,383,116,104,424,79,16,83,1,4,7,9,21,,32,2.7,22,6,0,3,1,0,4,0.34,4,0,0,0,0,0,0,,13,6,4,7,2,7,19,36.8,12,209,59,28.2,89,93,27,28,2,0,26,5,18,19,1,,707,28,185,331,242,23,604,7,13,53.8,7,0,470,2623,1575,76,26,6,11,3,530,451,85.1,30,,2,0,0,13,12,3,25,5,6,0,0,0,78,5,25,16.7
Rene Krhin,si SVN,MF,,Nantes,fr Ligue 1,2019,1990,11.7,,0,6,1,16.7,0.51,0.09,0,0,12.4,0,0,0,0.4,0.4,0.07,-0.4,-0.4,,452,546,82.8,8151,2510,178,206,86.4,224,259,86.5,46,70,65.7,0,0.2,-0.2,3,28,0,0,40,,531,15,12,0,77,7,0,2,0,0,0,396,69,81,38,452,41,1,2,0,3,9,6,,15,1.28,8,2,0,3,1,1,1,0.09,1,0,0,0,0,0,0,,17,13,6,10,1,5,24,20.8,19,159,59,37.1,64,80,15,18,6,0,12,20,37,30,0,,664,40,210,413,71,7,649,5,8,62.5,6,0,398,1833,860,24,5,0,8,8,417,404,96.9,5,,2,0,0,6,13,0,0,20,13,0,0,0,138,20,10,66.7
Toni Kroos,de GER,MF,,Real Madrid,es La Liga,2019,1990,24.7,,0,30,9,30,1.22,0.36,0,0,23.9,0,0,0,1.2,1.2,0.04,-1.2,-1.2,,1966,2204,89.2,39897,11028,829,866,95.7,741,795,93.2,367,490,74.9,4,3.6,0.4,60,225,17,3,163,,1963,241,115,5,297,159,47,118,8,19,10,1639,181,384,293,1861,28,8,6,13,12,15,23,,100,4.05,53,41,4,0,1,1,9,0.36,5,4,0,0,0,0,0,,56,42,17,26,13,17,61,27.9,44,576,147,25.5,97,376,103,32,4,0,28,14,70,16,1,,2389,34,402,1560,568,21,2173,14,18,77.8,14,0,1811,7746,4125,197,51,6,14,12,1913,1834,95.9,43,,2,0,0,22,55,1,47,14,42,0,0,0,191,11,15,42.3
Rade Krunić,ba BIH,MF,,Empoli,it Serie A,2019,1993,30.8,,5,54,15,27.8,1.75,0.49,0.09,0.33,17.3,0,0,0,4.4,4.4,0.08,0.6,0.6,,1060,1342,79,18046,5046,524,628,83.4,424,512,82.8,94,142,66.2,7,3.9,3.1,44,119,48,3,164,,1309,33,13,6,269,32,28,3,0,0,0,1034,146,162,174,1056,55,14,6,7,37,33,39,,99,3.21,80,1,8,4,5,1,10,0.32,8,0,1,1,0,0,0,,46,28,23,14,9,17,66,25.8,49,499,98,19.6,137,263,99,44,11,0,33,15,61,30,2,,1719,70,284,859,751,113,1694,49,76,64.5,51,2,1354,8610,5208,243,83,20,54,51,1575,1292,82,216,,7,1,0,48,76,0,28,15,28,0,0,0,242,44,63,41.1
Max Kruse,de GER,FW,MF,Werder Bremen,de Bundesliga,2019,1988,31.5,,11,84,37,44,2.67,1.18,0.1,0.22,18.9,2,3,3,9.9,7.7,0.09,1.1,0.3,,1317,1741,75.6,26190,6175,544,669,81.3,518,645,80.3,233,363,64.2,9,6.3,2.7,68,128,64,20,171,,1559,182,30,4,307,107,86,74,11,9,1,1117,272,352,1186,434,69,23,13,4,35,38,68,,131,4.16,96,18,7,5,4,1,17,0.54,13,1,1,1,1,0,0,,12,8,4,7,1,5,33,15.2,28,610,142,23.3,70,348,192,14,0,0,14,7,19,10,0,,2050,13,135,1067,996,124,1869,49,67,73.1,54,2,1540,7588,3282,200,75,19,75,46,2019,1573,77.9,384,,0,0,0,24,33,6,86,7,8,1,0,0,220,18,20,47.4
Lukas Kübler,de GER,DF,,Freiburg,de Bundesliga,2019,1992,13.2,,0,6,2,33.3,0.46,0.15,0,0,21.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,,383,566,67.7,8041,2678,108,137,78.8,210,276,76.1,60,133,45.1,2,0.8,1.2,7,25,10,7,30,,439,127,12,0,99,10,24,0,0,0,0,259,117,190,49,339,52,115,1,2,12,13,15,,14,1.06,13,0,1,0,0,0,4,0.3,4,0,0,0,0,0,0,,34,19,25,8,1,11,35,31.4,24,192,58,30.2,110,71,11,21,5,0,16,23,57,45,0,,705,56,239,356,145,10,584,10,12,83.3,10,0,348,1721,804,31,7,2,8,4,354,314,88.7,24,,2,0,0,17,21,0,24,23,19,0,0,0,137,15,17,46.9
Yuya Kubo,jp JPN,FW,MF,Nürnberg,de Bundesliga,2019,1993,15.1,,1,31,11,35.5,2.06,0.73,0.03,0.09,18.2,0,0,0,2.2,2.2,0.07,-1.2,-1.2,,296,407,72.7,5392,1113,128,160,80,122,161,75.8,37,60,61.7,0,0.8,-0.8,12,22,13,2,31,,396,11,1,2,69,15,16,1,1,0,0,283,57,67,68,303,26,6,2,1,7,9,23,,35,2.32,24,1,4,3,2,1,3,0.2,2,0,0,0,1,0,0,,20,11,10,6,4,9,29,31,20,376,77,20.5,135,167,74,17,1,0,16,12,32,2,0,,599,6,90,305,252,45,589,15,29,51.7,18,1,460,2308,1079,54,16,10,42,32,577,442,76.6,119,,2,0,0,20,23,5,16,12,11,0,0,0,81,4,12,25
Juraj Kucka,sk SVK,MF,,Parma,it Serie A,2019,1987,17.1,,4,24,8,33.3,1.41,0.47,0.13,0.38,22.5,0,1,1,2,1.2,0.05,2,1.8,,400,582,68.7,6679,2293,204,263,77.6,151,220,68.6,37,72,51.4,3,1.1,1.9,14,45,9,5,59,,563,19,8,2,148,11,14,6,0,0,1,300,149,133,108,348,65,5,6,6,14,24,16,,31,1.82,21,2,2,3,1,2,3,0.18,2,0,0,1,0,0,0,,56,41,25,27,4,26,64,40.6,38,477,111,23.3,168,251,58,35,8,0,27,20,76,45,1,,812,55,183,476,202,25,793,23,37,62.2,25,2,465,2252,1140,45,18,2,22,24,587,491,83.6,77,,5,1,1,42,27,1,14,20,41,0,0,0,139,69,44,61.1
Dejan Kulusevski,se SWE,DF,MF,Atalanta,it Serie A,2019,2000,1.2,,0,2,1,50,1.71,0.86,0,0,19,0,0,0,0.2,0.2,0.08,-0.2,-0.2,,45,64,70.3,628,158,27,35,77.1,15,17,88.2,2,2,100,0,0,0,0,4,1,0,6,,63,1,0,0,11,0,2,0,0,0,0,55,8,1,45,17,0,1,0,0,0,3,8,,1,0.86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,2,1,2,3,66.7,1,28,9,32.1,1,16,11,1,0,0,1,0,3,0,0,,77,0,7,39,40,5,76,3,4,75,3,0,70,455,252,16,3,3,4,2,83,69,83.1,18,,0,0,0,4,1,0,2,0,2,0,0,0,3,1,4,20
Pierre Kunde,cm CMR,MF,,Mainz 05,de Bundesliga,2019,1995,21.2,,0,30,7,23.3,1.41,0.33,0,0,28.5,1,0,0,0.8,0.8,0.03,-0.8,-0.8,,952,1181,80.6,21237,5992,314,358,87.7,403,454,88.8,222,338,65.7,0,1.1,-1.1,17,132,14,4,99,,1102,79,57,2,169,86,19,18,0,0,0,776,132,273,129,975,49,4,11,7,18,15,23,,49,2.31,34,8,4,2,1,0,4,0.19,4,0,0,0,0,0,0,,50,35,19,28,3,10,27,37,17,268,84,31.3,110,127,31,29,12,0,17,24,74,56,0,,1412,77,343,933,232,6,1340,20,31,64.5,23,1,996,5046,2500,79,30,0,7,27,895,864,96.5,21,,5,0,0,26,28,1,19,24,35,0,0,0,291,19,11,63.3
Jasmin Kurtić,si SVN,MF,,SPAL,it Serie A,2019,1989,28.4,,6,63,14,22.2,2.22,0.49,0.1,0.43,22,9,0,0,3.5,3.5,0.05,2.5,2.5,,1104,1377,80.2,19758,4330,540,600,90,407,488,83.4,142,241,58.9,5,2.9,2.1,35,71,14,7,84,,1261,116,46,2,268,78,65,54,11,9,4,947,178,252,164,1085,68,16,7,2,38,19,36,,73,2.57,41,19,4,1,8,0,9,0.32,3,3,1,1,1,0,0,,37,16,19,13,5,19,62,30.6,43,568,134,23.6,163,293,112,33,1,0,32,22,59,50,0,,1681,55,298,932,596,52,1567,33,46,71.7,35,4,1188,7187,4072,206,78,12,28,23,1425,1223,85.8,117,,9,0,0,36,55,1,65,22,16,0,0,0,176,51,54,48.6
Layvin Kurzawa,fr FRA,DF,MF,Paris S-G,fr Ligue 1,2019,1992,11.2,,1,7,2,28.6,0.62,0.18,0.14,0.5,10.4,0,0,0,1.5,1.5,0.23,-0.5,-0.5,,489,567,86.2,7102,2293,292,315,92.7,169,198,85.4,21,35,60,2,2.4,-0.4,9,31,10,4,37,,489,78,0,1,133,5,25,1,0,0,0,376,140,51,394,49,33,77,2,2,8,10,11,,21,1.87,18,0,0,1,1,1,3,0.27,3,0,0,0,0,0,0,,22,14,6,6,10,7,19,36.8,12,214,69,32.2,47,108,59,15,1,0,14,6,28,23,0,,683,18,135,298,274,39,605,14,20,70,14,2,420,1427,808,35,10,4,20,17,532,432,81.2,72,,4,0,0,28,6,6,25,6,14,0,0,0,100,21,12,63.6
Rafał Kurzawa,pl POL,FW,MF,Amiens,fr Ligue 1,2019,1993,2.7,,1,2,1,50,0.75,0.38,0.5,1,13.6,0,0,0,0.3,0.3,0.17,0.7,0.7,,93,134,69.4,1619,359,45,59,76.3,33,40,82.5,12,29,41.4,0,0.1,-0.1,1,6,0,0,4,,114,20,8,0,23,6,9,7,0,0,0,89,15,30,99,23,4,5,0,1,2,2,3,,6,2.26,3,2,0,1,0,0,2,0.75,2,0,0,0,0,0,0,,5,3,2,2,1,2,7,28.6,5,59,19,32.2,15,33,11,1,0,0,1,4,9,1,0,,164,4,20,80,73,3,145,1,3,33.3,1,0,104,379,168,10,3,0,7,6,138,106,76.8,17,,0,0,0,4,6,0,9,4,3,0,0,0,22,3,5,37.5
Ahmed Kutucu,tr TUR,FW,MF,Schalke 04,de Bundesliga,2019,2000,4.7,,2,11,7,63.6,2.33,1.48,0.18,0.29,20.1,1,0,0,1.1,1.1,0.1,0.9,0.9,,67,101,66.3,1047,268,37,49,75.5,20,29,69,7,14,50,0,0.1,-0.1,2,6,0,0,8,,92,9,1,0,25,2,3,0,0,0,0,66,16,19,21,68,4,0,4,0,4,0,9,,10,2.12,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,,5,2,2,2,1,3,5,60,2,129,26,20.2,12,79,38,1,0,0,1,0,5,0,0,,157,0,17,84,68,13,148,13,15,86.7,13,1,127,636,328,19,4,6,9,14,178,97,54.5,29,,0,0,0,10,9,2,3,0,2,0,0,0,39,5,14,26.3
Enock Kwateng,fr FRA,DF,,Nantes,fr Ligue 1,2019,1997,22.7,,0,5,0,0,0.22,0,0,,18.2,0,0,0,0.5,0.5,0.1,-0.5,-0.5,,928,1298,71.5,15660,7982,440,518,84.9,408,548,74.5,65,177,36.7,1,1.6,-0.6,20,75,30,18,130,,1035,263,10,0,238,15,57,0,0,0,0,639,323,336,88,851,74,253,2,6,23,46,42,,38,1.68,32,6,0,0,0,0,1,0.04,1,0,0,0,0,0,0,,64,32,35,22,7,22,65,33.8,43,367,103,28.1,176,142,49,50,5,0,45,65,129,60,0,,1577,65,421,771,470,14,1318,37,55,67.3,42,4,837,3486,1939,87,28,5,29,20,870,782,89.9,54,,4,0,0,26,21,1,57,65,32,0,0,0,268,36,18,66.7
Grejohn Kyei,fr FRA,FW,,Reims,fr Ligue 1,2019,1995,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,1,2,50,7,0,1,1,100,0,0,,0,0,,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,1,100,0,1,0,0,0,0,0,0,0,0,0,,2,0,1,1,0,0,2,1,1,100,1,0,3,3,1,0,0,0,0,0,4,1,25,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Antonino La Gumina,it ITA,FW,,Empoli,it Serie A,2019,1996,12.1,,2,30,9,30,2.48,0.74,0.07,0.22,10.6,0,0,0,5.4,5.4,0.19,-3.4,-3.4,,117,145,80.7,1626,162,72,81,88.9,39,52,75,4,4,100,2,0.4,1.6,6,3,2,0,6,,127,18,1,1,34,0,3,2,0,0,0,119,16,10,15,113,9,0,4,1,1,2,6,,21,1.73,8,0,4,6,2,1,3,0.25,1,0,0,1,1,0,0,,10,8,3,4,3,1,5,20,4,233,49,21,22,102,109,13,3,0,10,7,17,5,0,,291,6,17,110,186,58,274,16,31,51.6,16,0,219,964,353,18,5,2,35,16,461,200,43.4,100,,1,0,0,17,21,20,3,7,8,1,0,0,34,8,24,25
Rajiv van La Parra,nl NED,MF,FW,Huddersfield,eng Premier League,2019,1991,4.5,,0,5,0,0,1.11,0,0,,23.7,0,0,0,0.3,0.3,0.06,-0.3,-0.3,,94,121,77.7,1632,295,41,51,80.4,40,45,88.9,10,17,58.8,0,0.1,-0.1,5,6,1,0,8,,114,7,2,0,26,2,5,0,0,0,0,91,15,15,12,95,6,5,0,1,2,5,5,,9,2,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,8,6,4,4,0,1,7,14.3,6,70,20,28.6,23,37,10,3,0,0,3,2,10,0,0,,192,2,25,96,93,14,186,7,22,31.8,8,1,158,899,467,21,7,2,6,20,164,141,86,25,,0,0,0,4,14,0,5,2,6,0,0,0,27,3,4,42.9
Gaëtan Laborde,fr FRA,FW,MF,Montpellier,fr Ligue 1,2019,1994,32.2,,11,86,30,34.9,2.67,0.93,0.13,0.37,15,0,0,0,8.9,8.9,0.1,2.1,2.1,,11,23,47.8,206,2,7,17,41.2,0,2,0,3,3,100,0,0.1,-0.1,1,0,0,0,0,,20,3,0,0,9,1,1,0,0,0,0,12,4,7,11,5,3,0,0,0,1,1,3,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,0,3,1,2,50,1,22,5,22.7,2,9,11,0,0,0,0,0,3,0,0,,36,1,5,19,17,3,33,1,4,25,2,0,21,139,91,3,3,0,4,1,42,19,45.2,4,,1,1,0,37,37,8,53,6,20,0,0,0,191,66,93,41.5
Gaëtan Laborde,fr FRA,FW,,Bordeaux,fr Ligue 1,2019,1994,1,,0,1,0,0,1,0,0,,10,0,0,0,0,0,0.05,0,0,,625,940,66.5,9848,2342,334,448,74.6,233,351,66.4,43,82,52.4,4,5.5,-1.5,39,57,24,3,73,,926,14,0,4,262,16,53,0,0,0,0,592,160,188,494,302,71,1,22,7,25,28,57,,75,2.33,55,0,8,2,9,1,7,0.22,5,0,0,1,0,1,0,,34,20,7,13,14,10,36,27.8,26,599,126,21,57,293,249,19,2,1,17,6,40,26,0,,1355,21,117,679,681,149,1341,63,119,52.9,73,7,1007,5606,3528,195,65,29,70,74,1622,1028,63.4,347,,0,0,0,1,0,0,1,0,2,0,0,0,7,4,4,50
Alexandre Lacazette,fr FRA,FW,,Arsenal,eng Premier League,2019,1991,27.8,,13,81,28,34.6,2.91,1.01,0.16,0.46,13.6,1,0,0,11.8,11.8,0.15,1.2,1.2,,579,797,72.6,8085,2130,346,435,79.5,164,219,74.9,30,59,50.8,8,2.9,5.1,29,32,45,3,76,,753,44,0,6,169,10,29,0,0,0,0,602,114,81,111,635,25,3,6,1,21,23,59,,84,3.02,53,0,16,6,5,3,18,0.65,11,0,3,1,1,1,1,,35,28,8,15,12,4,20,20,16,545,135,24.8,54,257,234,30,4,0,26,11,46,22,0,,1168,30,101,463,664,211,1123,52,72,72.2,53,4,909,3397,1567,99,30,19,68,53,1435,893,62.2,360,,2,0,0,51,54,24,29,11,28,1,0,0,104,29,71,29
Víctor Laguardia,es ESP,DF,,Alavés,es La Liga,2019,1989,36,,1,16,5,31.3,0.44,0.14,0.06,0.2,12.1,1,0,0,1.4,1.4,0.09,-0.4,-0.4,,919,1252,73.4,22649,10080,230,278,82.7,440,510,86.3,245,446,54.9,2,1.1,0.9,7,89,8,0,92,,1171,81,72,1,142,42,4,0,0,0,0,665,132,455,98,995,119,1,3,7,33,17,18,,12,0.33,9,1,0,1,1,0,3,0.08,3,0,0,0,0,0,0,,41,25,29,12,0,22,41,53.7,19,221,74,33.5,160,58,3,74,20,0,54,51,92,256,0,,1678,243,957,754,52,35,1600,2,3,66.7,2,0,782,3689,2029,43,4,0,5,1,855,825,96.5,31,,13,0,0,26,14,2,4,51,25,0,1,1,339,69,52,57
Abdou Lahat Diakhate,sn SEN,FW,,Parma,it Serie A,2019,1998,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Konrad Laimer,at AUT,MF,DF,RB Leipzig,de Bundesliga,2019,1997,20.8,,1,14,5,35.7,0.67,0.24,0.07,0.2,15.8,0,0,0,2.1,2.1,0.15,-1.1,-1.1,,594,821,72.4,9261,3706,322,394,81.7,205,288,71.2,46,93,49.5,1,2.4,-1.4,20,55,28,8,92,,747,74,13,5,177,10,29,0,0,0,0,496,180,145,148,536,59,61,4,4,16,17,25,,42,2.02,36,1,2,1,0,2,2,0.1,2,0,0,0,0,0,0,,74,43,23,32,19,28,92,30.4,64,648,195,30.1,158,355,135,64,3,0,61,30,104,16,0,,1109,23,204,557,424,52,1039,33,61,54.1,37,0,696,2861,1719,88,34,12,43,34,803,615,76.6,114,,7,0,0,42,18,2,29,30,43,0,0,0,224,16,21,43.2
Diego Lainez,mx MEX,MF,FW,Betis,es La Liga,2019,2000,3.9,,0,10,2,20,2.55,0.51,0,0,22.7,0,0,0,0.2,0.2,0.02,-0.2,-0.2,,111,133,83.5,1423,312,71,73,97.3,34,42,81,3,7,42.9,1,0.4,0.6,6,9,3,0,8,,127,6,2,0,40,1,5,1,0,0,0,103,16,14,107,21,2,2,1,0,3,0,7,,12,3.06,8,1,1,0,2,0,1,0.25,1,0,0,0,0,0,0,,4,2,0,3,1,1,2,50,1,54,9,16.7,13,25,16,4,0,0,4,0,4,1,0,,209,3,19,71,142,16,204,13,24,54.2,15,3,187,937,542,37,10,3,14,15,212,173,81.6,37,,2,0,0,2,18,0,5,0,2,0,0,0,21,0,3,0
Kenny Lala,fr FRA,DF,MF,Strasbourg,fr Ligue 1,2019,1991,34,,5,21,9,42.9,0.62,0.26,0.19,0.44,24.8,3,1,2,3.1,1.2,0.06,1.9,2.8,,1661,2183,76.1,35884,13053,620,706,87.8,676,835,81,354,573,61.8,9,4.3,4.7,62,147,56,22,211,,1735,448,60,8,384,127,108,53,3,8,2,1189,406,588,286,1499,42,335,6,4,51,38,80,,96,2.82,67,24,2,1,1,1,16,0.47,11,3,0,1,0,1,0,,62,43,42,14,6,21,51,41.2,30,529,147,27.8,254,187,88,55,9,2,46,29,91,47,1,,2566,96,637,1300,876,28,2124,46,97,47.4,50,5,1727,9896,5926,255,109,9,56,45,1760,1566,89,80,,4,0,0,34,38,0,108,29,43,0,1,0,333,17,26,39.5
Adam Lallana,eng ENG,MF,FW,Liverpool,eng Premier League,2019,1988,5.2,,0,5,2,40,0.96,0.38,0,0,16.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4,,253,304,83.2,3360,881,175,199,87.9,57,67,85.1,12,22,54.5,0,0.5,-0.5,9,13,9,0,33,,292,12,3,1,70,3,5,5,0,0,0,229,35,40,87,189,18,1,3,0,0,7,10,,20,3.85,15,3,1,0,1,0,2,0.38,1,0,0,0,1,0,0,,16,11,7,6,3,5,13,38.5,8,140,53,37.9,32,67,41,16,0,0,16,4,20,4,0,,378,3,39,184,175,29,368,9,13,69.2,10,1,287,1236,549,28,10,4,9,11,352,282,80.1,55,,1,0,0,4,11,0,5,4,11,0,0,0,39,8,10,44.4
Érik Lamela,ar ARG,FW,MF,Tottenham,eng Premier League,2019,1992,10.8,,4,29,11,37.9,2.68,1.02,0.14,0.36,15.3,1,0,0,3.4,3.4,0.12,0.6,0.6,,368,449,82,5672,1246,221,245,90.2,106,132,80.3,33,49,67.3,2,2.7,-0.7,24,26,20,2,36,,420,29,5,3,114,10,12,20,3,0,0,349,55,45,400,30,11,1,4,3,3,12,19,,51,4.71,29,8,7,4,3,0,6,0.55,3,1,0,0,2,0,0,,21,15,5,8,8,6,13,46.2,7,225,62,27.6,28,117,80,15,0,0,15,5,26,2,0,,600,5,48,258,342,63,572,21,33,63.6,23,1,461,2316,1189,72,19,10,23,24,588,437,74.3,123,,2,0,0,23,18,1,12,5,15,0,0,0,76,5,7,41.7
Mohamed Lamine Diaby,fr FRA,FW,,Nice,fr Ligue 1,2019,2001,1.8,,0,2,0,0,1.11,0,0,,10.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,,20,24,83.3,283,20,13,16,81.3,6,6,100,1,1,100,0,0,0,1,1,0,0,0,,22,2,0,0,12,0,0,0,0,0,0,19,3,2,16,6,0,0,1,0,1,2,0,,2,1.11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,2,0,0,2,0,2,42,9,21.4,0,17,25,2,0,0,2,1,3,0,0,,38,0,1,17,21,7,36,0,0,,0,0,23,136,24,1,0,1,2,3,78,27,34.6,15,,0,0,0,4,3,3,0,1,1,0,0,0,4,2,10,16.7
Loïck Landre,fr FRA,DF,,Nîmes,fr Ligue 1,2019,1992,17.7,,3,9,3,33.3,0.51,0.17,0.33,1,9.9,0,0,0,1.1,1.1,0.12,1.9,1.9,,438,545,80.4,9223,3061,120,143,83.9,236,260,90.8,75,129,58.1,0,0,0,0,17,1,0,21,,525,20,15,0,84,21,0,0,0,0,0,374,60,111,66,409,50,5,3,1,23,5,4,,7,0.4,7,0,0,0,0,0,1,0.06,1,0,0,0,0,0,0,,40,28,34,6,0,13,20,65,7,143,46,32.2,106,33,4,32,16,0,16,14,54,85,1,,734,84,446,304,25,11,715,5,5,100,5,0,373,2053,1181,20,5,0,6,2,357,349,97.8,11,,6,1,0,23,16,2,0,14,28,0,0,0,170,26,19,57.8
Michael Lang,ch SUI,DF,,M'Gladbach,de Bundesliga,2019,1991,13.9,,1,9,3,33.3,0.65,0.22,0.11,0.33,10,0,0,0,1.1,1.1,0.12,-0.1,-0.1,,651,805,80.9,12001,3666,246,280,87.9,321,394,81.5,77,110,70,0,0.4,-0.4,5,42,8,3,52,,676,129,15,0,127,13,15,0,0,0,0,519,154,132,93,529,54,114,4,2,20,14,17,,8,0.57,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,2,7,3,1,4,13,30.8,9,118,21,17.8,61,42,15,23,4,0,19,9,20,37,0,,913,50,254,494,217,22,790,4,9,44.4,5,0,563,2745,1451,77,18,2,5,6,630,578,91.7,29,,0,0,0,10,7,2,15,9,2,0,0,0,123,14,7,66.7
Sebastian Langkamp,de GER,DF,,Werder Bremen,de Bundesliga,2019,1988,15.7,,0,6,1,16.7,0.38,0.06,0,0,9.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5,,860,956,90,18671,5602,211,229,92.1,494,530,93.2,150,187,80.2,0,0.9,-0.9,3,65,3,0,72,,928,28,25,0,112,13,0,0,0,0,0,791,66,99,116,776,46,3,8,1,9,11,7,,8,0.51,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,30,16,23,7,0,4,11,36.4,7,140,38,27.1,88,48,4,23,10,0,13,13,43,93,0,,1125,108,526,641,48,15,1103,3,3,100,3,0,754,4913,2795,91,10,0,2,2,780,773,99.1,12,,4,0,0,13,15,1,0,13,16,0,1,0,160,21,22,48.8
Manuel Lanzini,ar ARG,MF,,West Ham,eng Premier League,2019,1993,7.6,,1,11,4,36.4,1.44,0.52,0.09,0.25,19,3,0,0,1.3,1.3,0.12,-0.3,-0.3,,408,471,86.6,5682,1754,239,257,93,134,155,86.5,16,32,50,1,1.1,-0.1,6,28,7,0,39,,452,19,8,0,87,6,7,7,3,3,1,353,72,46,28,432,6,3,2,2,10,10,8,,17,2.23,10,1,2,2,2,0,3,0.39,1,0,0,1,1,0,0,,10,9,4,5,1,5,19,26.3,14,179,32,17.9,37,104,38,7,1,0,6,5,15,3,0,,544,4,64,350,180,21,525,13,19,68.4,14,1,448,2499,1274,71,27,2,8,16,519,439,84.6,25,,2,0,0,5,7,0,7,5,9,1,0,0,50,0,9,0
