Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Artur Ioniță,md MDA,MF,,Cagliari,it Serie A,,1990,21.1,,0,18,3,16.7,0.85,0.14,0,0,19.2,0,0,0,0.9,0.9,0.05,-0.9,-0.9,,599,708,84.6,9565,2318,317,351,90.3,220,265,83,47,64,73.4,2,0.7,1.3,18,38,6,2,39,,678,30,17,0,142,9,19,1,1,0,0,491,96,121,132,478,45,11,11,1,7,7,11,,34,1.61,29,0,2,1,1,1,2,0.09,2,0,0,0,0,0,0,,36,20,9,21,6,12,45,26.7,33,367,98,26.7,115,179,73,39,10,0,29,8,44,25,1,,884,39,202,509,243,32,855,15,22,68.2,16,0,557,3372,1817,97,37,2,8,21,683,550,80.5,45,,6,0,0,45,14,1,19,8,20,0,0,0,179,41,51,44.6
Alexander Isak,se SWE,FW,,Real Sociedad,es La Liga,,1999,16.7,,9,44,22,50,2.63,1.31,0.2,0.41,12.9,1,0,0,6.3,6.3,0.14,2.7,2.7,,222,304,73,3338,579,123,158,77.8,73,95,76.8,13,17,76.5,1,2.2,-1.2,15,12,13,0,27,,271,33,1,4,83,3,8,1,0,0,0,200,63,41,56,211,18,0,2,0,4,11,19,,33,1.97,23,0,4,2,3,1,5,0.3,1,0,1,2,0,1,0,,9,7,0,6,3,2,10,20,8,259,74,28.6,6,84,169,10,1,0,9,3,12,6,0,,497,7,17,247,276,103,465,24,42,57.1,27,0,353,1877,1190,64,24,20,40,42,728,372,51.1,170,,3,0,0,22,15,14,8,3,7,0,0,0,50,21,43,32.8
Isco,es ESP,FW,MF,Real Madrid,es La Liga,,1992,13.1,,1,23,13,56.5,1.75,0.99,0.04,0.08,17.8,2,0,0,1.5,1.5,0.07,-0.5,-0.5,,735,856,85.9,12032,2853,395,412,95.9,240,278,86.3,76,111,68.5,2,2.1,-0.1,23,60,26,5,69,,824,32,13,5,152,27,25,9,1,0,1,658,95,103,74,759,9,9,2,1,11,17,24,,43,3.28,34,1,1,3,3,1,7,0.53,3,1,0,1,2,0,0,,14,8,3,9,2,4,12,33.3,8,195,45,23.1,38,109,48,17,1,0,16,7,21,2,0,,1002,8,127,570,380,46,975,34,54,63,36,1,816,4349,2304,137,32,10,24,18,986,849,86.1,98,,2,0,0,15,30,7,25,7,8,0,0,0,80,5,16,23.8
Nicolas Isimat-Mirin,fr FRA,DF,,Toulouse,fr Ligue 1,,1991,14,,1,3,3,100,0.21,0.21,0.33,0.33,8.2,0,0,0,0.4,0.4,0.13,0.6,0.6,,424,495,85.7,9114,2661,117,131,89.3,222,242,91.7,76,108,70.4,0,0.1,-0.1,2,14,4,1,13,,479,16,16,0,67,10,2,0,0,0,0,378,48,69,66,396,20,0,2,0,13,1,4,,2,0.14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,16,16,7,0,8,14,57.1,6,138,53,38.4,93,42,3,29,15,1,14,16,39,109,0,,677,96,392,304,18,10,662,1,1,100,1,0,339,1908,984,22,2,0,3,0,385,376,97.7,6,,4,0,0,16,8,0,2,16,16,0,0,0,101,34,21,61.8
Jakub Iskra,pl POL,DF,,SPAL,it Serie A,,2002,0.9,,0,1,0,0,1.15,0,0,,14.4,0,0,0,0,0,0.03,0,0,,43,50,86,747,274,20,22,90.9,18,20,90,4,6,66.7,0,0,0,0,3,1,1,3,,47,3,0,0,4,0,2,0,0,0,0,34,8,8,2,42,3,3,0,0,0,1,1,,1,1.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,4,0,0,3,0,1,0,0,0,0,0,0,3,0,,57,6,13,32,16,1,54,2,2,100,2,0,39,226,139,7,4,0,0,1,43,42,97.7,1,,0,0,0,0,1,0,2,0,0,0,0,0,7,1,0,100
Ismael,es ESP,MF,,Betis,es La Liga,,2000,0.9,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,24,27,88.9,369,31,14,14,100,8,8,100,1,2,50,0,0,0,0,1,0,0,0,,26,1,1,0,12,0,0,0,0,0,0,22,4,1,2,23,2,0,0,0,0,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,2,0,0,0,,0,19,6,31.6,10,8,1,3,1,0,2,1,3,3,0,,42,2,16,24,5,0,42,0,0,,0,0,24,86,24,2,0,0,4,1,29,25,86.2,1,,1,0,0,1,1,0,0,1,1,0,0,0,7,0,3,0
Gian-Luca Itter,de GER,DF,MF,Freiburg,de Bundesliga,,1999,0.4,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,25,27,92.6,504,146,10,10,100,11,13,84.6,4,4,100,0,0,0,0,2,2,2,5,,21,6,1,0,1,2,2,0,0,0,0,19,4,4,20,2,0,5,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,,0,8,2,25,6,2,0,0,0,0,0,2,3,1,0,,29,4,9,15,8,0,25,2,2,100,2,0,21,163,111,3,2,0,0,0,22,17,77.3,0,,0,0,0,0,1,0,2,2,0,0,0,0,4,0,1,0
Ander Iturraspe,es ESP,MF,,Espanyol,es La Liga,,1989,2.7,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,53,70,75.7,898,256,25,33,75.8,22,27,81.5,5,8,62.5,0,0,0,0,4,0,0,5,,69,1,1,0,19,3,0,0,0,0,0,30,17,23,14,38,10,0,1,0,0,0,1,,3,1.12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,6,43,8,18.6,12,29,2,2,0,0,2,1,1,6,0,,82,8,23,47,14,0,81,0,0,,0,0,32,109,67,4,0,0,1,1,46,37,80.4,5,,1,0,0,4,1,0,0,1,0,0,0,0,34,9,6,60
Alex Iwobi,ng NGA,MF,FW,Everton,eng Premier League,2020,1996,17.7,,1,23,9,39.1,1.3,0.51,0.04,0.11,17,0,0,0,2.4,2.4,0.1,-1.4,-1.4,,462,614,75.2,9222,2941,173,211,82,206,255,80.8,75,112,67,0,2.3,-2.3,22,57,32,9,89,,603,11,3,5,112,26,34,1,0,0,0,414,104,96,66,528,9,3,3,3,12,14,34,,44,2.48,41,0,2,1,0,0,2,0.11,2,0,0,0,0,0,0,,27,14,11,14,2,10,33,30.3,23,369,96,26,99,181,89,20,3,0,17,10,37,13,1,,787,17,125,386,348,48,776,27,40,67.5,27,4,620,3763,2215,111,43,16,29,30,698,544,77.9,86,,0,0,0,12,4,0,34,10,14,0,0,0,145,7,15,31.8
Armando Izzo,it ITA,DF,,Torino,it Serie A,,1992,29.8,,1,12,4,33.3,0.4,0.13,0.08,0.25,10.7,0,0,0,1.3,1.3,0.11,-0.3,-0.3,,1102,1376,80.1,23159,7800,370,412,89.8,537,612,87.7,193,329,58.7,0,1,-1,15,73,17,7,72,,1302,74,63,0,172,42,14,0,0,0,0,862,134,380,304,956,76,11,4,5,30,22,19,,33,1.11,27,0,1,1,3,1,1,0.03,1,0,0,0,0,0,0,,49,33,27,17,5,16,36,44.4,20,325,101,31.1,170,120,35,67,32,0,35,43,92,161,1,,1732,220,821,857,200,38,1666,11,14,78.6,11,0,1048,6292,3277,81,29,2,7,14,1058,1029,97.3,37,,7,2,1,48,34,1,14,43,33,0,0,0,296,76,35,68.5
Jacobo,es ESP,DF,,Celta Vigo,es La Liga,,1997,0.9,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,26,38,68.4,445,153,11,16,68.8,13,16,81.3,1,5,20,0,0,0,0,2,0,0,1,,31,7,1,0,4,0,0,1,0,1,0,23,6,9,5,28,0,5,0,0,2,1,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,2,1,0,0,1,0,1,19,5,26.3,10,7,2,0,0,0,0,2,5,1,0,,49,4,20,19,14,3,43,0,1,0,0,0,32,170,115,2,1,1,3,1,30,27,90,3,,1,0,0,2,1,0,0,2,1,0,0,0,7,0,1,0
Phil Jagielka,eng ENG,DF,,Sheffield Utd,eng Premier League,,1982,2.7,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,59,73,80.8,1223,349,19,21,90.5,32,36,88.9,8,16,50,0,0,0,0,2,1,1,3,,70,3,0,0,11,3,1,0,0,0,0,47,6,20,11,54,2,3,0,0,4,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,4,4,2,0,1,6,16.7,5,26,9,34.6,19,7,0,9,5,0,4,2,8,27,0,,117,26,76,42,3,1,114,0,0,,0,0,41,200,46,2,0,0,1,0,45,43,95.6,1,,0,0,0,1,4,0,1,2,4,0,0,0,27,11,4,73.3
Filip Jagiełło,pl POL,MF,,Genoa,it Serie A,,1997,6.1,,0,5,1,20,0.81,0.16,0,0,19.6,1,0,0,0.3,0.3,0.05,-0.3,-0.3,,268,315,85.1,4600,1018,124,140,88.6,117,126,92.9,23,33,69.7,2,0.8,1.2,12,26,6,2,19,,302,13,5,0,67,6,4,5,0,3,0,243,42,30,30,265,12,3,1,0,4,5,14,,19,3.09,15,1,1,1,0,1,4,0.65,1,1,0,1,0,1,0,,7,4,1,3,3,0,5,0,5,91,17,18.7,29,46,16,6,0,0,6,2,9,7,0,,358,7,58,209,116,8,345,5,8,62.5,5,0,256,1295,633,36,10,1,8,4,309,267,86.4,22,,0,0,0,3,2,0,4,2,4,0,0,0,51,5,11,31.3
Alireza Jahanbakhsh,ir IRN,FW,MF,Brighton,eng Premier League,,1993,3.5,,2,11,2,18.2,3.18,0.58,0.18,1,19.4,0,0,0,0.5,0.5,0.05,1.5,1.5,,84,140,60,1170,377,54,65,83.1,22,46,47.8,6,20,30,0,0,0,2,2,3,1,8,,136,4,0,0,21,2,20,1,0,0,0,87,31,22,16,116,4,3,1,0,5,4,10,,8,2.32,5,0,1,0,1,0,1,0.29,0,0,0,0,0,0,1,,7,3,2,2,3,3,6,50,3,51,20,39.2,15,16,20,5,0,0,5,0,7,4,0,,194,4,21,60,127,12,190,7,13,53.8,7,0,152,647,343,18,9,1,6,8,180,142,78.9,37,,0,0,0,2,7,1,20,0,3,0,0,0,32,0,5,0
Mato Jajalo,ba BIH,MF,,Udinese,it Serie A,,1988,18.3,,0,17,7,41.2,0.93,0.38,0,0,27.2,1,0,0,0.3,0.3,0.02,-0.3,-0.3,,842,1028,81.9,16120,4255,326,371,87.9,383,436,87.8,113,177,63.8,0,0.6,-0.6,12,82,9,2,71,,969,59,43,2,198,32,16,8,2,1,1,728,148,152,185,784,33,7,5,4,15,20,22,,42,2.29,36,2,1,1,1,1,1,0.05,1,0,0,0,0,0,0,,47,25,22,23,2,16,53,30.2,37,368,101,27.4,150,184,34,33,11,0,22,14,61,29,0,,1227,48,314,774,218,15,1168,28,42,66.7,31,0,827,4509,2421,91,23,4,11,19,818,773,94.5,32,,8,1,1,29,25,0,16,14,25,0,0,0,255,19,15,55.9
Ismail Jakobs,de GER,FW,DF,Köln,de Bundesliga,,1999,18.6,,2,18,9,50,0.97,0.48,0.11,0.22,18.3,0,0,0,2.4,2.4,0.13,-0.4,-0.4,,389,589,66,6617,2031,197,249,79.1,140,221,63.3,39,77,50.6,2,1.1,0.9,11,16,16,9,30,,535,54,4,0,146,13,51,0,0,0,0,287,146,156,418,57,48,50,3,3,16,8,40,,26,1.4,23,0,1,1,1,0,3,0.16,3,0,0,0,0,0,0,,53,33,30,13,10,10,19,52.6,9,406,109,26.8,147,166,93,34,2,0,32,13,66,47,0,,831,29,202,336,337,34,777,9,19,47.4,11,1,472,2168,1011,47,15,3,47,21,677,480,70.9,108,,4,0,0,18,6,9,51,13,33,0,0,0,133,20,30,40
Christophe Jallet,fr FRA,DF,,Amiens,fr Ligue 1,,1983,9.5,,1,4,1,25,0.42,0.11,0.25,1,27.4,1,0,0,0.2,0.2,0.04,0.8,0.8,,433,556,77.9,8045,3720,202,233,86.7,170,210,81,56,96,58.3,1,0.7,0.3,11,37,14,8,55,,421,135,17,0,46,19,25,15,8,2,2,283,132,141,83,343,18,103,5,2,5,11,14,,12,1.26,9,3,0,0,0,0,1,0.11,1,0,0,0,0,0,0,,28,15,17,9,2,11,35,31.4,24,176,49,27.8,75,75,26,23,5,0,18,13,41,34,0,,662,37,196,321,170,5,530,6,8,75,6,0,340,1404,797,26,11,0,7,3,370,340,91.9,11,,0,0,0,7,5,0,25,13,15,0,0,0,86,11,14,44
Daniel James,wal WAL,FW,,Manchester Utd,eng Premier League,,1997,25.4,,3,42,19,45.2,1.65,0.75,0.07,0.16,16.8,0,0,0,3.6,3.6,0.09,-0.6,-0.6,,586,803,73,9010,2145,342,407,84,185,243,76.1,40,76,52.6,6,4,2,26,34,29,9,60,,789,14,4,3,183,21,72,3,1,1,0,588,118,97,99,681,14,5,1,3,18,15,63,,64,2.52,44,0,4,5,11,0,8,0.31,8,0,0,0,0,0,0,,25,15,6,12,7,6,45,13.3,39,569,143,25.1,125,262,182,37,4,0,33,4,29,10,0,,1085,10,135,437,622,100,1074,28,63,44.4,30,5,870,6060,4185,213,61,42,33,46,1097,827,75.4,180,,4,0,0,14,55,2,72,4,15,1,0,0,153,8,26,23.5
Matty James,eng ENG,MF,,Leicester City,eng Premier League,,1991,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,6,6,100,87,21,3,3,100,3,3,100,0,0,,0,0,0,0,0,0,0,1,,6,0,0,0,2,0,0,0,0,0,0,5,1,0,1,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,2,2,100,0,1,1,0,0,0,0,0,0,0,0,,6,0,3,3,0,0,6,0,0,,0,0,5,21,5,0,0,0,0,0,6,6,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Reece James,eng ENG,DF,,Chelsea,eng Premier League,,1999,16.8,,0,18,3,16.7,1.07,0.18,0,0,20.2,0,0,0,0.7,0.7,0.04,-0.7,-0.7,,1055,1268,83.2,19372,5746,466,509,91.6,452,524,86.3,123,193,63.7,2,3.2,-1.2,24,58,31,13,82,,1077,191,26,3,203,29,68,10,4,6,0,803,227,238,104,951,31,155,4,3,24,10,37,,48,2.85,33,8,1,1,5,0,4,0.24,4,0,0,0,0,0,0,,42,23,20,17,5,14,31,45.2,17,271,73,26.9,124,113,34,46,8,0,38,14,56,39,0,,1483,43,352,714,503,23,1300,28,38,73.7,29,0,1026,4491,2259,115,29,6,14,27,1044,983,94.2,57,,1,0,0,22,21,1,68,14,23,0,0,0,164,35,42,45.5
Marko Janković,me MNE,MF,DF,SPAL,it Serie A,,1995,1.3,,0,1,0,0,0.78,0,0,,14,0,0,0,0.1,0.1,0.09,-0.1,-0.1,,45,59,76.3,670,139,26,29,89.7,14,19,73.7,4,9,44.4,0,0.3,-0.3,1,4,1,1,4,,55,4,2,0,13,0,8,1,1,0,0,38,10,11,48,8,1,1,1,0,0,0,4,,2,1.57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,1,1,1,1,3,33.3,2,39,11,28.2,7,20,12,4,2,0,2,0,3,1,0,,77,1,6,34,41,6,73,2,3,66.7,2,0,64,301,108,7,2,3,1,4,75,55,73.3,12,,1,0,0,5,3,0,8,0,2,0,0,0,9,0,3,0
Jakub Jankto,cz CZE,MF,,Sampdoria,it Serie A,,1996,23.3,,2,41,9,22,1.76,0.39,0.05,0.22,18.7,0,0,0,2.8,2.8,0.07,-0.8,-0.8,,551,775,71.1,9437,2802,266,316,84.2,220,290,75.9,56,134,41.8,4,4.5,-0.5,45,36,28,11,56,,735,40,6,2,135,15,56,16,7,6,3,439,154,182,583,130,33,18,6,2,9,21,32,,67,2.88,58,4,1,1,3,0,7,0.3,6,0,0,0,1,0,0,,28,15,9,15,4,10,47,21.3,37,433,94,21.7,110,219,104,45,4,0,41,18,46,23,0,,1000,32,180,448,457,64,960,12,26,46.2,12,0,638,3836,2238,93,45,11,22,18,845,666,78.8,125,,8,0,0,23,16,4,56,18,15,1,0,0,160,10,19,34.5
Daryl Janmaat,nl NED,DF,,Watford,eng Premier League,,1989,6.7,,0,4,0,0,0.59,0,0,,17.7,0,0,0,0.3,0.3,0.08,-0.3,-0.3,,257,341,75.4,4293,1700,133,151,88.1,95,113,84.1,22,59,37.3,1,0.4,0.6,7,23,10,5,33,,287,54,1,0,64,9,20,0,0,0,0,173,90,78,43,237,8,53,0,0,7,4,17,,14,2.08,13,0,1,0,0,0,1,0.15,1,0,0,0,0,0,0,,16,6,7,5,4,6,17,35.3,11,137,31,22.6,55,53,29,14,2,0,12,7,23,25,0,,409,31,111,180,143,8,355,9,12,75,9,0,267,1217,688,36,11,2,4,4,276,247,89.5,20,,1,0,0,5,1,0,20,7,6,0,0,1,45,1,1,50
Laurent Jans,lu LUX,DF,,Paderborn 07,de Bundesliga,,1992,17.5,,0,8,0,0,0.46,0,0,,24.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,,645,859,75.1,12809,6032,251,288,87.2,304,374,81.3,87,161,54,1,0.8,0.2,10,46,11,6,70,,677,182,10,1,153,26,29,0,0,0,0,383,225,251,95,525,59,172,0,3,23,11,33,,22,1.26,16,1,2,1,0,2,1,0.06,1,0,0,0,0,0,0,,42,24,30,8,4,21,62,33.9,41,272,100,36.8,164,81,27,31,8,0,23,16,58,53,0,,1034,75,478,413,200,8,853,9,13,69.2,9,0,545,3344,1945,83,21,6,12,8,521,495,95,11,,2,0,0,8,9,0,29,16,24,0,0,0,199,20,18,52.6
Tony Jantschke,de GER,DF,,M'Gladbach,de Bundesliga,,1990,11.2,,0,4,0,0,0.36,0,0,,10.5,0,0,0,0.5,0.5,0.12,-0.5,-0.5,,538,646,83.3,11907,4543,140,157,89.2,288,323,89.2,106,148,71.6,0,0.9,-0.9,8,41,7,2,55,,609,37,13,2,80,15,5,0,0,0,0,424,99,123,89,490,28,24,1,0,13,8,17,,12,1.07,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,39,16,26,12,1,16,29,55.2,13,129,46,35.7,75,49,5,31,15,0,16,19,58,63,0,,802,83,432,366,51,9,767,1,1,100,1,0,488,2546,1114,23,3,0,3,2,515,506,98.3,11,,6,0,0,17,3,0,5,19,16,0,0,0,101,25,27,48.1
Adnan Januzaj,be BEL,FW,MF,Real Sociedad,es La Liga,,1995,13,,3,25,8,32,1.93,0.62,0.12,0.38,20.5,4,0,0,1.4,1.4,0.06,1.6,1.6,,323,496,65.1,6350,2051,159,199,79.9,103,140,73.6,58,117,49.6,3,2.5,0.5,22,26,25,4,54,,439,57,24,1,103,37,42,27,17,4,1,300,83,113,394,82,9,5,2,2,24,15,36,,56,4.32,27,9,6,5,7,2,7,0.54,3,1,0,2,0,1,0,,9,4,3,2,4,3,19,15.8,16,174,43,24.7,33,89,52,10,0,0,10,7,16,4,1,,703,6,56,338,357,44,649,34,65,52.3,38,3,578,3008,1843,98,24,21,43,36,678,545,80.4,115,,3,0,0,25,39,2,42,7,4,0,0,0,59,7,13,35
Jason,es ESP,MF,,Getafe,es La Liga,,1994,13.1,,1,27,8,29.6,2.07,0.61,0.04,0.13,23.2,4,0,0,1.5,1.5,0.06,-0.5,-0.5,,236,407,58,4265,1724,118,156,75.6,78,117,66.7,35,104,33.7,4,2.3,1.7,27,24,16,8,39,,343,64,20,0,63,28,44,39,10,20,1,181,77,149,35,319,29,5,6,6,13,5,33,,41,3.14,21,12,2,2,3,1,7,0.54,2,3,0,1,1,0,0,,31,19,10,17,4,9,36,25,27,256,79,30.9,48,132,76,23,2,0,21,12,43,11,0,,611,17,77,254,313,25,546,20,50,40,21,1,369,1709,856,47,9,2,29,24,447,342,76.5,90,,5,0,0,24,31,2,44,12,19,0,0,0,109,15,24,38.5
Dennis Jastrzembski,pl POL,DF,MF,Paderborn 07,de Bundesliga,,2000,2,,0,2,1,50,1.02,0.51,0,0,17.3,0,0,0,0.2,0.2,0.09,-0.2,-0.2,,38,53,71.7,633,181,23,25,92,8,11,72.7,5,11,45.5,0,0.2,-0.2,2,1,2,1,2,,47,6,1,0,13,1,3,2,1,1,0,30,11,12,41,9,0,3,0,1,0,1,4,,3,1.53,2,0,0,1,0,0,1,0.51,0,0,0,1,0,0,0,,3,2,2,0,1,0,3,0,3,39,11,28.2,8,19,12,8,0,0,8,1,4,0,0,,81,2,22,36,31,3,75,1,4,25,3,0,46,259,168,7,2,2,4,4,70,46,65.7,6,,0,0,0,1,2,0,3,1,2,0,0,0,14,0,3,0
Corentin Jean,fr FRA,DF,,Toulouse,fr Ligue 1,,1995,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,5,9,55.6,88,22,2,2,100,3,4,75,0,2,0,0,0,0,0,0,0,0,0,,7,2,0,0,4,0,1,0,0,0,0,2,3,4,0,7,0,2,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,3,0,0,1,0,2,0,0,0,0,0,0,1,0,,12,0,2,5,6,0,10,0,1,0,1,0,8,70,50,2,1,0,0,0,8,7,87.5,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Benjamin Jeannot,fr FRA,MF,,Dijon,fr Ligue 1,,1992,1.9,,0,5,3,60,2.69,1.62,0,0,21.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,,54,68,79.4,1028,242,17,19,89.5,33,39,84.6,4,8,50,0,0,0,0,5,2,0,5,,59,9,2,0,10,2,1,0,0,0,0,46,8,14,7,52,6,3,0,0,1,2,1,,6,3.23,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,5,0,5,41,8,19.5,4,18,19,1,0,0,1,4,5,4,0,,90,5,19,51,31,4,82,0,0,,0,0,46,188,72,6,3,0,4,4,88,61,69.3,14,,0,0,0,0,3,0,1,4,1,0,0,0,10,0,7,0
Tin Jedvaj,hr CRO,DF,,Augsburg,de Bundesliga,,1995,29.3,,2,13,5,38.5,0.44,0.17,0.15,0.4,12.5,0,0,0,1.5,1.5,0.11,0.5,0.5,,854,1117,76.5,19176,6383,235,282,83.3,435,518,84,174,279,62.4,0,0.2,-0.2,6,48,5,1,63,,964,153,74,4,187,36,8,0,0,0,0,654,179,284,119,808,73,79,6,3,28,20,32,,17,0.58,10,4,0,0,2,1,1,0.03,1,0,0,0,0,0,0,,47,29,28,18,1,23,57,40.4,34,302,86,28.5,182,106,14,67,19,1,48,25,72,181,1,,1472,206,785,636,120,17,1325,6,10,60,6,1,706,4409,2058,37,5,0,9,9,746,697,93.4,13,,6,0,0,19,16,1,8,25,29,0,0,1,282,73,61,54.5
Jemerson,br BRA,DF,MF,Monaco,fr Ligue 1,,1992,11.7,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,545,636,85.7,9874,3761,216,233,92.7,278,311,89.4,44,77,57.1,0,0.1,-0.1,2,42,2,1,43,,576,60,25,0,84,8,5,0,0,0,0,448,86,102,68,504,19,35,4,1,7,6,10,,5,0.43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,14,13,15,2,7,20,35,13,170,57,33.5,78,85,7,11,5,0,6,11,41,39,1,,736,49,255,468,63,2,680,1,1,100,1,0,455,2517,1519,50,7,0,5,3,503,489,97.2,4,,2,1,0,21,8,0,5,11,14,0,0,0,93,11,10,52.4
Fredrik Jensen,fi FIN,FW,MF,Augsburg,de Bundesliga,,1997,5.1,,1,6,3,50,1.18,0.59,0.17,0.33,22.2,0,0,0,0.3,0.3,0.06,0.7,0.7,,57,88,64.8,793,269,33,41,80.5,20,27,74.1,2,13,15.4,0,0.1,-0.1,1,3,3,0,9,,86,2,1,0,26,1,2,0,0,0,0,57,16,15,13,65,6,0,1,0,2,1,5,,8,1.58,5,0,1,1,1,0,2,0.39,1,0,0,1,0,0,0,,1,1,1,0,0,0,4,0,4,162,32,19.8,15,87,60,9,1,0,8,1,2,3,0,,130,3,16,63,61,8,128,5,10,50,5,0,87,436,237,9,5,1,4,9,173,88,50.9,32,,0,0,0,3,3,6,2,1,1,0,0,0,23,6,13,31.6
Jesé,es ESP,FW,,Paris S-G,fr Ligue 1,,1993,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,2,2,100,16,0,2,2,100,0,0,,0,0,,0,0,0,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,1,1,0,2,0,0,,0,0,1,10,0,0,0,0,0,0,2,2,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Gabriel Jesus,br BRA,FW,,Manchester City,eng Premier League,,1997,22.6,,14,102,43,42.2,4.52,1.91,0.14,0.33,10.8,0,0,1,18.5,17.7,0.18,-4.5,-3.7,,532,608,87.5,7631,902,319,351,90.9,156,175,89.1,29,36,80.6,7,3.8,3.2,30,21,14,1,25,,589,19,0,2,145,8,5,1,0,0,0,467,92,49,70,486,17,4,11,1,6,13,18,,71,3.15,48,0,13,8,1,1,13,0.58,9,0,3,1,0,0,0,,25,19,4,9,12,5,25,20,20,419,127,30.3,25,155,239,31,4,0,27,12,37,7,0,,916,8,57,357,543,204,896,51,73,69.9,52,1,647,2570,1237,77,20,21,51,35,1090,686,62.9,300,,3,0,0,26,29,18,5,12,19,0,0,0,119,35,64,35.4
