Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Junior Firpo,es ESP,DF,,Barcelona,UCL,2021,1996,2.9,,0,1,0,0,0.35,0,0,,9,0,0,0,0,0,0.04,0,0,,212,230,92.2,3115,865,122,125,97.6,79,87,90.8,7,10,70,0,0,0,1,15,1,0,11,,213,17,2,0,13,1,4,0,0,0,0,189,22,19,175,33,5,15,1,0,0,1,5,,4,1.4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,7,4,3,3,1,1,5,20,4,40,12,30,9,19,12,6,2,0,4,2,9,4,0,,255,11,56,135,72,7,239,2,3,66.7,2,0,182,669,304,15,5,1,1,2,217,196,90.3,8,,1,0,0,3,3,1,4,2,4,0,0,0,20,3,1,75
Alessandro Florenzi,it ITA,DF,,Paris S-G,UCL,2021,1991,7.1,,0,3,1,33.3,0.42,0.14,0,0,20.1,0,0,0,0.1,0,0.01,-0.1,0,,279,351,79.5,4961,1861,138,148,93.2,95,116,81.9,38,65,58.5,0,1.2,-1.2,8,19,6,4,28,,300,51,3,2,58,8,20,0,0,0,0,188,82,81,12,274,13,48,1,2,5,10,12,,11,1.54,10,0,0,1,0,0,1,0.14,1,0,0,0,0,0,0,,8,4,5,3,0,3,15,20,12,53,13,24.5,25,19,9,10,1,0,9,9,17,14,0,,409,32,160,175,92,8,358,3,6,50,3,0,219,937,543,18,8,1,9,1,270,249,92.2,17,,0,0,0,4,3,0,20,9,4,0,0,0,60,2,7,22.2
Phil Foden,eng ENG,FW,MF,Manchester City,UCL,2021,2000,6.9,,1,18,8,44.4,2.61,1.16,0.06,0.13,17.3,1,0,0,1.7,1.7,0.09,-0.7,-0.7,,287,366,78.4,4559,882,166,184,90.2,94,120,78.3,21,42,50,2,1.5,0.5,12,9,14,1,23,,346,20,4,1,43,16,17,14,4,6,1,277,44,45,317,36,7,2,2,4,5,11,17,,22,3.19,13,3,5,1,0,0,4,0.58,3,0,1,0,0,0,0,,7,6,2,3,2,2,6,33.3,4,98,37,37.8,8,38,52,7,0,0,7,9,16,5,1,,429,3,29,159,265,43,410,10,15,66.7,10,1,324,1596,956,57,16,8,8,6,415,340,81.9,61,,0,0,0,4,6,1,17,9,6,0,0,0,42,5,11,31.3
Emil Forsberg,se SWE,MF,FW,RB Leipzig,UCL,2021,1991,5.1,,1,14,2,14.3,2.73,0.39,0,0,14.2,0,1,1,2.7,1.9,0.14,-1.7,-1.9,,135,159,84.9,2195,512,78,86,90.7,42,50,84,14,17,82.4,1,0.4,0.6,7,13,4,0,15,,145,14,2,0,15,1,6,4,2,2,0,127,19,13,15,138,4,0,2,0,2,7,4,,14,2.73,9,4,1,0,0,0,2,0.39,2,0,0,0,0,0,0,,5,4,0,4,1,0,3,0,3,92,31,33.7,5,53,34,1,0,0,1,1,6,1,0,,209,2,9,114,100,24,194,3,6,50,4,0,132,782,385,17,10,3,12,5,235,165,70.2,39,,1,0,0,8,6,5,6,1,4,0,0,0,16,3,3,50
Kostas Fortounis,gr GRE,FW,MF,Olympiacos,UCL,2021,1992,3.2,,0,3,0,0,0.94,0,0,,26.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,132,175,75.4,2288,508,65,78,83.3,52,58,89.7,14,34,41.2,0,0.8,-0.8,7,6,4,0,10,,152,23,13,1,29,6,7,6,1,2,0,110,26,39,27,138,4,1,1,1,5,5,5,,11,3.45,7,2,1,0,1,0,1,0.31,1,0,0,0,0,0,0,,4,3,0,3,1,2,5,40,3,35,10,28.6,6,17,12,0,0,0,0,2,6,0,0,,200,0,26,115,71,6,180,8,11,72.7,8,0,151,851,420,22,4,3,3,6,212,147,69.3,15,,2,0,0,3,10,4,7,2,3,0,0,0,23,4,14,22.2
Timothy Fosu-Mensah,nl NED,DF,,Manchester Utd,UCL,2021,1998,0.3,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,18,19,94.7,343,122,10,10,100,6,7,85.7,2,2,100,0,0,0,0,3,1,0,2,,16,3,0,0,0,0,0,0,0,0,0,12,4,3,6,9,1,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,3,0,1,1,100,0,8,2,25,5,3,0,1,0,0,1,1,4,1,0,,28,1,11,17,1,0,25,0,0,,0,0,13,92,22,2,0,0,1,0,12,11,91.7,0,,0,0,0,0,1,0,0,1,0,0,0,0,7,0,0,
Gianluca Frabotta,it ITA,DF,,Juventus,UCL,2021,1999,0.2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,7,10,70,122,53,3,4,75,4,6,66.7,0,0,,0,0.1,-0.1,1,0,1,1,0,,9,1,0,0,1,0,2,0,0,0,0,4,5,1,9,0,0,1,0,0,0,0,1,,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,,11,0,2,5,4,1,10,0,1,0,0,0,8,8,6,0,0,0,0,0,9,8,88.9,3,,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,
Lassina Franck Traoré,bf BFA,FW,,Ajax,UCL,2021,2001,2.2,,1,5,1,20,2.27,0.45,0.2,1,12.3,0,0,0,1.4,1.4,0.29,-0.4,-0.4,,47,66,71.2,616,98,30,38,78.9,12,18,66.7,1,1,100,1,0.3,0.7,2,2,0,0,2,,61,5,0,0,21,0,1,0,0,0,0,44,10,12,7,45,4,0,0,0,1,2,4,,6,2.73,5,0,0,0,1,0,3,1.36,2,0,0,0,1,0,0,,0,0,0,0,0,0,0,,0,27,8,29.6,1,12,14,2,0,0,2,1,1,7,0,,99,6,9,52,40,12,94,0,0,,0,0,51,139,56,4,1,3,9,4,117,64,54.7,23,,1,0,0,12,5,2,1,1,0,1,0,0,17,15,15,50
Fred,br BRA,MF,,Manchester Utd,UCL,2021,1993,3.8,,0,3,1,33.3,0.8,0.27,0,0,23.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,187,211,88.6,3377,976,75,83,90.4,85,94,90.4,20,23,87,0,0,0,1,19,3,0,16,,204,7,6,1,30,6,0,0,0,0,0,173,23,15,141,65,3,1,0,1,1,2,3,,9,2.39,7,0,0,1,0,1,4,1.06,3,0,0,0,0,1,0,,10,5,3,6,1,4,13,30.8,9,105,34,32.4,36,54,15,8,0,0,8,8,18,4,0,,251,15,73,151,38,0,244,3,4,75,3,0,149,734,378,12,2,0,2,5,168,157,93.5,4,,2,1,1,13,5,0,0,8,5,0,0,0,50,1,3,25
Remo Freuler,ch SUI,MF,FW,Atalanta,UCL,2021,1992,5.8,,0,4,1,25,0.69,0.17,0,0,21.5,0,0,0,0.3,0.3,0.09,-0.3,-0.3,,300,349,86,5303,1671,128,138,92.8,140,155,90.3,28,47,59.6,1,1.3,-0.3,10,15,5,1,29,,337,12,11,1,46,4,2,0,0,0,0,287,16,46,67,273,5,1,0,2,11,7,3,,16,2.76,11,1,0,1,0,3,2,0.34,1,0,0,0,0,1,0,,15,7,5,6,4,6,15,40,9,109,35,32.1,41,57,11,10,2,0,8,7,22,10,0,,414,20,107,254,88,7,403,5,7,71.4,5,0,272,1599,726,35,15,3,5,8,295,283,95.9,12,,1,1,0,7,6,0,2,7,7,0,0,0,72,5,2,71.4
Abraham Frimpong,gh GHA,DF,,Ferencváros,UCL,2021,1993,2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,85,95,89.5,1989,378,17,20,85,49,51,96.1,18,23,78.3,0,0,0,0,1,0,0,1,,91,4,4,0,10,4,0,0,0,0,0,73,6,16,29,64,0,0,1,0,0,2,0,,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,4,5,1,0,0,3,0,3,21,10,47.6,18,3,0,7,2,0,5,1,7,5,0,,113,16,79,39,0,0,110,2,2,100,2,1,70,371,135,0,0,0,1,1,77,73,94.8,0,,1,0,0,1,0,0,0,1,4,0,1,0,15,1,1,50
Roberto Gagliardini,it ITA,MF,,Inter,UCL,2021,1994,2.8,,0,2,0,0,0.71,0,0,,17.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,104,122,85.2,1650,383,46,51,90.2,41,47,87.2,9,11,81.8,1,0.1,0.9,2,6,1,0,5,,120,2,0,0,22,1,2,0,0,0,0,90,15,17,17,91,6,2,1,0,0,1,6,,5,1.77,5,0,0,0,0,0,1,0.35,1,0,0,0,0,0,0,,4,2,1,1,2,0,2,0,2,43,13,30.2,14,15,14,3,0,0,3,3,7,3,0,,146,3,32,66,58,8,144,1,1,100,1,0,95,449,179,8,3,0,3,2,111,98,88.3,8,,3,0,0,6,3,0,2,3,2,0,0,0,27,6,1,85.7
Idrissa Gana Gueye,sn SEN,MF,,Paris S-G,UCL,2021,1989,2.6,,0,2,0,0,0.78,0,0,,19.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,117,134,87.3,1750,419,65,71,91.5,35,37,94.6,9,12,75,0,0.2,-0.2,2,9,0,0,5,,132,2,2,0,26,0,0,0,0,0,0,118,5,11,17,107,4,0,4,0,0,1,6,,7,2.72,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,11,10,6,5,0,3,6,50,3,60,22,36.7,26,27,7,12,1,0,11,2,13,5,0,,177,5,50,102,31,3,176,2,5,40,2,0,111,465,223,14,3,1,1,4,134,124,92.5,5,,4,1,1,7,7,0,0,2,10,0,0,0,17,2,2,50
Eric García,es ESP,DF,,Manchester City,UCL,2021,2001,2.3,,0,2,1,50,0.87,0.43,0,0,7.5,0,0,0,0.6,0.6,0.31,-0.6,-0.6,,221,236,93.6,5071,1307,48,53,90.6,124,126,98.4,48,55,87.3,0,0,0,0,21,1,0,13,,235,1,1,0,10,9,1,0,0,0,0,205,10,21,23,206,3,0,1,1,3,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,1,1,100,0,21,13,61.9,4,15,2,1,1,0,0,2,3,9,0,,253,12,74,184,5,4,252,0,0,,0,0,199,791,434,19,1,0,0,0,213,212,99.5,0,,1,0,0,2,0,0,1,2,0,0,0,0,24,7,1,87.5
Yuri Gazinskiy,ru RUS,MF,,Krasnodar,UCL,2021,1989,4.2,,0,2,0,0,0.48,0,0,,14.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,,165,208,79.3,2997,849,69,84,82.1,76,87,87.4,18,32,56.3,0,0.3,-0.3,4,7,7,1,19,,206,2,2,1,26,2,4,0,0,0,0,138,21,49,57,128,15,0,1,2,2,2,3,,10,2.4,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,7,4,4,3,0,4,10,40,6,68,17,25,28,37,3,6,2,0,4,9,16,7,0,,238,14,61,135,51,11,236,2,2,100,2,0,139,509,176,7,3,1,1,4,174,158,90.8,12,,0,0,0,4,4,0,4,9,4,0,0,0,44,10,4,71.4
Yann Gboho,fr FRA,MF,,Rennes,UCL,2021,2001,1.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,23,31,74.2,300,86,17,18,94.4,6,7,85.7,0,1,0,0,0,0,0,0,2,0,3,,30,1,0,0,8,0,2,0,0,0,0,26,3,2,2,27,0,1,0,0,0,0,4,,3,2.81,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,3,3,2,1,0,0,0,,0,26,6,23.1,8,10,8,1,0,0,1,1,4,0,0,,51,1,6,26,28,5,50,3,3,100,3,0,44,252,201,12,7,2,8,8,56,38,67.9,7,,0,0,0,1,2,0,2,1,3,0,0,0,7,1,1,50
Valère Germain,fr FRA,FW,MF,Marseille,UCL,2021,1990,2.2,,0,5,1,20,2.24,0.45,0,0,14.6,0,0,0,0.4,0.4,0.08,-0.4,-0.4,,38,48,79.2,522,71,21,24,87.5,12,17,70.6,2,4,50,0,0.1,-0.1,2,1,0,0,0,,44,4,0,0,9,0,1,0,0,0,0,28,13,7,3,35,5,2,0,1,1,0,0,,4,1.79,3,0,1,0,0,0,1,0.45,1,0,0,0,0,0,0,,2,1,1,0,1,0,2,0,2,45,13,28.9,8,16,21,0,0,0,0,2,4,1,1,,62,3,8,35,21,7,58,1,1,100,1,0,32,90,40,2,1,0,4,0,87,46,52.9,6,,0,0,0,1,3,3,1,2,1,0,0,0,5,6,15,28.6
Billy Gilmour,sco SCO,MF,,Chelsea,UCL,2021,2001,1.1,,0,2,1,50,1.87,0.94,0,0,27,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,81,91,89,1519,218,29,33,87.9,41,44,93.2,9,11,81.8,0,0.1,-0.1,2,8,0,0,5,,88,3,2,0,10,1,0,0,0,0,0,76,6,9,3,86,0,0,1,0,0,1,1,,4,3.75,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,2,0,2,18,5,27.8,3,7,8,0,0,0,0,3,4,0,0,,103,1,12,72,27,1,100,2,4,50,2,0,91,380,188,4,0,0,3,0,89,85,95.5,3,,0,0,0,1,1,0,0,3,0,0,0,0,11,1,1,50
Matthias Ginter,de GER,DF,,M'Gladbach,UCL,2021,1994,8,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,370,451,82,7645,2369,126,134,94,190,209,90.9,54,105,51.4,0,0.1,-0.1,2,20,2,0,20,,437,14,8,0,32,12,0,0,0,0,0,314,25,112,64,355,17,6,0,3,2,9,3,,4,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,3,4,1,0,1,3,33.3,2,31,7,22.6,18,13,0,12,9,0,3,8,13,31,0,,507,89,308,205,13,3,493,0,0,,0,0,321,1449,756,16,0,0,2,0,383,371,96.9,0,,0,0,0,1,2,0,0,8,3,0,0,0,64,14,5,73.7
Olivier Giroud,fr FRA,FW,,Chelsea,UCL,2021,1986,2.6,,6,9,6,66.7,3.51,2.34,0.56,0.83,10.7,0,1,1,2.1,1.3,0.15,3.9,3.7,,51,65,78.5,588,62,25,28,89.3,15,21,71.4,1,2,50,0,0.1,-0.1,1,2,2,0,2,,63,2,0,0,18,0,0,0,0,0,0,38,22,5,41,8,5,1,3,0,1,3,1,,4,1.56,2,0,1,0,1,0,2,0.78,0,0,1,0,1,0,0,,4,2,0,3,1,0,0,,0,30,13,43.3,1,13,16,1,0,0,1,0,4,1,0,,97,1,5,50,43,18,94,1,2,50,1,0,37,63,19,2,0,0,5,6,125,78,62.4,15,,0,0,0,7,6,2,0,0,2,1,0,0,8,11,12,47.8
Serge Gnabry,de GER,FW,MF,Bayern Munich,UCL,2021,1995,4,,0,12,5,41.7,3,1.25,0,0,17.4,0,0,0,1.3,1.3,0.11,-1.3,-1.3,,117,149,78.5,1902,435,62,74,83.8,41,52,78.8,11,16,68.8,1,1.3,-0.3,6,3,5,1,9,,141,8,1,1,15,3,4,6,1,3,1,113,16,20,29,108,6,1,1,0,0,5,5,,13,3.25,8,2,1,1,1,0,3,0.75,3,0,0,0,0,0,0,,5,2,1,4,0,1,7,14.3,6,68,20,29.4,13,24,31,7,1,0,6,3,8,4,0,,202,4,18,96,105,17,194,4,11,36.4,5,0,132,829,478,31,12,3,8,4,208,154,74,31,,1,0,0,8,3,3,4,3,2,0,0,0,19,6,6,50
Eulânio Ângelo Chipela Gomes,gw GNB,DF,,Porto,UCL,2021,1994,1.4,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,41,59,69.5,706,259,20,23,87,16,27,59.3,4,8,50,0,0,0,0,1,1,0,3,,40,19,1,0,4,2,5,0,0,0,0,30,17,12,9,31,1,18,0,0,2,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,1,1,0,0,2,0,2,22,6,27.3,8,11,3,4,0,0,4,2,4,3,0,,75,4,27,32,22,0,56,2,3,66.7,2,0,42,271,147,3,0,0,2,2,44,35,79.5,3,,1,0,0,3,1,0,5,2,2,0,0,0,8,1,3,25
Joe Gomez,eng ENG,DF,,Liverpool,UCL,2021,1997,3,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,186,220,84.5,4172,1057,44,50,88,101,106,95.3,40,62,64.5,1,0.1,0.9,1,6,1,0,7,,218,2,2,1,21,9,0,0,0,0,0,157,19,44,15,179,19,0,0,0,7,2,1,,1,0.33,1,0,0,0,0,0,1,0.33,1,0,0,0,0,0,0,,5,3,3,2,0,1,4,25,3,27,8,29.6,21,6,0,5,0,0,5,3,8,16,0,,250,36,136,122,1,0,249,0,1,0,0,0,155,734,372,9,1,0,0,1,159,158,99.4,0,,0,0,0,2,2,0,0,3,3,0,0,0,59,11,2,84.6
Papu Gómez,ar ARG,MF,FW,Atalanta,UCL,2021,1988,5,,1,6,3,50,1.2,0.6,0.17,0.33,25.4,0,0,0,0.3,0.3,0.05,0.7,0.7,,206,267,77.2,4100,1410,88,97,90.7,77,90,85.6,36,69,52.2,2,1.7,0.3,15,26,12,4,31,,231,36,10,2,36,19,11,21,13,7,0,165,24,78,47,209,7,2,1,5,8,2,8,,21,4.21,14,6,0,0,1,0,3,0.6,3,0,0,0,0,0,0,,7,6,2,4,1,4,13,30.8,9,46,12,26.1,10,18,18,4,1,0,3,1,8,0,0,,313,4,38,163,137,12,279,14,19,73.7,15,2,227,1487,795,50,17,5,4,10,278,232,83.5,29,,0,0,0,3,11,1,11,1,6,0,0,0,28,1,3,25
Papu Gómez,ar ARG,FW,,Sevilla,UCL,2021,1988,1,,0,3,1,33.3,3,1,0,0,23.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,48,63,76.2,956,198,19,24,79.2,18,26,69.2,9,11,81.8,0,0.2,-0.2,3,5,1,0,3,,61,2,0,0,4,5,4,2,1,0,0,41,9,13,6,54,2,0,1,0,1,2,1,,7,7,5,1,0,1,0,0,1,1,1,0,0,0,0,0,0,,4,2,0,3,1,1,3,33.3,2,8,5,62.5,1,4,3,1,0,0,1,1,5,0,0,,79,3,12,44,31,4,77,4,7,57.1,4,1,68,345,194,14,4,2,2,3,62,52,83.9,2,,0,0,0,0,0,0,4,1,2,0,0,0,19,0,0,
Sergi Gómez,es ESP,DF,,Sevilla,UCL,2021,1992,2.2,,0,2,0,0,0.91,0,0,,28.2,0,0,0,0,0,0.01,0,0,,126,143,88.1,2819,815,24,26,92.3,84,90,93.3,18,27,66.7,0,0,0,0,5,0,0,4,,139,4,4,0,7,6,0,0,0,0,0,114,9,20,4,126,10,0,1,0,2,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,1,1,0,0,1,0,1,16,5,31.3,7,8,1,6,3,0,3,0,2,11,0,,163,38,109,61,4,0,160,0,0,,0,0,105,538,289,5,0,0,0,0,120,120,100,0,,1,0,0,2,1,0,0,0,1,0,1,0,22,3,2,60
Álvaro González,es ESP,DF,,Marseille,UCL,2021,1990,6,,0,3,0,0,0.5,0,0,,11.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,,333,376,88.6,7097,2135,90,95,94.7,172,186,92.5,66,89,74.2,0,0,0,1,9,1,0,14,,366,10,10,0,28,10,1,0,0,0,0,284,33,59,48,304,16,0,2,2,7,5,2,,2,0.33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,8,9,3,0,5,11,45.5,6,42,16,38.1,26,15,1,8,4,0,4,2,14,25,0,,426,64,273,165,13,6,417,0,0,,0,0,279,1329,814,11,2,0,1,1,323,314,97.2,0,,1,0,0,2,4,1,1,2,8,0,0,1,54,11,12,47.8
Leon Goretzka,de GER,MF,,Bayern Munich,UCL,2021,1995,4.5,,2,7,2,28.6,1.57,0.45,0.29,1,19.8,0,0,0,0.4,0.4,0.05,1.6,1.6,,233,262,88.9,4305,827,101,109,92.7,96,103,93.2,33,43,76.7,2,0.2,1.8,3,25,4,0,15,,254,8,7,0,26,5,1,0,0,0,0,205,33,24,9,231,13,1,4,0,1,7,3,,11,2.46,10,0,0,0,1,0,3,0.67,2,0,0,0,1,0,0,,14,8,2,10,2,4,17,23.5,13,87,29,33.3,8,61,18,7,1,0,6,8,22,5,0,,310,9,65,185,77,2,304,1,1,100,1,0,201,1262,686,26,8,0,2,3,253,221,87.4,5,,1,0,0,9,10,1,1,8,8,1,0,0,39,5,3,62.5
Robin Gosens,de GER,DF,,Atalanta,UCL,2021,1994,6.3,,1,8,3,37.5,1.28,0.48,0.13,0.33,14.3,0,0,0,0.9,0.9,0.11,0.1,0.1,,258,326,79.1,3949,1742,151,177,85.3,91,115,79.1,12,20,60,0,0.4,-0.4,3,19,4,0,29,,278,48,2,0,42,5,7,0,0,0,0,207,70,49,226,24,19,46,1,1,5,14,18,,7,1.12,4,0,0,1,1,1,1,0.16,1,0,0,0,0,0,0,,11,5,7,2,2,2,6,33.3,4,62,16,25.8,27,24,11,16,2,0,14,6,17,11,0,,398,16,109,175,131,20,351,5,9,55.6,5,1,209,870,495,25,10,2,8,1,303,255,84.2,27,,1,0,0,9,9,2,7,6,5,0,1,0,49,11,7,61.1
Ryan Gravenberch,nl NED,MF,,Ajax,UCL,2021,2002,5.9,,1,6,1,16.7,1.02,0.17,0.17,1,21.5,0,0,0,0.4,0.4,0.07,0.6,0.6,,258,317,81.4,4500,1039,119,138,86.2,108,126,85.7,26,41,63.4,0,0.1,-0.1,1,17,5,1,27,,306,11,4,0,45,3,9,5,0,2,0,257,24,36,46,253,8,1,3,1,7,6,9,,7,1.19,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,17,11,5,8,4,8,12,66.7,4,72,25,34.7,19,37,16,5,0,0,5,14,31,6,0,,396,7,86,240,104,5,385,8,18,44.4,9,1,269,1299,740,34,15,2,6,7,304,277,91.1,16,,2,1,1,10,7,0,9,14,11,0,0,0,61,9,6,60
Mason Greenwood,eng ENG,FW,MF,Manchester Utd,UCL,2021,2001,2.3,,1,10,5,50,4.27,2.13,0.1,0.2,13.9,0,0,0,0.7,0.7,0.07,0.3,0.3,,62,74,83.8,1104,206,34,40,85,22,24,91.7,6,8,75,1,0.5,0.5,1,5,2,1,8,,73,1,1,1,12,3,3,0,0,0,0,57,10,7,59,15,0,0,0,0,0,3,4,,7,2.99,2,0,3,1,1,0,2,0.85,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,,0,34,9,26.5,5,19,10,1,0,0,1,3,3,0,0,,101,0,11,47,54,13,100,5,9,55.6,5,0,80,404,185,7,2,4,6,3,112,83,74.1,17,,0,0,0,2,3,0,3,3,0,1,0,0,13,2,3,40
Clément Grenier,fr FRA,MF,,Rennes,UCL,2021,1991,2.5,,0,2,2,100,0.81,0.81,0,0,22.5,1,0,0,0.3,0.3,0.14,-0.3,-0.3,,97,127,76.4,2021,596,36,43,83.7,43,50,86,16,26,61.5,0,0.1,-0.1,2,13,2,1,12,,116,11,4,1,18,11,5,5,2,3,0,91,15,21,14,108,3,0,0,0,4,5,6,,3,1.22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,9,6,2,5,2,4,10,40,6,43,13,30.2,11,23,9,2,0,0,2,0,9,1,1,,149,4,19,81,57,2,138,0,2,0,0,0,80,385,214,10,4,1,2,1,119,110,92.4,10,,2,0,0,7,5,0,5,0,6,0,0,0,12,2,3,40
Antoine Griezmann,fr FRA,FW,MF,Barcelona,UCL,2021,1991,5.6,,2,16,6,37.5,2.87,1.08,0.13,0.33,11.9,0,0,0,2.4,2.4,0.15,-0.4,-0.4,,227,263,86.3,3516,543,128,139,92.1,75,82,91.5,16,19,84.2,0,1.5,-1.5,11,13,6,0,13,,255,8,1,1,29,5,2,1,0,0,0,216,25,22,225,32,1,1,2,0,1,7,8,,17,3.05,15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,7,4,4,2,1,4,8,50,4,78,22,28.2,9,44,25,5,0,0,5,5,12,2,0,,316,3,31,125,170,37,308,3,7,42.9,3,0,220,839,318,19,5,3,5,5,321,264,82.2,43,,1,0,0,2,5,2,2,5,4,1,0,0,19,3,3,50
Marko Grujić,rs SRB,MF,FW,Porto,UCL,2021,1996,2.6,,0,5,0,0,1.91,0,0,,13,0,0,0,0.3,0.3,0.06,-0.3,-0.3,,80,104,76.9,1511,231,38,44,86.4,30,39,76.9,12,18,66.7,0,0.1,-0.1,2,3,0,0,5,,102,2,2,0,24,1,0,0,0,0,0,69,11,24,20,67,12,0,0,0,1,1,3,,4,1.53,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,6,4,4,1,1,2,5,40,3,48,13,27.1,13,31,4,8,2,0,6,1,7,7,0,,138,9,34,84,24,8,136,2,2,100,2,0,86,380,201,12,1,3,4,1,96,84,87.5,2,,2,1,1,7,5,0,0,1,4,0,0,0,27,8,7,53.3
Nemanja Gudelj,rs SRB,MF,DF,Sevilla,UCL,2021,1991,5.5,,0,3,2,66.7,0.54,0.36,0,0,20.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,,327,350,93.4,6497,1367,106,113,93.8,183,192,95.3,36,42,85.7,0,0,0,0,19,0,0,10,,336,14,13,0,13,7,0,0,0,0,0,293,24,33,13,309,17,1,1,0,1,2,1,,3,0.54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,4,2,5,0,2,3,66.7,1,60,24,40,15,43,2,8,5,0,3,4,11,9,0,,389,21,143,252,27,3,377,2,5,40,3,0,277,1424,643,15,2,1,1,5,301,293,97.3,4,,1,0,0,3,4,0,0,4,4,0,0,0,55,12,6,66.7
