Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Róbert Mak,sk SVK,MF,,Zenit,UCL,2020,1991,0.1,,0,2,1,50,18,9,0,0,13.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,,2,4,50,82,58,0,1,0,1,1,100,1,2,50,0,0,0,0,1,1,1,0,,3,1,1,0,0,1,1,0,0,0,0,1,1,2,0,4,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,4,1,25,0,2,2,0,0,0,0,0,0,0,0,,8,0,1,4,4,2,7,0,1,0,0,0,6,52,44,1,0,0,1,0,9,6,66.7,3,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Nikola Maksimović,rs SRB,DF,,Napoli,UCL,2020,1991,3,,0,3,0,0,1,0,0,,9.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,114,137,83.2,2556,898,39,44,88.6,51,58,87.9,24,32,75,0,0,0,0,2,0,0,1,,119,18,10,0,24,9,0,0,0,0,0,89,27,21,10,101,13,8,0,0,3,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,4,2,2,0,1,4,25,3,28,8,28.6,22,6,0,8,3,0,5,5,9,13,0,,167,34,110,58,3,3,150,2,3,66.7,2,1,80,404,188,0,0,0,1,0,93,88,94.6,3,,0,0,0,1,4,0,0,5,4,0,0,0,31,14,3,82.4
Kévin Malcuit,ma MAR,DF,,Napoli,UCL,2020,1991,1.6,,0,1,0,0,0.61,0,0,,26.4,0,0,0,0,0,0.02,0,0,,82,101,81.2,1423,522,39,43,90.7,36,46,78.3,6,9,66.7,0,0.3,-0.3,2,3,1,1,9,,79,22,1,0,13,2,11,0,0,0,0,54,25,22,8,68,3,21,0,0,2,3,2,,5,3.04,5,0,0,0,0,0,2,1.22,2,0,0,0,0,0,0,,5,2,4,1,0,1,6,16.7,5,15,6,40,10,3,2,2,0,0,2,4,9,4,0,,128,9,38,54,45,5,106,8,11,72.7,8,0,88,485,308,12,2,2,3,2,81,75,92.6,8,,1,0,0,4,2,0,11,4,2,0,1,0,14,1,4,20
Ruslan Malinovskyi,ua UKR,MF,FW,Atalanta,UCL,2020,1993,2.9,,1,5,2,40,1.72,0.69,0,0,28.3,1,1,1,1.1,0.3,0.06,-0.1,-0.3,,126,151,83.4,2854,996,39,45,86.7,56,63,88.9,30,38,78.9,1,1.2,-0.2,9,24,9,0,29,,136,15,5,2,31,10,1,10,4,4,1,102,18,31,132,14,4,0,0,0,2,3,4,,17,5.84,11,6,0,0,0,0,2,0.69,1,1,0,0,0,0,0,,6,3,4,1,1,3,13,23.1,10,88,17,19.3,19,39,30,4,1,0,3,3,9,3,0,,191,5,31,114,63,4,176,5,9,55.6,5,0,150,973,529,25,4,1,3,7,151,136,90.1,12,,1,0,0,8,10,0,1,3,3,0,0,0,23,2,1,66.7
Reinildo Mandava,mz MOZ,DF,,Lille,UCL,2020,1994,2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,67,98,68.4,1153,413,35,42,83.3,26,37,70.3,6,15,40,0,0,0,0,5,0,0,3,,73,25,2,0,16,3,3,0,0,0,0,43,26,29,60,9,5,23,0,0,1,1,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,8,6,4,0,3,7,42.9,4,40,12,30,14,21,5,3,0,0,3,3,13,9,0,,122,10,41,63,24,0,98,5,5,100,5,1,68,370,229,3,1,0,1,2,63,56,88.9,3,,1,0,0,4,2,0,3,3,8,0,0,0,16,3,1,75
Sadio Mané,sn SEN,FW,,Liverpool,UCL,2020,1992,7,,2,19,8,42.1,2.71,1.14,0.11,0.25,12.3,0,0,0,2.9,2.9,0.15,-0.9,-0.9,,242,309,78.3,4188,1012,141,165,85.5,69,87,79.3,31,41,75.6,2,1.4,0.6,15,21,14,3,27,,301,8,1,2,73,8,16,1,0,0,0,198,79,32,53,234,4,6,6,0,5,9,13,,34,4.85,23,0,5,2,2,2,4,0.57,3,0,1,0,0,0,0,,14,10,4,6,4,1,6,16.7,5,139,54,38.8,20,58,61,4,0,0,4,3,17,0,0,,417,1,27,154,265,53,410,20,33,60.6,21,2,338,1710,942,53,17,13,16,26,466,339,72.7,102,,2,0,0,14,15,2,16,3,10,0,0,0,40,9,20,31
Eliaquim Mangala,fr FRA,DF,,Valencia,UCL,2020,1991,1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,18,22,81.8,377,128,7,7,100,6,9,66.7,5,6,83.3,0,0,0,0,0,0,0,1,,19,3,2,0,2,0,0,0,0,0,0,13,4,5,12,6,3,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,1,1,0,1,2,50,1,11,3,27.3,6,5,0,0,0,0,0,0,2,7,0,,35,6,16,19,0,0,32,0,0,,0,0,11,49,7,0,0,0,1,1,12,12,100,0,,0,0,0,1,0,0,0,0,1,0,0,0,9,2,1,66.7
Kostas Manolas,gr GRE,DF,,Napoli,UCL,2020,1991,6,,0,4,0,0,0.67,0,0,,10.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3,,242,272,89,4729,1418,85,92,92.4,123,137,89.8,31,39,79.5,0,0,0,0,8,0,0,10,,266,6,5,0,33,7,0,0,0,0,0,211,28,33,42,206,11,1,3,2,6,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,1,6,1,0,2,5,40,3,37,10,27,32,5,0,8,4,0,4,2,9,39,1,,334,79,198,148,4,4,328,0,0,,0,0,202,1147,602,9,0,0,1,1,228,223,97.8,2,,0,0,0,5,1,0,0,2,1,0,0,0,47,20,6,76.9
Fernando Marçal,br BRA,DF,,Lyon,UCL,2020,1989,5.6,,0,5,2,40,0.89,0.36,0,0,23.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,,221,280,78.9,4449,1882,94,101,93.1,87,103,84.5,40,70,57.1,0,0.1,-0.1,2,20,3,2,13,,252,28,10,1,45,12,10,0,0,0,0,148,63,69,223,27,8,18,1,1,4,3,6,,4,0.71,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,3,5,3,0,2,7,28.6,5,68,19,27.9,49,17,2,12,3,0,9,7,15,33,1,,352,44,168,153,53,1,325,4,6,66.7,4,0,201,1078,522,17,5,0,4,1,209,206,98.6,5,,3,0,0,8,5,0,10,7,3,0,0,0,58,11,6,64.7
Marcão,br BRA,DF,,Galatasaray,UCL,2020,1996,6,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,239,299,79.9,4551,2108,90,102,88.2,119,144,82.6,26,41,63.4,0,0,0,1,21,0,0,15,,283,16,7,0,52,3,2,0,0,0,0,209,31,59,240,22,17,9,1,0,7,8,7,,5,0.83,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,16,8,11,5,0,6,9,66.7,3,57,21,36.8,39,16,2,8,1,0,7,7,23,29,0,,360,40,175,183,22,1,345,3,3,100,3,0,227,1087,532,17,7,1,2,2,229,221,96.5,1,,2,0,0,9,8,0,2,7,8,0,0,0,63,18,7,72
Marcelo,br BRA,DF,,Real Madrid,UCL,2020,1988,3,,0,8,3,37.5,2.71,1.02,0,0,21.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,,168,211,79.6,2647,1014,98,108,90.7,52,66,78.8,14,25,56,3,1.5,1.5,9,14,12,5,22,,346,12,12,1,42,29,0,0,0,0,0,221,48,89,12,305,25,0,4,1,6,2,4,,15,5.08,15,0,0,0,0,0,3,1.02,3,0,0,0,0,0,0,,10,6,8,2,0,4,6,66.7,2,58,22,37.9,40,15,3,8,6,2,2,7,17,58,0,,448,61,247,208,13,10,437,1,1,100,1,0,240,1123,625,16,0,0,1,1,277,272,98.2,9,,4,0,0,11,2,0,0,7,6,0,0,0,79,28,18,60.9
Marcelo,br BRA,DF,,Lyon,UCL,2020,1987,8.1,,0,6,2,33.3,0.74,0.25,0,0,9.3,0,0,0,0.3,0.3,0.05,-0.3,-0.3,,297,358,83,7238,1984,67,81,82.7,157,171,91.8,72,103,69.9,0,0,0,1,24,0,0,20,,187,24,0,0,29,2,15,1,0,0,0,126,52,33,160,26,1,23,0,1,0,4,10,,3,0.37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,1,0,1,1,5,20,4,36,12,33.3,6,18,12,7,0,0,7,4,6,5,0,,246,7,39,84,130,15,222,4,7,57.1,4,0,173,700,445,26,4,4,4,1,194,178,91.8,17,,1,0,0,5,3,0,15,4,1,0,0,0,24,1,3,25
José María Giménez,uy URU,DF,,Atlético Madrid,UCL,2020,1995,3.3,,0,7,1,14.3,2.11,0.3,0,0,9.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6,,160,179,89.4,3450,969,44,47,93.6,81,87,93.1,34,44,77.3,1,0.6,0.4,2,9,0,0,8,,170,9,9,0,20,7,0,0,0,0,0,144,8,27,24,140,9,0,0,1,4,0,0,,2,0.6,2,0,0,0,0,0,1,0.3,1,0,0,0,0,0,0,,2,1,2,0,0,0,3,0,3,23,4,17.4,13,8,2,6,4,0,2,0,2,28,0,,220,30,112,112,10,9,212,0,0,,0,0,127,578,378,8,0,0,0,1,151,147,97.4,7,,1,0,0,5,1,0,0,0,1,0,0,0,30,19,5,79.2
Mariano,br BRA,DF,,Galatasaray,UCL,2020,1986,6,,0,1,0,0,0.17,0,0,,27.3,0,0,0,0,0,0.02,0,0,,305,395,77.2,5665,2518,140,160,87.5,120,148,81.1,43,75,57.3,0,0.2,-0.2,6,22,11,3,39,,353,42,6,0,56,8,15,0,0,0,0,214,81,100,46,285,22,36,4,3,10,7,13,,7,1.17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,7,10,2,0,6,14,42.9,8,71,18,25.4,42,23,6,11,1,0,10,8,20,9,1,,446,30,139,214,124,1,405,10,16,62.5,10,0,274,1135,624,26,14,0,4,3,298,279,93.6,6,,2,0,0,5,5,0,15,8,7,0,0,0,79,3,7,30
Marko Marin,de GER,MF,,Red Star,UCL,2020,1989,6,,0,10,2,20,1.67,0.33,0,0,20.1,2,0,0,0.7,0.7,0.07,-0.7,-0.7,,172,246,69.9,3307,1151,78,92,84.8,61,83,73.5,31,64,48.4,2,0.9,1.1,14,22,9,3,25,,200,46,14,2,51,10,14,18,3,8,6,143,44,59,14,222,7,2,1,1,11,5,7,,20,3.33,9,7,2,0,2,0,2,0.33,0,2,0,0,0,0,0,,5,2,2,3,0,1,12,8.3,11,92,16,17.4,20,51,21,5,1,0,4,1,6,3,0,,294,4,40,154,120,19,252,13,17,76.5,13,0,214,1298,849,51,12,11,7,9,243,198,81.5,21,,1,0,0,6,11,0,14,1,2,1,0,0,37,0,7,0
João Mário,pt POR,MF,,Loko Moscow,UCL,2020,1993,3.9,,0,7,2,28.6,1.78,0.51,0,0,21.2,1,0,0,0.6,0.6,0.08,-0.6,-0.6,,94,139,67.6,1652,538,53,66,80.3,29,36,80.6,9,27,33.3,2,0.6,1.4,8,6,2,0,9,,123,16,6,1,34,9,11,8,3,3,0,73,32,34,14,115,4,2,1,0,5,8,5,,12,3.06,7,4,0,1,0,0,2,0.51,1,0,0,1,0,0,0,,7,7,4,2,1,3,6,50,3,88,23,26.1,28,44,16,13,0,0,13,6,13,6,0,,204,7,58,83,72,7,187,8,11,72.7,9,0,138,828,432,21,4,2,7,9,163,125,76.7,16,,1,0,0,3,12,0,11,6,7,0,0,0,27,5,7,41.7
Marlos,ua UKR,FW,MF,Shakhtar,UCL,2020,1988,4.1,,0,5,2,40,1.22,0.49,0,0,27.5,2,0,0,0.1,0.1,0.03,-0.1,-0.1,,192,217,88.5,3154,583,104,107,97.2,71,78,91,15,27,55.6,1,0.4,0.6,4,11,6,1,12,,197,20,13,0,46,9,4,3,1,2,0,172,23,22,180,32,1,4,0,1,3,0,3,,10,2.45,5,0,2,2,1,0,2,0.49,1,0,1,0,0,0,0,,4,4,2,1,1,3,5,60,2,70,19,27.1,28,30,12,6,0,0,6,1,5,0,0,,256,3,32,149,102,7,237,10,16,62.5,10,1,223,1382,708,38,14,0,4,11,231,199,86.1,15,,2,1,1,5,5,0,4,1,4,0,0,0,26,0,3,0
Marquinhos,br BRA,MF,DF,Paris S-G,UCL,2020,1994,10.8,,2,7,3,42.9,0.65,0.28,0.29,0.67,14.5,0,0,0,1.3,1.3,0.18,0.7,0.7,,619,714,86.7,11670,3149,251,274,91.6,285,311,91.6,73,111,65.8,0,0.2,-0.2,2,45,4,0,39,,686,28,28,2,130,17,1,0,0,0,0,537,80,97,129,538,32,0,2,3,5,6,8,,7,0.65,5,1,0,1,0,0,2,0.19,2,0,0,0,0,0,0,,20,12,7,10,3,10,19,52.6,9,206,52,25.2,87,88,31,29,13,0,16,9,29,37,0,,841,78,316,483,73,10,815,1,2,50,1,0,521,2288,1169,24,1,0,5,6,619,594,96,13,,1,0,0,13,5,0,1,9,12,0,0,0,107,30,17,63.8
Javi Martínez,es ESP,DF,MF,Bayern Munich,UCL,2020,1988,3.8,,0,4,0,0,1.05,0,0,,7.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,,304,323,94.1,6151,1859,86,89,96.6,180,186,96.8,36,44,81.8,0,0,0,1,20,2,1,20,,318,5,5,0,53,4,1,0,0,0,0,261,25,37,53,246,13,0,0,1,3,1,2,,7,1.84,6,0,0,0,1,0,3,0.79,2,0,0,0,1,0,0,,7,4,2,4,1,2,4,50,2,45,17,37.8,16,23,6,4,2,0,2,3,10,15,0,,358,16,130,240,23,5,353,0,0,,0,0,271,1631,959,24,0,0,1,0,279,270,96.8,7,,0,0,0,5,2,0,1,3,4,0,0,0,54,22,3,88
Lautaro Martínez,ar ARG,FW,,Inter,UCL,2020,1997,5.8,,5,25,12,48,4.33,2.08,0.2,0.42,15.7,0,0,1,3.4,2.6,0.11,1.6,2.4,,67,92,72.8,1043,343,44,57,77.2,11,17,64.7,8,11,72.7,1,1.4,-0.4,8,5,3,0,12,,84,8,0,2,32,4,0,0,0,0,0,49,29,14,4,70,6,2,5,1,1,1,4,,23,3.98,15,1,3,2,2,0,4,0.69,3,0,1,0,0,0,0,,3,2,0,2,1,1,12,8.3,11,162,26,16,15,61,86,6,0,0,6,0,3,1,0,,189,1,17,89,95,36,180,9,14,64.3,9,0,129,566,341,20,6,7,19,19,264,134,50.8,53,,2,0,0,6,15,7,0,0,2,0,0,0,30,6,16,27.3
Lisandro Martínez,ar ARG,MF,DF,Ajax,UCL,2020,1998,6,,0,7,3,42.9,1.17,0.5,0,0,23.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,,288,339,85,5774,1333,116,128,90.6,125,138,90.6,42,61,68.9,0,0.1,-0.1,2,31,1,0,30,,330,9,7,0,75,17,1,0,0,0,0,247,35,57,285,32,16,2,1,1,5,8,4,,7,1.17,7,0,0,0,0,0,2,0.34,2,0,0,0,0,0,0,,11,8,4,7,0,6,18,33.3,12,114,39,34.2,44,60,10,12,3,0,9,7,18,28,1,,412,23,123,250,71,3,403,11,13,84.6,11,0,287,1416,762,25,9,0,2,4,297,280,94.3,8,,2,0,0,11,3,1,1,7,8,0,0,0,65,12,17,41.4
Andrea Masiello,it ITA,DF,,Atalanta,UCL,2020,1986,2.4,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,119,129,92.2,2418,923,50,53,94.3,50,50,100,19,26,73.1,0,0,0,0,8,4,0,7,,124,5,5,0,16,7,0,0,0,0,0,105,8,16,31,94,4,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,3,5,3,0,3,8,37.5,5,34,9,26.5,18,15,1,2,1,0,1,6,14,13,0,,159,12,62,98,9,0,154,2,2,100,2,0,102,448,264,11,0,0,0,1,113,110,97.3,0,,1,0,0,6,3,2,0,6,3,0,1,0,14,0,1,0
Lukáš Masopust,cz CZE,FW,,Slavia Prague,UCL,2020,1993,5.2,,0,9,6,66.7,1.72,1.15,0,0,18.7,0,0,0,1.2,1.2,0.14,-1.2,-1.2,,135,177,76.3,2158,595,76,88,86.4,44,58,75.9,11,22,50,1,0.4,0.6,6,12,6,0,19,,172,5,0,0,47,8,6,0,0,0,0,129,30,18,36,132,6,2,1,1,6,6,5,,14,2.68,11,0,1,0,1,1,2,0.38,2,0,0,0,0,0,0,,9,7,3,6,0,2,14,14.3,12,156,44,28.2,16,74,66,9,1,0,8,6,15,1,0,,236,1,31,102,124,26,231,10,16,62.5,11,1,185,864,472,25,5,6,9,7,244,165,67.6,43,,1,0,0,10,9,3,6,6,7,0,0,0,38,1,11,8.3
Giorgos Masouras,gr GRE,FW,MF,Olympiacos,UCL,2020,1994,4.7,,0,10,2,20,2.13,0.43,0,0,14.6,0,0,0,0.7,0.7,0.07,-0.7,-0.7,,113,146,77.4,2140,569,57,65,87.7,34,38,89.5,18,34,52.9,1,0.3,0.7,7,6,1,0,6,,121,25,12,0,38,12,9,12,5,4,1,88,19,39,39,101,4,0,1,0,2,2,4,,14,2.98,8,5,1,0,0,0,2,0.43,0,2,0,0,0,0,0,,15,8,8,7,0,8,19,42.1,11,112,32,28.6,35,51,26,6,1,0,5,7,22,4,0,,203,6,44,82,90,18,182,5,15,33.3,6,2,129,624,342,16,4,2,8,2,166,118,71.1,33,,0,0,0,6,5,2,9,7,8,0,0,0,31,3,6,33.3
Clinton Mata,ao ANG,DF,,Club Brugge,UCL,2020,1992,4,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,127,176,72.2,2495,951,47,55,85.5,62,69,89.9,16,45,35.6,1,0,1,1,14,1,0,12,,152,24,9,0,34,3,3,0,0,0,0,98,35,43,20,130,5,15,1,2,4,3,6,,1,0.25,1,0,0,0,0,0,1,0.25,1,0,0,0,0,0,0,,19,13,12,6,1,11,15,73.3,4,89,23,25.8,44,42,3,5,0,0,5,10,29,12,1,,220,16,97,116,28,1,200,3,3,100,3,0,139,708,388,18,6,1,1,3,121,115,95,1,,2,1,1,5,11,0,3,10,13,0,0,0,35,8,2,80
Joël Matip,cm CMR,DF,,Liverpool,UCL,2020,1991,1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,55,63,87.3,1227,280,15,15,100,29,34,85.3,10,13,76.9,0,0,0,0,3,0,0,1,,61,2,2,0,6,2,0,0,0,0,0,53,7,3,7,54,2,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,1,1,0,1,3,33.3,2,9,4,44.4,4,5,0,1,0,0,1,1,3,4,0,,73,6,27,47,3,1,71,0,1,0,0,0,46,202,103,6,1,0,0,0,55,52,94.5,0,,0,0,0,2,0,0,0,1,0,0,0,0,9,0,2,0
Blaise Matuidi,fr FRA,MF,,Juventus,UCL,2020,1987,3.8,,1,5,1,20,1.32,0.26,0.2,1,16.7,0,0,0,0.6,0.6,0.12,0.4,0.4,,145,169,85.8,2340,470,74,83,89.2,58,65,89.2,11,14,78.6,0,0.1,-0.1,2,15,2,0,11,,164,5,1,0,30,2,2,0,0,0,0,133,19,17,127,26,6,4,0,0,3,2,5,,5,1.32,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5,3,1,2,2,0,6,0,6,80,19,23.8,24,47,9,8,0,0,8,5,10,5,0,,209,5,26,121,68,10,204,2,4,50,2,1,123,506,235,12,3,2,2,5,176,148,84.1,21,,2,0,0,9,1,1,2,5,3,0,0,0,27,7,4,63.6
Mykola Matviyenko,ua UKR,DF,,Shakhtar,UCL,2020,1996,5.9,,0,2,2,100,0.34,0.34,0,0,17.7,0,0,0,0.3,0.3,0.15,-0.3,-0.3,,290,327,88.7,6567,2099,71,78,91,152,164,92.7,65,82,79.3,0,0.2,-0.2,2,14,0,0,7,,312,15,15,0,47,12,0,0,0,0,0,247,34,46,259,50,11,0,0,1,3,6,2,,3,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,6,8,1,0,5,13,38.5,8,58,19,32.8,42,14,2,5,0,0,5,7,16,36,1,,382,62,243,163,5,1,370,1,1,100,1,0,233,1343,696,17,2,0,0,0,263,262,99.6,0,,0,0,0,2,1,0,0,7,6,0,0,0,48,9,5,64.3
Eric Maxim Choupo-Moting,cm CMR,FW,,Paris S-G,UCL,2020,1989,1.4,,1,5,1,20,3.46,0.69,0.2,1,13.7,0,0,0,0.9,0.9,0.17,0.1,0.1,,43,55,78.2,597,210,27,29,93.1,13,16,81.3,1,4,25,0,0.7,-0.7,2,1,2,0,5,,55,0,0,1,17,2,2,0,0,0,0,40,8,7,11,37,4,0,0,0,1,3,3,,6,4.15,3,0,1,0,2,0,1,0.69,1,0,0,0,0,0,0,,2,2,1,1,0,1,4,25,3,28,8,28.6,7,13,8,0,0,0,0,3,5,1,0,,72,2,12,30,34,4,72,2,6,33.3,2,0,52,287,134,5,1,2,0,2,83,57,68.7,11,,1,0,0,6,2,1,2,3,2,0,0,0,9,5,6,45.5
Noussair Mazraoui,ma MAR,DF,MF,Ajax,UCL,2020,1997,2.5,,0,2,1,50,0.8,0.4,0,0,20.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,125,145,86.2,1811,744,64,71,90.1,47,53,88.7,6,11,54.5,0,0.1,-0.1,1,11,6,1,12,,134,11,1,0,34,2,2,0,0,0,0,95,21,29,12,108,8,10,1,0,2,2,1,,6,2.4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,9,9,6,1,2,5,6,83.3,1,30,7,23.3,9,16,5,3,0,0,3,6,15,4,0,,176,13,47,93,47,4,166,3,7,42.9,3,0,119,509,291,17,4,0,1,6,119,105,88.2,9,,1,0,0,7,3,0,2,6,9,0,0,0,37,6,6,50
Kylian Mbappé,fr FRA,FW,,Paris S-G,UCL,2020,1998,7.3,,5,30,18,60,4.13,2.48,0.17,0.28,11.9,1,0,0,6.9,6.9,0.23,-1.9,-1.9,,212,268,79.1,2834,717,145,169,85.8,42,55,76.4,13,25,52,5,4.1,0.9,12,15,8,0,20,,259,9,0,3,57,3,14,1,0,0,0,212,31,25,53,206,3,3,2,2,3,14,7,,34,4.68,26,0,3,3,2,0,9,1.24,6,0,2,0,1,0,0,,5,4,1,4,0,0,5,0,5,74,23,31.1,13,28,33,3,2,0,1,2,7,0,0,,370,3,23,168,215,67,361,21,39,53.8,23,1,296,1667,1180,71,22,15,17,18,421,305,72.4,89,,1,0,0,5,10,5,14,2,4,1,0,0,42,2,3,40
Brandon Mechele,be BEL,DF,,Club Brugge,UCL,2020,1993,5,,0,2,0,0,0.4,0,0,,7.2,0,0,0,0.1,0.1,0.06,-0.1,-0.1,,175,193,90.7,4005,1152,39,41,95.1,104,108,96.3,32,44,72.7,0,0,0,0,7,0,0,10,,188,5,3,0,27,5,0,0,0,0,0,149,14,30,30,143,10,2,2,0,3,0,0,,1,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,3,7,2,0,5,11,45.5,6,53,15,28.3,30,22,1,9,3,0,6,12,21,27,0,,251,52,160,112,8,3,246,4,5,80,4,0,148,1115,730,9,3,0,1,1,153,151,98.7,3,,0,0,0,1,0,0,0,12,3,0,0,0,38,17,5,77.3
Arthur Melo,br BRA,MF,,Barcelona,UCL,2020,1996,3.3,,0,2,0,0,0.6,0,0,,18.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,,248,282,87.9,4681,1098,94,99,94.9,116,125,92.8,33,45,73.3,1,0.7,0.3,2,30,5,0,18,,261,21,9,0,38,8,3,10,7,1,0,200,50,32,9,264,3,2,3,0,2,6,8,,4,1.21,2,1,1,0,0,0,1,0.3,1,0,0,0,0,0,0,,7,5,3,0,4,3,3,100,0,93,28,30.1,18,38,37,3,0,0,3,4,11,1,0,,307,8,54,165,118,4,290,7,7,100,7,0,255,1287,519,23,10,1,2,4,268,241,89.9,19,,0,0,0,3,9,0,3,4,5,0,0,0,32,1,4,20
Thiago Mendes,br BRA,MF,,Lyon,UCL,2020,1992,5.1,,0,5,1,20,0.97,0.19,0,0,28.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,,240,281,85.4,4680,953,104,114,91.2,98,113,86.7,35,45,77.8,0,0.1,-0.1,4,32,2,0,17,,275,6,5,1,54,7,1,0,0,0,0,201,31,49,43,222,11,1,1,1,3,2,6,,9,1.75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13,10,5,5,3,6,13,46.2,7,135,47,34.8,50,72,13,17,0,0,17,6,19,5,0,,348,7,59,235,80,4,342,9,9,100,9,0,246,997,470,18,10,1,6,11,252,239,94.8,11,,2,0,0,3,7,0,1,6,10,0,0,0,58,3,3,50
Benjamin Mendy,fr FRA,DF,,Manchester City,UCL,2020,1994,4.9,,0,3,0,0,0.62,0,0,,27.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,,406,473,85.8,7270,2113,170,178,95.5,189,213,88.7,38,64,59.4,1,1,0,4,33,10,6,39,,440,33,3,0,51,8,28,0,0,0,0,332,87,54,391,40,9,30,0,0,5,4,16,,7,1.44,7,0,0,0,0,0,1,0.21,1,0,0,0,0,0,0,,9,6,5,3,1,3,7,42.9,4,63,28,44.4,24,27,12,10,1,0,9,3,12,10,0,,514,11,101,264,178,6,482,4,5,80,4,1,370,1699,1058,52,14,2,4,1,428,407,95.1,11,,3,0,0,10,3,1,28,3,6,0,0,0,41,7,3,70
