Player,Nation,Born,Season,Squad,Comp,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca
João Pedro,br BRA,1992.0,2019.0,Cagliari,it Serie A,75.0,2.64,44.0,12.0,2.0,9.0,7.0,1.0,6.0,0.21,2.0,1.0,0.0,1.0,2.0,0.0,0.0
Pedrosa,es ESP,1998.0,2019.0,Espanyol,es La Liga,8.0,0.94,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stef Peeters,be BEL,1992.0,2019.0,Caen,fr Ligue 1,5.0,1.11,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peter Pekarík,sk SVK,1986.0,2019.0,Hertha BSC,de Bundesliga,2.0,0.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pelé,gw GNB,1991.0,2019.0,Monaco,fr Ligue 1,10.0,1.92,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Maxime Pélican,fr FRA,1998.0,2019.0,Nice,fr Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Pellegri,it ITA,2001.0,2019.0,Monaco,fr Ligue 1,2.0,2.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lorenzo Pellegrini,it ITA,1996.0,2019.0,Roma,it Serie A,90.0,4.45,50.0,25.0,3.0,5.0,6.0,1.0,5.0,0.25,2.0,2.0,0.0,0.0,1.0,0.0,0.0
Luca Pellegrini,it ITA,1999.0,2019.0,Roma,it Serie A,17.0,1.63,13.0,1.0,2.0,0.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Pellegrini,it ITA,1999.0,2019.0,Cagliari,it Serie A,2.0,1.12,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Théo Pellenard,fr FRA,1994.0,2019.0,Angers,fr Ligue 1,8.0,1.45,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Pellissier,it ITA,1979.0,2019.0,Chievo,it Serie A,22.0,2.08,19.0,0.0,0.0,2.0,1.0,0.0,1.0,0.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Andy Pelmard,fr FRA,2000.0,2019.0,Nice,fr Ligue 1,2.0,0.65,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lee Peltier,eng ENG,1986.0,2019.0,Cardiff City,eng Premier League,8.0,0.47,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Federico Peluso,it ITA,1984.0,2019.0,Sassuolo,it Serie A,4.0,0.27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubén Peña,es ESP,1991.0,2019.0,Eibar,es La Liga,77.0,2.59,59.0,5.0,8.0,2.0,2.0,1.0,6.0,0.2,5.0,0.0,1.0,0.0,0.0,0.0,0.0
Nicolas Pépé,ci CIV,1995.0,2019.0,Lille,fr Ligue 1,176.0,4.77,103.0,10.0,24.0,9.0,27.0,3.0,37.0,1.0,16.0,3.0,7.0,4.0,6.0,1.0,0.0
Pepín,gq EQG,1996.0,2019.0,Parma,it Serie A,1.0,1.17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Pereira,br BRA,1996.0,2019.0,Manchester Utd,eng Premier League,20.0,3.01,16.0,0.0,2.0,1.0,1.0,0.0,2.0,0.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Matheus Pereira,br BRA,1996.0,2019.0,Nürnberg,de Bundesliga,36.0,2.63,25.0,0.0,5.0,2.0,3.0,1.0,3.0,0.22,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Pedro Pereira,pt POR,1998.0,2019.0,Genoa,it Serie A,30.0,1.95,21.0,6.0,0.0,1.0,1.0,1.0,1.0,0.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Ricardo Pereira,pt POR,1993.0,2019.0,Leicester City,eng Premier League,73.0,2.1,44.0,4.0,12.0,5.0,6.0,2.0,14.0,0.4,9.0,0.0,3.0,0.0,2.0,0.0,0.0
Roberto Pereyra,ar ARG,1991.0,2019.0,Watford,eng Premier League,85.0,2.72,60.0,3.0,9.0,4.0,8.0,0.0,11.0,0.35,6.0,0.0,3.0,0.0,1.0,0.0,1.0
Ayoze Pérez,es ESP,1993.0,2019.0,Newcastle Utd,eng Premier League,92.0,2.84,63.0,1.0,10.0,6.0,7.0,5.0,6.0,0.19,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Carles Pérez,es ESP,1998.0,2019.0,Barcelona,es La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hernán Pérez,py PAR,1989.0,2019.0,Espanyol,es La Liga,28.0,3.17,22.0,0.0,4.0,2.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Pérez,es ESP,1988.0,2019.0,West Ham,eng Premier League,12.0,2.27,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubén Pérez,es ESP,1989.0,2019.0,Leganés,es La Liga,40.0,1.46,34.0,3.0,2.0,0.0,1.0,0.0,5.0,0.18,4.0,0.0,1.0,0.0,0.0,0.0,0.0
Stipe Perica,hr CRO,1995.0,2019.0,Frosinone,it Serie A,9.0,1.69,5.0,0.0,0.0,2.0,2.0,0.0,1.0,0.19,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ivan Perišić,hr CRO,1989.0,2019.0,Inter,it Serie A,104.0,3.47,79.0,8.0,3.0,10.0,2.0,2.0,9.0,0.3,4.0,1.0,1.0,2.0,1.0,0.0,0.0
Diego Perotti,ar ARG,1988.0,2019.0,Roma,it Serie A,34.0,4.58,24.0,4.0,1.0,4.0,1.0,0.0,1.0,0.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Loïc Perrin,fr FRA,1985.0,2019.0,Saint-Étienne,fr Ligue 1,18.0,0.6,15.0,1.0,0.0,1.0,0.0,1.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Matteo Pessina,it ITA,1997.0,2019.0,Atalanta,it Serie A,4.0,1.53,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Petagna,it ITA,1995.0,2019.0,SPAL,it Serie A,70.0,2.08,56.0,1.0,4.0,3.0,4.0,2.0,7.0,0.21,6.0,0.0,0.0,0.0,1.0,0.0,0.0
Nils Petersen,de GER,1988.0,2019.0,Freiburg,de Bundesliga,45.0,2.1,36.0,0.0,0.0,4.0,5.0,0.0,6.0,0.28,4.0,0.0,0.0,2.0,0.0,0.0,0.0
Ondřej Petrák,cz CZE,1992.0,2019.0,Nürnberg,de Bundesliga,16.0,0.89,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Germán Pezzella,ar ARG,1991.0,2019.0,Fiorentina,it Serie A,16.0,0.51,13.0,1.0,0.0,1.0,0.0,1.0,3.0,0.09,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Giuseppe Pezzella,it ITA,1997.0,2019.0,Udinese,it Serie A,3.0,1.47,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giuseppe Pezzella,it ITA,1997.0,2019.0,Genoa,it Serie A,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthias Phaeton,fr FRA,2000.0,2019.0,Guingamp,fr Ligue 1,2.0,3.21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian Philipp,de GER,1994.0,2019.0,Dortmund,de Bundesliga,17.0,2.02,12.0,0.0,1.0,1.0,3.0,0.0,4.0,0.47,3.0,0.0,0.0,0.0,1.0,0.0,0.0
Lebogang Phiri,za RSA,1994.0,2019.0,Guingamp,fr Ligue 1,30.0,1.4,25.0,0.0,2.0,2.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Krzysztof Piątek,pl POL,1995.0,2019.0,Milan,it Serie A,41.0,2.32,26.0,0.0,3.0,4.0,7.0,0.0,3.0,0.17,1.0,0.0,0.0,0.0,1.0,0.0,1.0
Krzysztof Piątek,pl POL,1995.0,2019.0,Genoa,it Serie A,35.0,2.29,21.0,0.0,2.0,4.0,7.0,1.0,3.0,0.2,0.0,0.0,0.0,1.0,2.0,0.0,0.0
Pablo Piatti,ar ARG,1989.0,2019.0,Espanyol,es La Liga,33.0,4.0,19.0,3.0,2.0,1.0,6.0,2.0,1.0,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lucas Piazon,br BRA,1994.0,2019.0,Chievo,it Serie A,2.0,2.14,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristiano Piccini,it ITA,1992.0,2019.0,Valencia,es La Liga,24.0,1.16,17.0,1.0,3.0,1.0,2.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Roberto Piccoli,it ITA,2001.0,2019.0,Atalanta,it Serie A,1.0,1.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jérémy Pied,fr FRA,1989.0,2019.0,Lille,fr Ligue 1,9.0,1.73,8.0,1.0,0.0,0.0,0.0,0.0,2.0,0.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Ronaël Pierre-Gabriel,fr FRA,1998.0,2019.0,Monaco,fr Ligue 1,2.0,0.51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Pieters,nl NED,1988.0,2019.0,Amiens,fr Ligue 1,21.0,1.5,17.0,2.0,1.0,0.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomás Pina Isla,es ESP,1987.0,2019.0,Alavés,es La Liga,45.0,1.73,37.0,2.0,1.0,0.0,5.0,0.0,2.0,0.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Andrea Pinamonti,it ITA,1999.0,2019.0,Frosinone,it Serie A,39.0,2.16,30.0,0.0,3.0,4.0,1.0,1.0,8.0,0.44,6.0,0.0,0.0,2.0,0.0,0.0,0.0
Virgile Pinson,fr FRA,1996.0,2019.0,Reims,fr Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lenny Pintor,fr FRA,2000.0,2019.0,Lyon,fr Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerard Piqué,es ESP,1987.0,2019.0,Barcelona,es La Liga,25.0,0.71,17.0,0.0,2.0,4.0,1.0,1.0,6.0,0.17,2.0,0.0,1.0,2.0,1.0,0.0,0.0
Facundo Píriz,uy URU,1990.0,2019.0,Montpellier,fr Ligue 1,3.0,2.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabio Pisacane,it ITA,1986.0,2019.0,Cagliari,it Serie A,7.0,0.28,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Łukasz Piszczek,pl POL,1985.0,2019.0,Dortmund,de Bundesliga,30.0,1.54,24.0,2.0,1.0,1.0,0.0,2.0,8.0,0.41,7.0,0.0,0.0,1.0,0.0,0.0,0.0
Claudio Pizarro,pe PER,1978.0,2019.0,Werder Bremen,de Bundesliga,21.0,2.73,19.0,0.0,0.0,1.0,0.0,0.0,5.0,0.65,3.0,0.0,0.0,1.0,0.0,0.0,1.0
Marko Pjaca,hr CRO,1995.0,2019.0,Fiorentina,it Serie A,32.0,3.84,22.0,1.0,5.0,3.0,1.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Miralem Pjanić,ba BIH,1990.0,2019.0,Juventus,it Serie A,113.0,4.46,65.0,41.0,0.0,2.0,1.0,3.0,9.0,0.36,3.0,3.0,0.0,1.0,0.0,1.0,1.0
Carles Planas,es ESP,1991.0,2019.0,Girona,es La Liga,6.0,1.29,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.43,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Óscar Plano,es ESP,1991.0,2019.0,Valladolid,es La Liga,68.0,2.27,49.0,5.0,3.0,3.0,6.0,2.0,8.0,0.27,6.0,1.0,0.0,0.0,1.0,0.0,0.0
Jaroslav Plašil,cz CZE,1982.0,2019.0,Bordeaux,fr Ligue 1,37.0,2.31,24.0,6.0,1.0,2.0,2.0,2.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Plattenhardt,de GER,1992.0,2019.0,Hertha BSC,de Bundesliga,44.0,2.06,22.0,18.0,0.0,2.0,1.0,1.0,4.0,0.19,3.0,1.0,0.0,0.0,0.0,0.0,0.0
Stiven Plaza,ec ECU,1999.0,2019.0,Valladolid,es La Liga,1.0,2.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alassane Pléa,fr FRA,1993.0,2019.0,M'Gladbach,de Bundesliga,71.0,2.55,52.0,0.0,7.0,8.0,4.0,0.0,8.0,0.29,5.0,0.0,1.0,1.0,1.0,0.0,0.0
Morgan Poaty,cg CGO,1997.0,2019.0,Montpellier,fr Ligue 1,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Pogba,fr FRA,1993.0,2019.0,Manchester Utd,eng Premier League,142.0,4.25,108.0,0.0,9.0,13.0,11.0,1.0,18.0,0.54,13.0,0.0,1.0,2.0,2.0,0.0,0.0
Denis-Will Poha,fr FRA,1997.0,2019.0,Rennes,fr Ligue 1,1.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Poli,it ITA,1989.0,2019.0,Bologna,it Serie A,32.0,1.49,25.0,1.0,2.0,3.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo Politano,it ITA,1993.0,2019.0,Inter,it Serie A,124.0,4.38,85.0,23.0,5.0,6.0,5.0,0.0,12.0,0.42,9.0,1.0,1.0,0.0,1.0,0.0,0.0
Pierre-Yves Polomat,fr FRA,1993.0,2019.0,Saint-Étienne,fr Ligue 1,23.0,2.18,19.0,1.0,2.0,1.0,0.0,0.0,4.0,0.38,3.0,1.0,0.0,0.0,0.0,0.0,0.0
Pere Pons,es ESP,1993.0,2019.0,Girona,es La Liga,39.0,1.26,30.0,1.0,2.0,3.0,3.0,0.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Porro,es ESP,1999.0,2019.0,Girona,es La Liga,42.0,1.71,35.0,1.0,2.0,2.0,2.0,0.0,7.0,0.28,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Manolo Portanova,it ITA,2000.0,2019.0,Juventus,it Serie A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Portillo,es ESP,1990.0,2019.0,Getafe,es La Liga,61.0,2.75,51.0,2.0,3.0,0.0,4.0,1.0,11.0,0.5,9.0,0.0,1.0,0.0,1.0,0.0,0.0
Portu,es ESP,1992.0,2019.0,Girona,es La Liga,71.0,2.27,51.0,0.0,6.0,5.0,7.0,2.0,8.0,0.26,6.0,0.0,0.0,1.0,0.0,1.0,0.0
Stefan Posch,at AUT,1997.0,2019.0,Hoffenheim,de Bundesliga,9.0,0.58,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Postigo,es ESP,1988.0,2019.0,Levante,es La Liga,7.0,0.43,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Yussuf Poulsen,dk DEN,1994.0,2019.0,RB Leipzig,de Bundesliga,73.0,2.68,54.0,0.0,6.0,3.0,8.0,2.0,12.0,0.44,6.0,0.0,2.0,1.0,1.0,2.0,0.0
Maxime Poundjé,fr FRA,1992.0,2019.0,Bordeaux,fr Ligue 1,46.0,1.63,43.0,1.0,1.0,0.0,1.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0
José Pozo,es ESP,1996.0,2019.0,Rayo Vallecano,es La Liga,65.0,3.62,52.0,0.0,6.0,2.0,5.0,0.0,3.0,0.17,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Dennis Praet,be BEL,1994.0,2019.0,Sampdoria,it Serie A,80.0,2.49,62.0,6.0,2.0,2.0,6.0,2.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanjin Prcić,ba BIH,1993.0,2019.0,Levante,es La Liga,8.0,1.35,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanjin Prcić,ba BIH,1993.0,2019.0,Strasbourg,fr Ligue 1,38.0,3.25,21.0,15.0,2.0,0.0,0.0,0.0,2.0,0.17,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Nicolas de Préville,fr FRA,1991.0,2019.0,Bordeaux,fr Ligue 1,43.0,3.04,22.0,10.0,3.0,4.0,3.0,1.0,5.0,0.35,2.0,1.0,1.0,1.0,0.0,0.0,0.0
Edgar Prib,de GER,1989.0,2019.0,Hannover 96,de Bundesliga,11.0,4.9,5.0,4.0,0.0,0.0,1.0,1.0,2.0,0.89,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Alex Pritchard,eng ENG,1993.0,2019.0,Huddersfield,eng Premier League,73.0,3.16,45.0,10.0,3.0,2.0,9.0,4.0,5.0,0.22,2.0,2.0,0.0,0.0,0.0,1.0,0.0
Sebastian Prödl,at AUT,1987.0,2019.0,Watford,eng Premier League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quincy Promes,nl NED,1992.0,2019.0,Sevilla,es La Liga,53.0,3.01,45.0,2.0,2.0,3.0,1.0,0.0,10.0,0.57,7.0,0.0,0.0,2.0,1.0,0.0,0.0
Davy Pröpper,nl NED,1991.0,2019.0,Brighton,eng Premier League,46.0,1.63,42.0,0.0,1.0,1.0,2.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Javi Puado,es ESP,1998.0,2019.0,Espanyol,es La Liga,9.0,2.26,5.0,0.0,2.0,0.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Manuel Pucciarelli,it ITA,1991.0,2019.0,Chievo,it Serie A,3.0,0.89,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riqui Puig,es ESP,1999.0,2019.0,Barcelona,es La Liga,3.0,1.73,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erick Pulgar,cl CHI,1994.0,2019.0,Bologna,it Serie A,103.0,3.93,54.0,39.0,1.0,2.0,3.0,2.0,11.0,0.42,4.0,4.0,0.0,1.0,0.0,0.0,2.0
Jorge Pulido,es ESP,1991.0,2019.0,Huesca,es La Liga,28.0,0.9,22.0,3.0,0.0,2.0,0.0,1.0,4.0,0.13,4.0,0.0,0.0,0.0,0.0,0.0,0.0
Christian Pulisic,us USA,1998.0,2019.0,Dortmund,de Bundesliga,53.0,5.12,30.0,5.0,9.0,4.0,5.0,0.0,11.0,1.06,4.0,0.0,3.0,2.0,2.0,0.0,0.0
Jason Puncheon,eng ENG,1986.0,2019.0,Huddersfield,eng Premier League,2.0,13.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Puncheon,eng ENG,1986.0,2019.0,Crystal Palace,eng Premier League,8.0,1.88,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignacio Pussetto,ar ARG,1995.0,2019.0,Udinese,it Serie A,75.0,3.1,41.0,1.0,11.0,4.0,9.0,9.0,10.0,0.41,5.0,0.0,1.0,1.0,2.0,1.0,0.0
Fabio Quagliarella,it ITA,1983.0,2019.0,Sampdoria,it Serie A,78.0,2.19,56.0,0.0,4.0,10.0,6.0,2.0,18.0,0.51,13.0,0.0,2.0,3.0,0.0,0.0,0.0
Robin Quaison,se SWE,1993.0,2019.0,Mainz 05,de Bundesliga,41.0,1.68,33.0,0.0,3.0,1.0,4.0,0.0,5.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0
Collin Quaner,de GER,1991.0,2019.0,Huddersfield,eng Premier League,3.0,6.92,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Domingos Quina,pt POR,1999.0,2019.0,Watford,eng Premier League,7.0,1.86,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavi Quintillà,es ESP,1996.0,2019.0,Villarreal,es La Liga,5.0,0.72,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Raba,es ESP,1995.0,2019.0,Villarreal,es La Liga,6.0,2.83,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.47,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Adrien Rabiot,fr FRA,1995.0,2019.0,Paris S-G,fr Ligue 1,19.0,1.61,17.0,0.0,1.0,1.0,0.0,0.0,5.0,0.42,4.0,0.0,0.0,1.0,0.0,0.0,0.0
Nemanja Radonjić,rs SRB,1996.0,2019.0,Marseille,fr Ligue 1,19.0,2.51,10.0,1.0,3.0,1.0,2.0,2.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Radovanović,rs SRB,1988.0,2019.0,Chievo,it Serie A,26.0,1.83,22.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Radovanović,rs SRB,1988.0,2019.0,Genoa,it Serie A,24.0,1.27,22.0,0.0,1.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Ștefan Radu,ro ROU,1986.0,2019.0,Lazio,it Serie A,27.0,1.08,24.0,0.0,0.0,2.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Rafael,br BRA,1990.0,2019.0,Lyon,fr Ligue 1,30.0,2.64,26.0,0.0,0.0,1.0,2.0,1.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Raffael,br BRA,1985.0,2019.0,M'Gladbach,de Bundesliga,23.0,3.81,20.0,0.0,2.0,1.0,0.0,0.0,3.0,0.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0
Rafinha,br BRA,1993.0,2019.0,Barcelona,es La Liga,3.0,1.21,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafinha,br BRA,1985.0,2019.0,Bayern Munich,de Bundesliga,18.0,1.8,15.0,1.0,0.0,1.0,1.0,0.0,3.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrea Raggi,it ITA,1984.0,2019.0,Monaco,fr Ligue 1,5.0,0.91,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baba Rahman,gh GHA,1994.0,2019.0,Reims,fr Ligue 1,11.0,1.03,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Baba Rahman,gh GHA,1994.0,2019.0,Schalke 04,de Bundesliga,4.0,2.22,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ivan Rakitić,hr CRO,1988.0,2019.0,Barcelona,es La Liga,52.0,1.77,47.0,1.0,1.0,1.0,1.0,1.0,11.0,0.37,11.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Ralls,eng ENG,1993.0,2019.0,Cardiff City,eng Premier League,49.0,2.25,20.0,24.0,1.0,2.0,1.0,1.0,4.0,0.18,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Jonás Ramalho,es ESP,1993.0,2019.0,Girona,es La Liga,12.0,0.67,6.0,1.0,0.0,0.0,3.0,2.0,3.0,0.17,0.0,0.0,0.0,0.0,2.0,1.0,0.0
Benito Raman,be BEL,1994.0,2019.0,Düsseldorf,de Bundesliga,48.0,2.57,35.0,0.0,6.0,4.0,3.0,0.0,10.0,0.54,6.0,0.0,3.0,1.0,0.0,0.0,0.0
Adil Rami,fr FRA,1985.0,2019.0,Marseille,fr Ligue 1,8.0,0.51,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Gastón Ramírez,uy URU,1990.0,2019.0,Sampdoria,it Serie A,51.0,2.91,34.0,12.0,1.0,1.0,3.0,0.0,7.0,0.4,4.0,2.0,0.0,0.0,1.0,0.0,0.0
Sandro Ramírez,es ESP,1995.0,2019.0,Real Sociedad,es La Liga,35.0,2.99,22.0,5.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iván Ramis,es ESP,1984.0,2019.0,Eibar,es La Liga,6.0,0.32,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Chris Ramos,es ESP,1997.0,2019.0,Valladolid,es La Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Ramos,es ESP,1986.0,2019.0,Real Madrid,es La Liga,28.0,1.02,22.0,1.0,2.0,2.0,1.0,0.0,5.0,0.18,4.0,0.0,0.0,1.0,0.0,0.0,0.0
Aaron Ramsey,wal WAL,1990.0,2019.0,Arsenal,eng Premier League,45.0,3.04,38.0,0.0,2.0,3.0,1.0,1.0,11.0,0.74,10.0,0.0,1.0,0.0,0.0,0.0,0.0
