Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Marcelo,br BRA,DF,,Lyon,UCL,2019,1987,8,,0,2,0,0,0.25,0,0,,12.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,,350,403,86.8,8457,1941,71,82,86.6,184,194,94.8,94,125,75.2,0,0,0,0,11,0,0,10,,385,18,18,0,39,23,0,0,0,0,0,323,22,58,17,362,19,0,0,3,9,2,0,,4,0.5,2,1,0,0,0,1,1,0.12,0,1,0,0,0,0,0,,14,8,10,4,0,4,10,40,6,67,18,26.9,50,15,2,12,9,0,3,16,30,59,0,,511,76,273,241,10,7,495,0,0,,0,0,313,1136,472,7,1,0,5,1,329,325,98.8,4,,0,0,0,6,0,0,0,16,8,0,0,0,64,14,3,82.4
Moussa Marega,ml MLI,FW,MF,Porto,UCL,2019,1991,9.3,,6,24,13,54.2,2.57,1.39,0.17,0.31,13,0,2,2,5.2,3.7,0.15,0.8,0.3,,109,155,70.3,1635,363,59,81,72.8,34,47,72.3,8,17,47.1,2,1.5,0.5,4,8,2,0,12,,144,11,0,1,25,2,12,0,0,0,0,92,42,21,12,117,12,4,5,0,4,6,7,,15,1.61,7,0,1,5,2,0,4,0.43,3,0,0,0,1,0,0,,6,4,1,3,2,2,4,50,2,137,32,23.4,26,56,55,7,3,0,4,4,10,7,0,,288,12,31,140,141,51,275,6,17,35.3,6,0,199,974,536,25,9,4,28,24,423,207,48.9,90,,1,0,0,18,11,13,12,4,4,1,0,0,34,10,19,34.5
José María Giménez,uy URU,DF,,Atlético Madrid,UCL,2019,1995,4,,2,3,2,66.7,0.75,0.5,0.67,1,12.7,0,0,0,0.3,0.3,0.09,1.7,1.7,,122,148,82.4,2645,1002,37,37,100,60,68,88.2,24,41,58.5,0,0,0,1,14,1,0,13,,138,10,9,0,13,5,0,0,0,0,0,104,8,36,11,121,11,1,0,0,6,1,2,,2,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,7,4,3,0,5,7,71.4,2,26,5,19.2,21,5,0,4,3,0,1,5,12,28,1,,197,32,87,114,6,3,187,0,0,,0,0,105,589,322,7,0,0,1,0,103,101,98.1,2,,3,0,0,7,4,0,0,5,7,0,0,0,36,7,5,58.3
Mariano,br BRA,DF,,Galatasaray,UCL,2019,1986,2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,128,158,81,2609,1033,46,53,86.8,57,66,86.4,24,36,66.7,0,0,0,1,13,7,1,24,,145,13,1,0,15,7,2,0,0,0,0,110,22,26,18,124,4,12,0,1,3,1,7,,7,3.44,6,1,0,0,0,0,1,0.49,1,0,0,0,0,0,0,,4,2,3,1,0,4,8,50,4,16,7,43.8,5,7,4,0,0,0,0,4,8,3,0,,174,4,33,99,54,0,161,4,6,66.7,5,0,139,667,443,24,6,0,0,2,142,136,95.8,6,,0,0,0,2,1,1,2,4,2,0,1,0,14,0,0,
Mariano,do DOM,FW,,Real Madrid,UCL,2019,1993,0.9,,1,5,1,20,5.77,1.15,0.2,1,11.7,0,0,0,0.3,0.3,0.05,0.7,0.7,,17,20,85,345,71,5,7,71.4,8,9,88.9,4,4,100,0,0.1,-0.1,3,2,0,0,2,,20,0,0,0,3,0,0,0,0,0,0,13,4,3,0,16,3,0,0,0,0,0,0,,4,4.62,3,0,1,0,0,0,1,1.15,0,0,1,0,0,0,0,,1,1,0,0,1,0,1,0,1,19,3,15.8,1,10,8,2,0,0,2,0,1,2,0,,38,1,5,18,20,10,38,2,2,100,2,0,24,127,81,5,1,0,3,2,57,27,47.4,14,,0,0,0,4,2,2,0,0,1,0,0,0,4,3,3,50
Marko Marin,de GER,MF,FW,Red Star,UCL,2019,1989,4.6,,1,7,4,57.1,1.52,0.87,0.14,0.25,14.8,0,0,0,0.4,0.4,0.06,0.6,0.6,,116,166,69.9,1985,576,61,73,83.6,40,55,72.7,14,33,42.4,2,0.8,1.2,9,7,2,0,11,,142,24,8,2,34,8,8,11,0,0,0,114,19,33,15,141,4,4,2,2,3,6,6,,18,3.91,10,5,2,0,1,0,5,1.09,3,1,1,0,0,0,0,,4,4,1,2,1,2,9,22.2,7,67,11,16.4,13,33,21,2,0,0,2,1,5,0,0,,201,1,35,110,73,12,178,8,12,66.7,9,0,149,676,393,20,7,3,5,5,167,141,84.4,14,,1,0,0,4,8,2,8,1,4,0,0,0,24,0,0,
Marlos,ua UKR,FW,MF,Shakhtar,UCL,2019,1988,2.9,,0,5,1,20,1.7,0.34,0,0,15.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,,134,150,89.3,2412,369,61,65,93.8,53,61,86.9,18,20,90,1,0.4,0.6,6,6,6,0,10,,144,6,3,0,39,6,1,1,0,0,0,120,14,16,118,29,1,2,0,1,1,0,2,,10,3.4,8,0,1,1,0,0,2,0.68,2,0,0,0,0,0,0,,5,4,4,1,0,0,3,0,3,78,14,17.9,20,51,7,2,0,0,2,2,7,0,0,,177,2,26,98,72,10,172,4,7,57.1,5,0,147,952,645,28,8,2,4,5,168,145,86.3,16,,0,0,0,3,3,0,1,2,4,0,0,0,16,0,1,0
Marquinhos,br BRA,MF,DF,Paris S-G,UCL,2019,1994,7,,1,3,2,66.7,0.43,0.29,0.33,0.5,7.3,0,0,0,0.4,0.4,0.15,0.6,0.6,,437,476,91.8,8615,1986,158,168,94,203,215,94.4,67,82,81.7,0,0.2,-0.2,3,23,2,0,13,,455,21,20,1,60,11,0,0,0,0,0,389,41,46,86,371,15,1,1,1,4,2,3,,8,1.14,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,11,6,4,5,2,3,12,25,9,166,41,24.7,61,88,17,13,3,0,10,9,20,21,0,,539,48,227,289,43,5,519,2,3,66.7,2,0,345,1469,700,16,6,0,1,4,417,392,94,5,,2,0,0,8,2,1,0,9,6,0,0,0,69,5,7,41.7
Anthony Martial,fr FRA,FW,MF,Manchester Utd,UCL,2019,1995,5.6,,1,12,2,16.7,2.13,0.36,0.08,0.5,17.9,0,0,0,0.9,0.9,0.08,0.1,0.1,,181,227,79.7,2467,750,121,135,89.6,54,71,76.1,4,9,44.4,0,0.9,-0.9,9,17,8,1,22,,226,1,0,1,42,1,13,0,0,0,0,198,15,14,36,186,3,1,1,2,1,6,7,,21,3.73,12,0,4,3,2,0,1,0.18,1,0,0,0,0,0,0,,5,3,2,3,0,1,3,33.3,2,60,15,25,16,30,14,5,0,0,5,3,8,2,0,,318,5,35,149,165,38,317,19,31,61.3,20,3,290,1439,916,55,19,13,13,18,326,261,80.1,52,,1,0,0,7,10,3,13,3,3,0,0,0,30,1,5,16.7
Javi Martínez,es ESP,MF,,Bayern Munich,UCL,2019,1988,5.8,,1,4,1,25,0.69,0.17,0.25,1,12.2,0,0,0,0.3,0.3,0.07,0.7,0.7,,264,312,84.6,4672,1241,119,128,93,117,142,82.4,25,36,69.4,0,0,0,1,21,1,0,17,,303,9,6,0,35,3,1,0,0,0,0,220,28,64,74,195,26,2,1,0,4,2,3,,2,0.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,12,8,8,1,3,10,30,7,107,37,34.6,29,66,12,15,2,0,13,14,31,13,0,,382,14,112,252,35,5,376,1,1,100,1,0,213,798,401,15,6,0,4,5,240,228,95,9,,1,0,0,11,14,1,1,14,12,0,0,0,84,18,6,75
Lautaro Martínez,ar ARG,MF,FW,Inter,UCL,2019,1997,0.6,,0,3,1,33.3,4.82,1.61,0,0,12.3,0,0,0,0.3,0.3,0.11,-0.3,-0.3,,6,12,50,98,14,3,6,50,2,4,50,1,2,50,0,0,0,0,0,0,0,1,,12,0,0,0,3,0,1,0,0,0,0,7,3,2,6,5,1,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,11,2,18.2,0,9,2,3,1,0,2,0,0,0,0,,27,0,3,12,13,4,27,2,3,66.7,2,0,20,44,28,2,1,0,2,2,31,17,54.8,10,,1,0,0,4,2,0,1,0,0,0,0,0,6,0,4,0
Gelson Martins,pt POR,MF,FW,Atlético Madrid,UCL,2019,1995,1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,24,26,92.3,327,119,18,19,94.7,5,6,83.3,1,1,100,0,0.2,-0.2,1,4,1,1,3,,25,1,0,0,4,0,1,0,0,0,0,19,3,4,3,19,3,1,0,0,0,0,0,,3,3.07,3,0,0,0,0,0,1,1.02,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,27,7,25.9,3,11,13,0,0,0,0,0,0,1,0,,38,1,5,20,16,2,37,0,2,0,1,0,26,123,43,2,1,0,4,2,44,24,54.5,7,,0,0,0,0,2,0,1,0,0,0,0,0,11,0,2,0
Omar Mascarell,es ESP,MF,,Schalke 04,UCL,2019,1993,2.5,,0,1,0,0,0.4,0,0,,25,0,0,0,0,0,0.04,0,0,,109,130,83.8,2247,370,36,44,81.8,57,62,91.9,16,23,69.6,0,0.1,-0.1,3,11,0,0,8,,125,5,4,0,25,8,0,1,0,0,0,102,12,16,19,101,9,0,0,0,1,1,1,,3,1.2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,5,0,7,2,3,5,60,2,50,13,26,19,28,3,3,1,0,2,5,14,6,0,,157,5,32,107,25,0,153,1,2,50,1,0,94,604,176,9,2,0,0,2,103,102,99,2,,2,0,0,4,2,0,0,5,5,0,0,0,25,2,4,33.3
Han-Noah Massengo,fr FRA,MF,,Monaco,UCL,2019,2001,2,,0,1,0,0,0.5,0,0,,26.5,0,0,0,0,0,0.03,0,0,,72,80,90,1151,194,35,38,92.1,32,36,88.9,4,4,100,0,0,0,1,10,0,0,4,,79,1,1,0,12,0,2,0,0,0,0,73,5,2,11,67,1,0,0,0,0,1,0,,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4,1,3,1,0,2,0,2,52,7,13.5,11,35,6,3,0,0,3,3,8,3,0,,109,4,38,59,18,1,109,4,5,80,4,0,93,486,142,6,0,1,2,11,86,78,90.7,5,,0,0,0,0,3,0,2,3,4,0,0,0,16,1,0,100
Clinton Mata,ao ANG,DF,MF,Club Brugge,UCL,2019,1992,2.3,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,99,125,79.2,1537,806,61,62,98.4,30,38,78.9,7,20,35,0,0.1,-0.1,3,6,2,1,14,,106,19,0,0,8,1,3,0,0,0,0,76,26,23,5,98,3,19,0,0,3,1,4,,6,2.58,6,0,0,0,0,0,1,0.43,1,0,0,0,0,0,0,,12,11,7,2,3,3,9,33.3,6,51,25,49,36,9,6,3,0,0,3,1,13,6,0,,155,8,47,87,33,1,136,3,5,60,3,0,100,514,360,9,7,0,4,3,96,87,90.6,4,,0,0,0,1,3,0,3,1,11,0,0,0,24,1,3,25
Juan Mata,es ESP,FW,MF,Manchester Utd,UCL,2019,1988,3.1,,1,8,1,12.5,2.59,0.32,0.13,1,16.7,1,0,0,0.8,0.8,0.11,0.2,0.2,,124,148,83.8,2078,347,67,72,93.1,39,47,83,15,25,60,0,0.1,-0.1,2,8,1,1,5,,132,16,7,1,24,9,9,4,0,0,0,111,17,20,114,29,1,4,0,2,1,4,1,,5,1.62,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,3,3,1,1,1,1,4,25,3,62,10,16.1,14,34,14,4,0,0,4,1,4,3,0,,178,5,19,91,77,14,162,4,6,66.7,4,0,141,506,260,13,5,0,4,3,179,137,76.5,20,,0,0,0,2,2,1,9,1,3,0,0,0,10,0,1,0
Nemanja Matić,rs SRB,MF,,Manchester Utd,UCL,2019,1988,6,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,379,430,88.1,7356,1884,163,173,94.2,158,177,89.3,57,71,80.3,0,0.1,-0.1,4,40,6,1,29,,415,15,12,0,70,20,3,0,0,0,0,351,36,43,354,51,14,3,2,0,8,4,10,,10,1.67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,9,7,4,0,4,9,44.4,5,157,34,21.7,54,90,13,15,5,0,10,10,21,10,0,,482,26,125,327,73,3,469,7,8,87.5,7,0,374,1915,1021,39,14,0,3,6,358,346,96.6,9,,2,0,0,7,6,2,3,10,9,0,0,0,67,8,7,53.3
Joël Matip,cm CMR,DF,,Liverpool,UCL,2019,1991,8,,0,5,0,0,0.62,0,0,,9.8,0,0,0,0.7,0.7,0.13,-0.7,-0.7,,359,418,85.9,8087,2835,80,92,87,207,216,95.8,70,108,64.8,1,0.2,0.8,3,27,0,0,20,,402,16,14,1,60,16,0,0,0,0,0,294,31,93,38,338,29,2,2,0,6,3,4,,9,1.13,8,0,0,1,0,0,2,0.25,2,0,0,0,0,0,0,,15,13,12,3,0,4,9,44.4,5,65,19,29.2,38,25,2,17,4,0,13,20,35,39,1,,515,73,296,244,14,7,500,0,0,,0,0,300,1806,1115,21,2,0,0,0,310,299,96.5,3,,2,0,0,8,6,0,0,20,13,0,0,1,99,15,5,75
Blaise Matuidi,fr FRA,MF,,Juventus,UCL,2019,1987,7.6,,0,5,2,40,0.66,0.26,0,0,13.2,0,0,0,0.6,0.6,0.12,-0.6,-0.6,,261,305,85.6,4449,1184,136,146,93.2,92,108,85.2,27,35,77.1,1,0.3,0.7,5,17,3,2,22,,299,6,1,1,50,5,7,0,0,0,0,231,40,34,240,35,19,5,1,0,3,8,6,,13,1.72,9,0,1,2,0,1,1,0.13,0,0,0,1,0,0,0,,17,11,7,7,3,5,18,27.8,13,179,52,29.1,75,81,23,12,2,0,10,9,26,5,0,,378,9,58,251,89,14,372,7,10,70,7,0,267,1100,587,27,13,2,9,6,324,273,84.3,22,,2,0,0,12,4,1,7,9,11,0,0,0,46,8,8,50
Mykola Matviyenko,ua UKR,DF,,Shakhtar,UCL,2019,1996,5,,0,3,0,0,0.6,0,0,,16,0,0,0,0.2,0.2,0.06,-0.2,-0.2,,228,262,87,4311,1313,87,93,93.5,116,129,89.9,24,36,66.7,0,0.2,-0.2,4,10,4,1,7,,233,29,7,1,44,7,3,0,0,0,0,196,31,35,173,51,14,22,1,0,3,5,3,,7,1.4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,7,7,5,2,0,1,11,9.1,10,81,25,30.9,57,23,1,8,1,0,7,12,19,18,0,,314,19,124,150,55,7,285,2,5,40,2,0,193,844,276,6,2,1,3,1,210,201,95.7,12,,1,0,0,4,4,1,3,12,7,0,0,0,35,5,4,55.6
Eric Maxim Choupo-Moting,cm CMR,FW,,Paris S-G,UCL,2019,1989,0.6,,0,2,1,50,3.4,1.7,0,0,15.4,0,0,0,0.1,0.1,0.05,-0.1,-0.1,,16,19,84.2,218,33,9,9,100,7,10,70,0,0,,0,0.1,-0.1,1,2,0,0,0,,19,0,0,0,4,0,1,0,0,0,0,15,2,2,2,13,0,0,1,0,0,0,0,,3,5.09,3,0,0,0,0,0,1,1.7,1,0,0,0,0,0,0,,2,1,1,0,1,0,1,0,1,10,5,50,3,4,3,1,0,0,1,0,2,1,0,,26,0,9,9,10,4,26,0,1,0,0,0,18,132,67,3,0,1,1,0,24,16,66.7,8,,0,0,0,1,0,2,1,0,1,0,0,0,6,3,1,75
Maycon,br BRA,MF,,Shakhtar,UCL,2019,1997,5,,1,7,1,14.3,1.4,0.2,0.14,1,16.5,0,0,0,0.5,0.5,0.08,0.5,0.5,,225,260,86.5,4507,1101,72,81,88.9,123,129,95.3,28,46,60.9,0,0.3,-0.3,2,15,5,1,18,,251,9,5,1,41,7,3,4,0,0,0,209,14,37,215,37,7,0,1,1,3,1,3,,5,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,4,3,1,3,0,0,5,0,5,79,11,13.9,38,34,7,10,0,0,10,7,11,7,0,,305,24,86,189,41,6,296,1,1,100,1,0,216,798,363,8,1,0,4,4,243,231,95.1,5,,0,0,0,2,1,0,3,7,3,0,0,0,35,0,1,0
Noussair Mazraoui,ma MAR,DF,,Ajax,UCL,2019,1997,9.2,,2,7,2,28.6,0.76,0.22,0.29,1,18,0,0,0,0.4,0.4,0.06,1.6,1.6,,299,369,81,4775,1821,171,196,87.2,98,121,81,25,42,59.5,0,0.2,-0.2,4,18,6,2,16,,311,58,5,1,86,2,7,0,0,0,0,238,67,64,38,257,13,53,1,2,4,5,5,,18,1.96,15,0,1,1,1,0,2,0.22,1,0,0,1,0,0,0,,40,27,20,15,5,16,34,47.1,18,174,50,28.7,84,70,20,23,2,0,21,12,52,15,0,,485,25,147,235,135,12,431,15,19,78.9,16,0,291,1278,734,42,15,3,12,11,267,241,90.3,15,,3,0,0,15,8,1,7,12,27,0,0,0,92,8,9,47.1
Kevin Mbabu,ch SUI,DF,,Young Boys,UCL,2019,1995,5,,0,3,0,0,0.6,0,0,,11.5,0,0,0,0.4,0.4,0.12,-0.4,-0.4,,134,198,67.7,2648,1270,51,65,78.5,59,80,73.8,22,45,48.9,0,1,-1,12,9,14,8,18,,161,37,1,0,17,5,20,0,0,0,0,95,46,57,18,127,9,36,0,0,1,4,10,,17,3.4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,15,21,2,0,11,19,57.9,8,116,35,30.2,70,30,16,11,2,0,9,3,26,7,0,,264,15,80,104,101,11,228,5,11,45.5,5,0,159,927,635,27,14,3,6,8,161,141,87.6,11,,2,0,0,8,7,0,20,3,15,0,1,0,39,11,2,84.6
Kylian Mbappé,fr FRA,FW,,Paris S-G,UCL,2019,1998,7.8,,4,29,11,37.9,3.73,1.42,0.14,0.36,13.3,0,0,0,5.1,5.1,0.18,-1.1,-1.1,,188,241,78,2645,519,128,153,83.7,49,66,74.2,9,16,56.3,5,3.8,1.2,16,9,11,1,19,,232,9,0,4,42,5,16,0,0,0,0,206,24,11,50,181,5,1,4,2,5,8,7,,34,4.38,26,0,3,2,3,0,8,1.03,6,0,1,1,0,0,0,,1,0,0,1,0,0,2,0,2,131,30,22.9,11,64,56,0,0,0,0,3,4,0,0,,339,0,7,138,218,67,330,16,29,55.2,17,0,271,1244,792,49,16,13,24,13,434,291,67.1,106,,1,0,0,3,12,6,16,3,0,0,0,0,29,0,3,0
Jordi Mboula,es ESP,MF,,Monaco,UCL,2019,1999,0.4,,0,1,0,0,2.73,0,0,,18.4,0,0,0,0,0,0.05,0,0,,10,13,76.9,188,52,6,7,85.7,2,2,100,2,2,100,0,0,0,1,0,1,1,0,,13,0,0,0,4,1,1,0,0,0,0,10,2,1,1,11,1,0,0,0,0,1,1,,2,5.45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,7,0,0,2,4,1,1,0,0,1,0,0,0,0,,19,0,0,8,12,2,19,2,2,100,2,0,17,80,39,4,0,1,1,2,16,15,93.8,5,,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0
Weston McKennie,us USA,MF,FW,Schalke 04,UCL,2019,1998,4.1,,1,3,2,66.7,0.72,0.48,0.33,0.5,14.5,0,0,0,0.3,0.3,0.1,0.7,0.7,,99,158,62.7,1760,536,54,72,75,32,46,69.6,13,33,39.4,1,0.4,0.6,6,7,1,0,11,,136,22,1,0,36,2,6,0,0,0,0,80,21,57,23,83,16,21,1,0,1,7,8,,9,2.17,8,1,0,0,0,0,1,0.24,1,0,0,0,0,0,0,,6,5,4,2,0,1,6,16.7,5,86,24,27.9,37,41,8,12,2,0,10,12,18,3,0,,200,11,47,106,53,8,178,2,4,50,2,0,96,580,287,15,3,2,6,3,124,98,79,15,,1,0,0,7,3,1,6,12,5,0,0,0,45,18,16,52.9
Scott McTominay,sco SCO,MF,,Manchester Utd,UCL,2019,1996,3,,0,1,0,0,0.33,0,0,,22.5,0,0,0,0,0,0.02,0,0,,88,99,88.9,1398,441,46,49,93.9,37,38,97.4,5,9,55.6,0,0,0,0,5,2,0,10,,99,0,0,1,29,2,0,0,0,0,0,72,19,8,4,87,3,0,0,1,0,2,3,,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,9,7,5,4,0,0,2,0,2,89,16,18,37,48,4,5,0,0,5,4,13,1,0,,125,5,25,72,34,2,125,4,6,66.7,4,0,93,363,174,6,2,0,3,1,112,92,82.1,7,,0,0,0,10,3,0,0,4,7,0,0,0,13,5,2,71.4
Brandon Mechele,be BEL,DF,,Club Brugge,UCL,2019,1993,5,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,185,206,89.8,4137,1258,32,38,84.2,124,130,95.4,29,37,78.4,0,0,0,1,5,1,0,3,,203,3,3,0,13,0,0,0,0,0,0,167,9,30,39,148,14,0,0,0,2,1,1,,2,0.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4,5,0,0,1,2,50,1,40,12,30,37,2,1,16,5,0,11,7,12,25,0,,258,36,134,129,2,0,255,0,0,,0,0,138,586,226,5,0,0,0,0,160,157,98.1,0,,0,0,0,1,0,0,0,7,4,0,0,0,41,6,4,60
Arthur Melo,br BRA,MF,,Barcelona,UCL,2019,1996,6.2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,506,536,94.4,8613,1692,235,242,97.1,205,213,96.2,51,60,85,0,0.4,-0.4,5,45,3,0,26,,522,14,13,0,79,11,2,0,0,0,0,474,37,25,17,507,8,1,2,1,1,9,3,,12,1.92,10,0,1,0,1,0,1,0.16,1,0,0,0,0,0,0,,11,7,2,7,2,7,10,70,3,136,38,27.9,33,71,32,6,4,0,2,3,14,1,0,,586,8,101,399,120,3,578,5,7,71.4,5,0,504,2248,826,35,10,1,5,7,545,509,93.4,6,,1,0,0,4,20,0,2,3,7,0,0,0,45,1,3,25
Benjamin Mendy,fr FRA,DF,,Manchester City,UCL,2019,1994,1.9,,0,2,1,50,1.04,0.52,0,0,28.8,0,0,0,0,0,0.02,0,0,,99,115,86.1,1940,439,33,38,86.8,51,56,91.1,15,19,78.9,0,0.3,-0.3,3,8,3,2,14,,101,14,0,0,7,4,8,0,0,0,0,80,27,8,93,6,1,14,0,1,0,1,3,,6,3.12,4,0,0,1,0,1,1,0.52,0,0,0,1,0,0,0,,7,4,4,2,1,2,4,50,2,19,5,26.3,9,5,5,2,0,0,2,0,7,0,0,,129,2,17,74,45,0,115,0,0,,0,0,88,333,237,10,4,0,1,2,99,90,90.9,4,,0,0,0,4,1,0,8,0,4,0,0,0,15,1,1,50
Ferland Mendy,fr FRA,DF,MF,Lyon,UCL,2019,1995,7.8,,0,9,2,22.2,1.15,0.25,0,0,19.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5,,345,422,81.8,6099,2146,170,193,88.1,135,160,84.4,38,57,66.7,1,1.3,-0.3,10,29,11,2,43,,368,54,8,1,98,16,16,0,0,0,0,298,81,43,268,89,12,46,0,2,8,9,14,,22,2.8,17,0,1,2,2,0,2,0.25,2,0,0,0,0,0,0,,9,6,6,1,2,3,6,50,3,141,23,16.3,82,41,18,9,1,0,8,7,16,14,0,,496,30,113,266,150,18,445,12,16,75,13,0,363,1743,1094,52,17,6,10,12,368,344,93.5,21,,1,0,0,8,9,0,16,7,6,0,0,0,57,8,6,57.1
Hamza Mendyl,ma MAR,FW,DF,Schalke 04,UCL,2019,1997,4.1,,0,3,0,0,0.74,0,0,,24.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,,118,168,70.2,2071,642,53,61,86.9,52,71,73.2,12,23,52.2,0,0,0,0,9,1,1,2,,135,33,4,1,40,4,6,0,0,0,0,105,30,33,123,14,2,29,0,1,3,9,13,,2,0.49,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,7,4,5,2,0,1,7,14.3,6,117,19,16.2,47,55,15,5,1,0,4,11,18,7,0,,216,11,65,105,63,6,185,3,7,42.9,4,0,139,773,414,18,7,2,8,3,136,125,91.9,3,,0,0,0,3,3,0,6,11,4,0,0,0,22,0,4,0
Dries Mertens,be BEL,FW,,Napoli,UCL,2019,1987,4.2,,3,19,9,47.4,4.57,2.17,0.16,0.33,18.4,0,0,0,2.8,2.8,0.15,0.2,0.2,,89,131,67.9,1418,252,49,61,80.3,29,44,65.9,10,22,45.5,0,0.7,-0.7,9,2,6,2,4,,112,19,1,0,12,2,7,13,0,0,0,82,23,26,10,115,1,1,4,2,1,4,5,,19,4.57,12,4,0,2,0,1,2,0.48,1,1,0,0,0,0,0,,1,1,1,0,0,0,8,0,8,125,26,20.8,7,59,59,4,0,0,4,1,2,1,0,,175,1,12,53,118,31,156,1,4,25,1,1,129,426,268,16,4,4,5,3,209,122,58.4,51,,1,0,0,8,4,2,7,1,1,0,0,0,23,0,0,
Lionel Messi,ar ARG,FW,MF,Barcelona,UCL,2019,1987,9.3,,12,55,24,43.6,5.91,2.58,0.2,0.46,18.2,11,1,1,6.9,6.1,0.11,5.1,4.9,,503,601,83.7,9066,2840,245,275,89.1,179,215,83.3,68,91,74.7,3,3.9,-0.9,23,64,42,1,103,,564,37,24,15,127,14,12,9,1,0,0,470,60,71,538,49,11,1,1,5,3,15,15,,73,7.84,51,3,8,4,6,1,13,1.4,8,0,3,1,1,0,0,,8,5,0,4,4,2,5,40,3,149,33,22.1,13,64,72,6,0,0,6,2,10,0,0,,753,1,29,420,389,57,715,48,67,71.6,49,3,686,3609,2176,126,58,5,16,32,746,632,84.7,63,,0,0,0,8,20,1,12,2,5,0,0,0,58,1,0,100
